model,NUTS_ID,year,window,gdd,heat,frost,precip
ec-earth3,HU120,2014,Apr-Aug,2757.612,630.23,0,256.924
ec-earth3,HU120,2014,Mar-Jul,2351.139,447.235,0.189,185.91
ec-earth3,HU120,2015,Apr-Aug,2776.834,848.673,0.011,138.638
ec-earth3,HU120,2015,Mar-Jul,2254.472,522.997,1.434,104.54
ec-earth3,HU120,2016,Apr-Aug,2819.563,689.278,0,216.521
ec-earth3,HU120,2016,Mar-Jul,2314.789,475.507,0.328,205.639
ec-earth3,HU120,2017,Apr-Aug,2812.766,850.758,0.01,176.397
ec-earth3,HU120,2017,Mar-Jul,2371.902,531.946,0.01,168.019
ec-earth3,HU120,2018,Apr-Aug,3051.678,867.138,0,153.369
ec-earth3,HU120,2018,Mar-Jul,2457.166,538.789,6.149,190.104
ec-earth3,HU120,2019,Apr-Aug,2824.08,824.558,0,235.033
ec-earth3,HU120,2019,Mar-Jul,2356.763,513.388,0.847,217.434
ec-earth3,HU120,2020,Apr-Aug,2754.839,688.271,2.108,193.023
ec-earth3,HU120,2020,Mar-Jul,2226.374,393.298,3.56,163.084
ec-earth3,HU120,2021,Apr-Aug,2656.06,803.517,2.064,184.462
ec-earth3,HU120,2021,Mar-Jul,2130.896,576.754,8.079,140.551
ec-earth3,HU120,2022,Apr-Aug,2855.607,976.211,0.124,135.091
ec-earth3,HU120,2022,Mar-Jul,2285.368,635.428,10.177,117.049
ec-earth3,HU120,2023,Apr-Aug,2749.507,766.232,0.95,208.487
ec-earth3,HU120,2023,Mar-Jul,2265.562,476.807,1.723,177.345
ec-earth3,HU211,1989,Apr-Aug,2709.408,424.635,0,253.772
ec-earth3,HU211,1989,Mar-Jul,2293.308,258.787,0,212.371
ec-earth3,HU211,1990,Apr-Aug,2767.33,534.916,0,88.045
ec-earth3,HU211,1990,Mar-Jul,2339.357,295.832,0,87.171
ec-earth3,HU211,1991,Apr-Aug,2602.044,513.488,0,153.326
ec-earth3,HU211,1991,Mar-Jul,2123.528,344.514,0,141.401
ec-earth3,HU211,1992,Apr-Aug,2858.789,726.137,0,111.053
ec-earth3,HU211,1992,Mar-Jul,2305.542,357.891,0,149.691
ec-earth3,HU211,1993,Apr-Aug,2831.743,594.848,0,105.141
ec-earth3,HU211,1993,Mar-Jul,2286.836,365.78,2.423,91.597
ec-earth3,HU211,1994,Apr-Aug,2783.015,700.719,0,199.061
ec-earth3,HU211,1994,Mar-Jul,2320.852,455.126,0,148.952
ec-earth3,HU211,1995,Apr-Aug,2725.287,608.506,0,208.986
ec-earth3,HU211,1995,Mar-Jul,2173.085,410.05,0,188.18
ec-earth3,HU211,1996,Apr-Aug,2804.489,497.325,0,176.495
ec-earth3,HU211,1996,Mar-Jul,2179.423,318.067,4.97,153.551
ec-earth3,HU211,1997,Apr-Aug,2699.553,537.702,0.39,158.434
ec-earth3,HU211,1997,Mar-Jul,2153.621,320.696,0.631,153.36
ec-earth3,HU211,1998,Apr-Aug,2793.375,605.249,0,220.335
ec-earth3,HU211,1998,Mar-Jul,2241.317,374.042,3.444,194.319
ec-earth3,HU211,1999,Apr-Aug,2818.705,515.113,0,293.487
ec-earth3,HU211,1999,Mar-Jul,2346.987,344.474,0,251.855
ec-earth3,HU211,2000,Apr-Aug,2935.233,710.35,0,93.379
ec-earth3,HU211,2000,Mar-Jul,2396.946,428.582,0,123.281
ec-earth3,HU211,2001,Apr-Aug,2789.455,604.634,0.065,111.25
ec-earth3,HU211,2001,Mar-Jul,2305.929,347.373,0.065,138.934
ec-earth3,HU211,2002,Apr-Aug,2835.296,679.374,1.167,220.651
ec-earth3,HU211,2002,Mar-Jul,2333.639,489.456,1.428,173.067
ec-earth3,HU211,2003,Apr-Aug,2898.547,931.635,1.462,115.545
ec-earth3,HU211,2003,Mar-Jul,2322.922,594.935,5.086,91.272
ec-earth3,HU211,2004,Apr-Aug,2654.979,518.078,0,201.455
ec-earth3,HU211,2004,Mar-Jul,2090.368,293.428,5.455,234.137
ec-earth3,HU211,2005,Apr-Aug,2678.094,504.979,0,351.008
ec-earth3,HU211,2005,Mar-Jul,2151.092,379.9,8.346,201.062
ec-earth3,HU211,2006,Apr-Aug,2687.07,573.683,0,228.881
ec-earth3,HU211,2006,Mar-Jul,2157.303,456.274,5.341,184.508
ec-earth3,HU211,2007,Apr-Aug,2906.018,843.311,0,192.199
ec-earth3,HU211,2007,Mar-Jul,2416.534,602.655,0,148.49
ec-earth3,HU211,2008,Apr-Aug,2798.869,659.851,0,193.81
ec-earth3,HU211,2008,Mar-Jul,2276.188,419.763,0,230.697
ec-earth3,HU211,2009,Apr-Aug,2873.346,704.395,0,137.719
ec-earth3,HU211,2009,Mar-Jul,2312.459,449.457,0,126.351
ec-earth3,HU211,2010,Apr-Aug,2718.505,580.501,0,396.455
ec-earth3,HU211,2010,Mar-Jul,2211.618,396.299,3.008,311.458
ec-earth3,HU211,2011,Apr-Aug,2791.939,662.63,0,133.621
ec-earth3,HU211,2011,Mar-Jul,2256.703,397.153,4.884,144.05
ec-earth3,HU211,2012,Apr-Aug,2835.947,876.31,0.454,146.75
ec-earth3,HU211,2012,Mar-Jul,2358.886,564.673,3.338,148.098
ec-earth3,HU211,2013,Apr-Aug,2779.976,763.937,0,138.771
ec-earth3,HU211,2013,Mar-Jul,2177.856,475.254,4.286,210.182
ec-earth3,HU211,2014,Apr-Aug,2741.623,573.264,0,266.491
ec-earth3,HU211,2014,Mar-Jul,2335.953,410.009,0,185.251
ec-earth3,HU211,2015,Apr-Aug,2767.85,797.323,0.12,168.555
ec-earth3,HU211,2015,Mar-Jul,2231.288,483.604,1.707,127.859
ec-earth3,HU211,2016,Apr-Aug,2794.215,617.875,0,238.761
ec-earth3,HU211,2016,Mar-Jul,2287.898,429.623,0.12,227.332
ec-earth3,HU211,2017,Apr-Aug,2804.351,811.314,0,178.451
ec-earth3,HU211,2017,Mar-Jul,2356.357,507.028,0,162.828
ec-earth3,HU211,2018,Apr-Aug,3046.668,835.643,0,173.431
ec-earth3,HU211,2018,Mar-Jul,2450.192,524.869,5.502,227.345
ec-earth3,HU211,2019,Apr-Aug,2794.406,784.582,0,243.386
ec-earth3,HU211,2019,Mar-Jul,2320.786,494.498,0.358,208.217
ec-earth3,HU211,2020,Apr-Aug,2744.981,660.482,2.015,188.282
ec-earth3,HU211,2020,Mar-Jul,2212.238,384.93,2.491,148.185
ec-earth3,HU211,2021,Apr-Aug,2652.355,784.324,1.137,177.813
ec-earth3,HU211,2021,Mar-Jul,2126.136,560.139,6.398,140.937
ec-earth3,HU211,2022,Apr-Aug,2849.965,888.193,0.145,170.001
ec-earth3,HU211,2022,Mar-Jul,2273.512,578.023,8.603,137.494
ec-earth3,HU211,2023,Apr-Aug,2733.487,706.822,0.364,232.498
ec-earth3,HU211,2023,Mar-Jul,2249.965,442.363,0.83,201.2
ec-earth3,HU212,1989,Apr-Aug,2629.318,420.596,0,231.261
ec-earth3,HU212,1989,Mar-Jul,2206.177,257.973,0,200.297
ec-earth3,HU212,1990,Apr-Aug,2677.877,535.065,0,104.06
ec-earth3,HU212,1990,Mar-Jul,2235.942,285.575,0,102.42
ec-earth3,HU212,1991,Apr-Aug,2528.561,518.08,0,160.301
ec-earth3,HU212,1991,Mar-Jul,2052.788,339.734,0,153.262
ec-earth3,HU212,1992,Apr-Aug,2796.019,712.234,0,117.277
ec-earth3,HU212,1992,Mar-Jul,2230.277,348.432,0.294,174.648
ec-earth3,HU212,1993,Apr-Aug,2756.438,590.786,0,102.018
ec-earth3,HU212,1993,Mar-Jul,2214.058,357.616,3.22,91.239
ec-earth3,HU212,1994,Apr-Aug,2718.733,691.428,0,218.129
ec-earth3,HU212,1994,Mar-Jul,2254.941,449.259,0,170.465
ec-earth3,HU212,1995,Apr-Aug,2662.146,598.139,0,210.883
ec-earth3,HU212,1995,Mar-Jul,2107.415,394.281,0,206.786
ec-earth3,HU212,1996,Apr-Aug,2725.862,480.152,0.005,209.581
ec-earth3,HU212,1996,Mar-Jul,2109.775,302.28,5.006,189.456
ec-earth3,HU212,1997,Apr-Aug,2635.248,537.252,2.186,172.663
ec-earth3,HU212,1997,Mar-Jul,2075.652,311.996,3.38,176.082
ec-earth3,HU212,1998,Apr-Aug,2736.427,608.68,0,197.798
ec-earth3,HU212,1998,Mar-Jul,2186.809,375.697,5.094,174.564
ec-earth3,HU212,1999,Apr-Aug,2755.002,502.167,0,273.57
ec-earth3,HU212,1999,Mar-Jul,2286.532,338.995,0.058,235.809
ec-earth3,HU212,2000,Apr-Aug,2881.085,702.94,0,116.962
ec-earth3,HU212,2000,Mar-Jul,2335.758,425.361,0,161.932
ec-earth3,HU212,2001,Apr-Aug,2734.5,608.721,0.461,122.704
ec-earth3,HU212,2001,Mar-Jul,2240.024,349.758,0.461,164.922
ec-earth3,HU212,2002,Apr-Aug,2780.846,644.711,1.475,250.523
ec-earth3,HU212,2002,Mar-Jul,2283.474,458.989,1.511,193.867
ec-earth3,HU212,2003,Apr-Aug,2837.525,883.823,1.998,113.266
ec-earth3,HU212,2003,Mar-Jul,2271.936,549.782,5.514,90.577
ec-earth3,HU212,2004,Apr-Aug,2594.049,485.704,0,187.534
ec-earth3,HU212,2004,Mar-Jul,2034.142,264.499,5,219.159
ec-earth3,HU212,2005,Apr-Aug,2624.449,489.901,0,344.332
ec-earth3,HU212,2005,Mar-Jul,2107.396,367.276,10.065,209.791
ec-earth3,HU212,2006,Apr-Aug,2632.024,566.18,0,236.66
ec-earth3,HU212,2006,Mar-Jul,2107.697,455.78,6.549,190.238
ec-earth3,HU212,2007,Apr-Aug,2847.874,798.687,0,195.561
ec-earth3,HU212,2007,Mar-Jul,2361.519,567.32,0,162.902
ec-earth3,HU212,2008,Apr-Aug,2739.606,596.314,0,218.066
ec-earth3,HU212,2008,Mar-Jul,2216.608,385.878,0.285,250.536
ec-earth3,HU212,2009,Apr-Aug,2809.421,632.729,0,167.244
ec-earth3,HU212,2009,Mar-Jul,2246.035,394.36,0,164.682
ec-earth3,HU212,2010,Apr-Aug,2651.165,548.111,0,462.715
ec-earth3,HU212,2010,Mar-Jul,2152.421,375.886,4.999,370.982
ec-earth3,HU212,2011,Apr-Aug,2722.579,598.994,0,161.841
ec-earth3,HU212,2011,Mar-Jul,2203.225,355.607,3.643,172.244
ec-earth3,HU212,2012,Apr-Aug,2779.519,814.953,0.049,152.442
ec-earth3,HU212,2012,Mar-Jul,2302.191,526.452,3.157,152.566
ec-earth3,HU212,2013,Apr-Aug,2715.509,727.364,0,165.721
ec-earth3,HU212,2013,Mar-Jul,2124.755,448.544,5.281,228.111
ec-earth3,HU212,2014,Apr-Aug,2678.655,543.591,0,273.724
ec-earth3,HU212,2014,Mar-Jul,2279.07,392.482,0.039,191.318
ec-earth3,HU212,2015,Apr-Aug,2709.699,787.57,0.001,184.795
ec-earth3,HU212,2015,Mar-Jul,2177.01,471.164,1.671,141.507
ec-earth3,HU212,2016,Apr-Aug,2726.858,572.937,0,253.44
ec-earth3,HU212,2016,Mar-Jul,2221.871,397.465,0.001,233.188
ec-earth3,HU212,2017,Apr-Aug,2740.956,764.203,0,169.449
ec-earth3,HU212,2017,Mar-Jul,2292.531,478.05,0,167.084
ec-earth3,HU212,2018,Apr-Aug,2996.38,793.074,0,161.988
ec-earth3,HU212,2018,Mar-Jul,2407.272,484.772,7.637,202.566
ec-earth3,HU212,2019,Apr-Aug,2749.601,744.874,0,247.571
ec-earth3,HU212,2019,Mar-Jul,2274.729,467.143,0.001,219.299
ec-earth3,HU212,2020,Apr-Aug,2684.777,611.163,1.858,190.846
ec-earth3,HU212,2020,Mar-Jul,2157.96,349.057,3.573,152.112
ec-earth3,HU212,2021,Apr-Aug,2596.326,699.295,1.483,190.439
ec-earth3,HU212,2021,Mar-Jul,2080.819,507.604,8.375,157.803
ec-earth3,HU212,2022,Apr-Aug,2790.807,812.541,0.448,180.006
ec-earth3,HU212,2022,Mar-Jul,2220.402,526.13,11.438,134.584
ec-earth3,HU212,2023,Apr-Aug,2657.885,639.977,1.858,259.436
ec-earth3,HU212,2023,Mar-Jul,2184.969,402.647,1.916,208.169
ec-earth3,HU213,1989,Apr-Aug,2607.962,374.926,0,287.86
ec-earth3,HU213,1989,Mar-Jul,2187.668,228.522,0,219.641
ec-earth3,HU213,1990,Apr-Aug,2666.142,471.183,0,120.733
ec-earth3,HU213,1990,Mar-Jul,2232.762,250.396,0,125.129
ec-earth3,HU213,1991,Apr-Aug,2524.102,444.718,0.355,152.511
ec-earth3,HU213,1991,Mar-Jul,2044.111,291.874,0.355,145.349
ec-earth3,HU213,1992,Apr-Aug,2767.005,631.29,0,141.727
ec-earth3,HU213,1992,Mar-Jul,2200.688,310.528,1.417,200.027
ec-earth3,HU213,1993,Apr-Aug,2729.63,508.853,0,143.989
ec-earth3,HU213,1993,Mar-Jul,2191.12,298.651,3.757,122.425
ec-earth3,HU213,1994,Apr-Aug,2715.502,611.774,0,309.142
ec-earth3,HU213,1994,Mar-Jul,2257.108,391.597,0,214.13
ec-earth3,HU213,1995,Apr-Aug,2640.657,503.767,0,261.478
ec-earth3,HU213,1995,Mar-Jul,2087.82,333.953,0,244.702
ec-earth3,HU213,1996,Apr-Aug,2695.758,389.019,0,282.407
ec-earth3,HU213,1996,Mar-Jul,2080.622,246.358,6.72,234.228
ec-earth3,HU213,1997,Apr-Aug,2625.448,446.954,2.512,226.9
ec-earth3,HU213,1997,Mar-Jul,2069.151,260.45,3.881,241.807
ec-earth3,HU213,1998,Apr-Aug,2722.945,532.49,0,249.548
ec-earth3,HU213,1998,Mar-Jul,2169.292,321.279,7.02,214.817
ec-earth3,HU213,1999,Apr-Aug,2737.31,440.84,0,291.47
ec-earth3,HU213,1999,Mar-Jul,2269.003,289.347,0.738,232.813
ec-earth3,HU213,2000,Apr-Aug,2868.27,654.586,0,130.844
ec-earth3,HU213,2000,Mar-Jul,2333.32,393.574,0,162.342
ec-earth3,HU213,2001,Apr-Aug,2722.55,562.963,0.887,118.372
ec-earth3,HU213,2001,Mar-Jul,2242.228,318.405,1.005,150.331
ec-earth3,HU213,2002,Apr-Aug,2792.144,632.23,0.16,213.091
ec-earth3,HU213,2002,Mar-Jul,2286.596,456.1,0.16,156.838
ec-earth3,HU213,2003,Apr-Aug,2859.379,849.475,1.193,139.393
ec-earth3,HU213,2003,Mar-Jul,2301.403,526.855,3.998,103.173
ec-earth3,HU213,2004,Apr-Aug,2595.268,443.127,0,243.167
ec-earth3,HU213,2004,Mar-Jul,2030.155,243.997,5.312,281.61
ec-earth3,HU213,2005,Apr-Aug,2633.198,433.984,0,401.398
ec-earth3,HU213,2005,Mar-Jul,2124.87,331.814,10.231,224.96
ec-earth3,HU213,2006,Apr-Aug,2644.56,513.465,0,300.483
ec-earth3,HU213,2006,Mar-Jul,2121.406,416.356,4.146,233.065
ec-earth3,HU213,2007,Apr-Aug,2870.946,735.55,0,266.024
ec-earth3,HU213,2007,Mar-Jul,2389.988,532.018,0,194.831
ec-earth3,HU213,2008,Apr-Aug,2749.845,571.983,0,242.879
ec-earth3,HU213,2008,Mar-Jul,2227.244,367.411,0.146,256.165
ec-earth3,HU213,2009,Apr-Aug,2828.803,595.627,0,203.489
ec-earth3,HU213,2009,Mar-Jul,2268.548,364.944,0,202.759
ec-earth3,HU213,2010,Apr-Aug,2658.796,527.296,0,419.237
ec-earth3,HU213,2010,Mar-Jul,2164.723,364.538,4.36,301.912
ec-earth3,HU213,2011,Apr-Aug,2757.57,589.431,0,176.651
ec-earth3,HU213,2011,Mar-Jul,2236.021,352.555,3.771,162.714
ec-earth3,HU213,2012,Apr-Aug,2783.443,787.192,0,160.082
ec-earth3,HU213,2012,Mar-Jul,2316.018,499.892,1.522,155.594
ec-earth3,HU213,2013,Apr-Aug,2712.758,675.127,0,181.562
ec-earth3,HU213,2013,Mar-Jul,2126.373,413.447,5.998,223.707
ec-earth3,HU213,2014,Apr-Aug,2685.001,480.317,0,307.994
ec-earth3,HU213,2014,Mar-Jul,2285.737,346.9,0,201.875
ec-earth3,HU213,2015,Apr-Aug,2732.084,730.065,0,202.609
ec-earth3,HU213,2015,Mar-Jul,2203.064,429.044,0.397,156.835
ec-earth3,HU213,2016,Apr-Aug,2750.145,553.737,0,264.016
ec-earth3,HU213,2016,Mar-Jul,2244.84,386.108,0,234.106
ec-earth3,HU213,2017,Apr-Aug,2772.397,754.624,0,170.029
ec-earth3,HU213,2017,Mar-Jul,2323.557,466.873,0,145.976
ec-earth3,HU213,2018,Apr-Aug,2994.351,717.05,0,231.078
ec-earth3,HU213,2018,Mar-Jul,2406.524,433.64,7.684,284.657
ec-earth3,HU213,2019,Apr-Aug,2740.3,718.193,0,264.413
ec-earth3,HU213,2019,Mar-Jul,2271.142,455.327,0.091,223.497
ec-earth3,HU213,2020,Apr-Aug,2716.612,585.209,1.069,207.147
ec-earth3,HU213,2020,Mar-Jul,2196.973,339.416,2.514,153.147
ec-earth3,HU213,2021,Apr-Aug,2617.751,693.744,0.966,180.772
ec-earth3,HU213,2021,Mar-Jul,2101.041,498.264,5.58,155.41
ec-earth3,HU213,2022,Apr-Aug,2807.152,765.008,0,198.375
ec-earth3,HU213,2022,Mar-Jul,2242.21,494.34,7.87,168.433
ec-earth3,HU213,2023,Apr-Aug,2662.121,600.651,0.959,330.085
ec-earth3,HU213,2023,Mar-Jul,2196.646,385.443,1.159,270.305
ec-earth3,HU221,1989,Apr-Aug,2621.835,446.584,0,270.301
ec-earth3,HU221,1989,Mar-Jul,2206.644,275.598,0,205.1
ec-earth3,HU221,1990,Apr-Aug,2672.655,559.535,0,154.804
ec-earth3,HU221,1990,Mar-Jul,2245.354,301.765,0,158.087
ec-earth3,HU221,1991,Apr-Aug,2545.175,502.864,0,216.537
ec-earth3,HU221,1991,Mar-Jul,2066.968,320.339,0,212.904
ec-earth3,HU221,1992,Apr-Aug,2764.192,716.242,0,136.47
ec-earth3,HU221,1992,Mar-Jul,2212.357,355.59,0.735,204.948
ec-earth3,HU221,1993,Apr-Aug,2718.764,568.439,0,147.055
ec-earth3,HU221,1993,Mar-Jul,2192.405,342.581,3.887,133.081
ec-earth3,HU221,1994,Apr-Aug,2722.543,687.935,0,276.127
ec-earth3,HU221,1994,Mar-Jul,2274.177,437.327,0,226.497
ec-earth3,HU221,1995,Apr-Aug,2661.871,569.215,0,242.539
ec-earth3,HU221,1995,Mar-Jul,2122.293,371.706,0.005,245.841
ec-earth3,HU221,1996,Apr-Aug,2698.29,436.761,0.003,312.093
ec-earth3,HU221,1996,Mar-Jul,2091.789,274.892,4.292,261.538
ec-earth3,HU221,1997,Apr-Aug,2638.192,486.288,1.729,252.477
ec-earth3,HU221,1997,Mar-Jul,2096.642,277.092,2.488,287.561
ec-earth3,HU221,1998,Apr-Aug,2746.516,593.655,0,222.501
ec-earth3,HU221,1998,Mar-Jul,2210.882,363.536,4.406,195.476
ec-earth3,HU221,1999,Apr-Aug,2762.019,483.977,0,289.961
ec-earth3,HU221,1999,Mar-Jul,2312.36,323.678,0.063,230.257
ec-earth3,HU221,2000,Apr-Aug,2881.439,703.896,0,149.913
ec-earth3,HU221,2000,Mar-Jul,2366.263,427.913,0,190.094
ec-earth3,HU221,2001,Apr-Aug,2731.702,628.203,0.493,140.981
ec-earth3,HU221,2001,Mar-Jul,2259.838,356.772,0.493,166.693
ec-earth3,HU221,2002,Apr-Aug,2814.095,687.505,0.772,207.181
ec-earth3,HU221,2002,Mar-Jul,2316.616,485.994,0.772,174.868
ec-earth3,HU221,2003,Apr-Aug,2857.001,881.751,0.819,173.172
ec-earth3,HU221,2003,Mar-Jul,2324.046,537.457,3.21,140.378
ec-earth3,HU221,2004,Apr-Aug,2620.826,480.109,0,238.581
ec-earth3,HU221,2004,Mar-Jul,2063.802,256.489,3.761,276.174
ec-earth3,HU221,2005,Apr-Aug,2659.094,491.29,0,340.105
ec-earth3,HU221,2005,Mar-Jul,2155.409,370.16,10.562,210.15
ec-earth3,HU221,2006,Apr-Aug,2663.046,574.612,0,286.204
ec-earth3,HU221,2006,Mar-Jul,2142.868,461.986,4.053,212.316
ec-earth3,HU221,2007,Apr-Aug,2867.502,766.89,0,227.752
ec-earth3,HU221,2007,Mar-Jul,2402.467,542.374,0,205.814
ec-earth3,HU221,2008,Apr-Aug,2754.813,582.064,0,290.324
ec-earth3,HU221,2008,Mar-Jul,2253.514,376.451,0.063,293.598
ec-earth3,HU221,2009,Apr-Aug,2819.827,612.831,0,200.199
ec-earth3,HU221,2009,Mar-Jul,2283.579,371.957,0,216.595
ec-earth3,HU221,2010,Apr-Aug,2659.561,550.959,0,405.222
ec-earth3,HU221,2010,Mar-Jul,2179.281,380.674,4.949,310.063
ec-earth3,HU221,2011,Apr-Aug,2754.213,577.226,0,228.99
ec-earth3,HU221,2011,Mar-Jul,2249.532,343.971,3.266,192.341
ec-earth3,HU221,2012,Apr-Aug,2778.106,772.918,0.014,194.732
ec-earth3,HU221,2012,Mar-Jul,2330.826,494.315,1.786,189.675
ec-earth3,HU221,2013,Apr-Aug,2719.909,691.181,0,188.032
ec-earth3,HU221,2013,Mar-Jul,2145.254,428.509,4.711,206.849
ec-earth3,HU221,2014,Apr-Aug,2707,517.485,0,323.746
ec-earth3,HU221,2014,Mar-Jul,2319.028,374.611,0,233.779
ec-earth3,HU221,2015,Apr-Aug,2742.284,779.458,0,186.763
ec-earth3,HU221,2015,Mar-Jul,2227.262,459.935,0.623,158.836
ec-earth3,HU221,2016,Apr-Aug,2750.501,592.432,0,242.275
ec-earth3,HU221,2016,Mar-Jul,2257.25,405.184,0,222.286
ec-earth3,HU221,2017,Apr-Aug,2785.299,800.431,0,179.22
ec-earth3,HU221,2017,Mar-Jul,2346.844,498.673,0,168.571
ec-earth3,HU221,2018,Apr-Aug,3004.455,799.847,0,216.519
ec-earth3,HU221,2018,Mar-Jul,2428.259,489.03,6.732,225.435
ec-earth3,HU221,2019,Apr-Aug,2768.588,782.403,0,223.827
ec-earth3,HU221,2019,Mar-Jul,2310.418,495.847,0.027,188.948
ec-earth3,HU221,2020,Apr-Aug,2723.704,630.402,1.391,218.351
ec-earth3,HU221,2020,Mar-Jul,2214.967,367.468,2.528,159.357
ec-earth3,HU221,2021,Apr-Aug,2630.082,689.844,0.832,206.485
ec-earth3,HU221,2021,Mar-Jul,2130.296,511.817,4.649,160.723
ec-earth3,HU221,2022,Apr-Aug,2811.633,785.581,0,225.941
ec-earth3,HU221,2022,Mar-Jul,2254.312,508.181,6.406,191.937
ec-earth3,HU221,2023,Apr-Aug,2667.4,635.639,0.329,337.634
ec-earth3,HU221,2023,Mar-Jul,2216.216,412.728,0.464,262.087
ec-earth3,HU222,1989,Apr-Aug,2556.053,388.516,0,371.194
ec-earth3,HU222,1989,Mar-Jul,2145.702,229.128,0,287.761
ec-earth3,HU222,1990,Apr-Aug,2594.171,500.762,0,237.844
ec-earth3,HU222,1990,Mar-Jul,2169.001,259.552,0,230.915
ec-earth3,HU222,1991,Apr-Aug,2480.164,444.867,0,277.166
ec-earth3,HU222,1991,Mar-Jul,2003.073,280.481,0,257.987
ec-earth3,HU222,1992,Apr-Aug,2711.214,685.794,0,149.935
ec-earth3,HU222,1992,Mar-Jul,2155.955,321.504,0.238,212.192
ec-earth3,HU222,1993,Apr-Aug,2665.456,538.495,0,185.611
ec-earth3,HU222,1993,Mar-Jul,2147.537,314.825,4.585,152.704
ec-earth3,HU222,1994,Apr-Aug,2674.799,632.518,0,343.394
ec-earth3,HU222,1994,Mar-Jul,2233.168,392.301,0,249.292
ec-earth3,HU222,1995,Apr-Aug,2600.392,494.059,0,303.372
ec-earth3,HU222,1995,Mar-Jul,2067.444,321.678,0,282.691
ec-earth3,HU222,1996,Apr-Aug,2620.162,404.338,0,375.205
ec-earth3,HU222,1996,Mar-Jul,2015.993,255.872,7.523,306.993
ec-earth3,HU222,1997,Apr-Aug,2578.629,462.283,1.64,284.858
ec-earth3,HU222,1997,Mar-Jul,2042.746,269.929,1.741,290.405
ec-earth3,HU222,1998,Apr-Aug,2665.436,534.55,0,298.415
ec-earth3,HU222,1998,Mar-Jul,2123.306,318.206,5.554,278.943
ec-earth3,HU222,1999,Apr-Aug,2689.673,436.025,0,354.748
ec-earth3,HU222,1999,Mar-Jul,2237.656,285.553,0,291.353
ec-earth3,HU222,2000,Apr-Aug,2810.225,670.512,0,175.767
ec-earth3,HU222,2000,Mar-Jul,2298.813,396.132,0.021,188.387
ec-earth3,HU222,2001,Apr-Aug,2680.1,606.736,0.658,144.783
ec-earth3,HU222,2001,Mar-Jul,2215.631,331.346,0.658,180.929
ec-earth3,HU222,2002,Apr-Aug,2775.233,636.024,0.753,246.22
ec-earth3,HU222,2002,Mar-Jul,2277.863,451.551,0.753,187.388
ec-earth3,HU222,2003,Apr-Aug,2825.63,874.455,1.518,200.384
ec-earth3,HU222,2003,Mar-Jul,2289.127,529.495,3.518,156.009
ec-earth3,HU222,2004,Apr-Aug,2556.402,446.89,0,304.712
ec-earth3,HU222,2004,Mar-Jul,2002.432,236.936,4.378,326.23
ec-earth3,HU222,2005,Apr-Aug,2601.978,438.847,0,387.748
ec-earth3,HU222,2005,Mar-Jul,2111.671,335.083,10.45,248.065
ec-earth3,HU222,2006,Apr-Aug,2608.17,528.498,0,347.288
ec-earth3,HU222,2006,Mar-Jul,2101.389,424.962,5.392,262.665
ec-earth3,HU222,2007,Apr-Aug,2819.408,723.015,0,242.54
ec-earth3,HU222,2007,Mar-Jul,2352.824,516.553,0,232.025
ec-earth3,HU222,2008,Apr-Aug,2717.843,563.428,0,321.618
ec-earth3,HU222,2008,Mar-Jul,2213.838,360,0,296.38
ec-earth3,HU222,2009,Apr-Aug,2780.618,581.11,0,276.376
ec-earth3,HU222,2009,Mar-Jul,2251.607,350.699,0.041,267.665
ec-earth3,HU222,2010,Apr-Aug,2649.511,536.723,0,368.821
ec-earth3,HU222,2010,Mar-Jul,2164.608,374.83,3.297,260.618
ec-earth3,HU222,2011,Apr-Aug,2733.901,577.533,0,275.62
ec-earth3,HU222,2011,Mar-Jul,2224.276,340.067,4.147,218.468
ec-earth3,HU222,2012,Apr-Aug,2745.232,756.209,0.285,236.095
ec-earth3,HU222,2012,Mar-Jul,2304.915,472.297,1.902,225.528
ec-earth3,HU222,2013,Apr-Aug,2690.7,667.379,0,214.573
ec-earth3,HU222,2013,Mar-Jul,2115.531,408.683,3.3,242.442
ec-earth3,HU222,2014,Apr-Aug,2678.416,478.78,0,384.456
ec-earth3,HU222,2014,Mar-Jul,2296.045,342.301,0,270.32
ec-earth3,HU222,2015,Apr-Aug,2726.193,739.715,0,198.014
ec-earth3,HU222,2015,Mar-Jul,2209.627,430.379,0.002,187.211
ec-earth3,HU222,2016,Apr-Aug,2724.927,549.123,0,302.703
ec-earth3,HU222,2016,Mar-Jul,2233.218,371.72,0,278.033
ec-earth3,HU222,2017,Apr-Aug,2771.27,758.139,0,222.363
ec-earth3,HU222,2017,Mar-Jul,2333.064,465.916,0,176.501
ec-earth3,HU222,2018,Apr-Aug,2962.435,728.383,0,264.779
ec-earth3,HU222,2018,Mar-Jul,2383.384,430.899,6.65,285.903
ec-earth3,HU222,2019,Apr-Aug,2739.081,726.958,0,290.497
ec-earth3,HU222,2019,Mar-Jul,2278.478,464.911,0.001,256.521
ec-earth3,HU222,2020,Apr-Aug,2685.615,562.534,1.587,308.543
ec-earth3,HU222,2020,Mar-Jul,2172.513,323.45,2.424,213.648
ec-earth3,HU222,2021,Apr-Aug,2604.725,667.486,1.955,239.049
ec-earth3,HU222,2021,Mar-Jul,2106.53,480.157,5.245,190.259
ec-earth3,HU222,2022,Apr-Aug,2781.142,737.719,0,282.595
