model,exp,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
HadGEM3-GC31-MM,g01,CY,2021,715.85,593.1,558.92
HadGEM3-GC31-MM,g01,CY,2022,835.96,843.47,519.94
HadGEM3-GC31-MM,g01,CY,2023,639.43,580.29,547.62
HadGEM3-GC31-MM,g01,CY,2024,603.25,478.26,607.8
HadGEM3-GC31-MM,g01,CZ,1990,4095.1,2938.54,51.33
HadGEM3-GC31-MM,g01,CZ,1991,4508.75,3186.11,35.21
HadGEM3-GC31-MM,g01,CZ,1992,4137.32,3209.53,91.44
HadGEM3-GC31-MM,g01,CZ,1993,4385.21,3336.44,39.47
HadGEM3-GC31-MM,g01,CZ,1994,4001.11,3075.1,107.48
HadGEM3-GC31-MM,g01,CZ,1995,4319.89,3078.78,62.18
HadGEM3-GC31-MM,g01,CZ,1996,4863.01,3634.17,30.01
HadGEM3-GC31-MM,g01,CZ,1997,4421.23,3288.45,32.7
HadGEM3-GC31-MM,g01,CZ,1998,4203.85,3086.7,57.34
HadGEM3-GC31-MM,g01,CZ,1999,4107.28,3261.42,35.34
HadGEM3-GC31-MM,g01,CZ,2000,3898.51,3161.36,62.65
HadGEM3-GC31-MM,g01,CZ,2001,4313.13,2953.62,43.37
HadGEM3-GC31-MM,g01,CZ,2002,4055.38,3068.3,54.89
HadGEM3-GC31-MM,g01,CZ,2003,4260.29,3366.91,105.98
HadGEM3-GC31-MM,g01,CZ,2004,4298.29,3300.42,44.03
HadGEM3-GC31-MM,g01,CZ,2005,4349.03,3241.1,39.78
HadGEM3-GC31-MM,g01,CZ,2006,4211.82,3496.9,85.85
HadGEM3-GC31-MM,g01,CZ,2007,3916.27,2650.72,71.35
HadGEM3-GC31-MM,g01,CZ,2008,3980.5,3110.14,52.36
HadGEM3-GC31-MM,g01,CZ,2009,4095.72,3161.84,44.26
HadGEM3-GC31-MM,g01,CZ,2010,4550.74,3293.42,74.48
HadGEM3-GC31-MM,g01,CZ,2011,4044.87,3321.18,42.2
HadGEM3-GC31-MM,g01,CZ,2012,4170.75,3162.23,69.71
HadGEM3-GC31-MM,g01,CZ,2013,4281.37,3317.45,80.56
HadGEM3-GC31-MM,g01,CZ,2014,3683.08,2810.99,54.34
HadGEM3-GC31-MM,g01,CZ,2015,3801.21,2818.32,136.65
HadGEM3-GC31-MM,g01,CZ,2016,4017.97,2862.35,51.58
HadGEM3-GC31-MM,g01,CZ,2017,4043.14,3181.14,81.18
HadGEM3-GC31-MM,g01,CZ,2018,3733.65,3095.22,113.67
HadGEM3-GC31-MM,g01,CZ,2019,3707.32,2863.96,103.02
HadGEM3-GC31-MM,g01,CZ,2020,3837.43,2749.06,52.74
HadGEM3-GC31-MM,g01,CZ,2021,4215.44,3049.34,53.99
HadGEM3-GC31-MM,g01,CZ,2022,3828.8,2942.82,89.01
HadGEM3-GC31-MM,g01,CZ,2023,3671.72,2817.77,85.64
HadGEM3-GC31-MM,g01,CZ,2024,3521.89,2633.99,97.37
HadGEM3-GC31-MM,g01,DE,1990,3724.03,2603.79,41.51
HadGEM3-GC31-MM,g01,DE,1991,4120.12,2881.41,41.19
HadGEM3-GC31-MM,g01,DE,1992,3835.03,2911.79,55.63
HadGEM3-GC31-MM,g01,DE,1993,4053.26,2956.69,22.71
HadGEM3-GC31-MM,g01,DE,1994,3679.38,2893.75,81.17
HadGEM3-GC31-MM,g01,DE,1995,3961.25,2728.98,65.52
HadGEM3-GC31-MM,g01,DE,1996,4531.05,3247.4,25.03
HadGEM3-GC31-MM,g01,DE,1997,3947.92,2978.53,37.49
HadGEM3-GC31-MM,g01,DE,1998,3865.69,2755.45,36.07
HadGEM3-GC31-MM,g01,DE,1999,3714.32,2920.29,35.34
HadGEM3-GC31-MM,g01,DE,2000,3597.53,2799.08,34.18
HadGEM3-GC31-MM,g01,DE,2001,3882.38,2696.69,46.93
HadGEM3-GC31-MM,g01,DE,2002,3690.15,2688.56,37.5
HadGEM3-GC31-MM,g01,DE,2003,3856.58,2954.39,101.49
HadGEM3-GC31-MM,g01,DE,2004,3925.55,2930.74,33.81
HadGEM3-GC31-MM,g01,DE,2005,3889.98,2915.8,37.71
HadGEM3-GC31-MM,g01,DE,2006,3752.86,3066.47,77.04
HadGEM3-GC31-MM,g01,DE,2007,3594.86,2359.21,30.3
HadGEM3-GC31-MM,g01,DE,2008,3778.53,2791.92,35.72
HadGEM3-GC31-MM,g01,DE,2009,3843.7,3006.01,34.43
HadGEM3-GC31-MM,g01,DE,2010,4341.08,3031.99,60.95
HadGEM3-GC31-MM,g01,DE,2011,3661.78,3032.06,26.14
HadGEM3-GC31-MM,g01,DE,2012,3893.48,2804.03,37.24
HadGEM3-GC31-MM,g01,DE,2013,4043.98,3067.06,54.69
HadGEM3-GC31-MM,g01,DE,2014,3414.55,2548.08,36.54
HadGEM3-GC31-MM,g01,DE,2015,3621.37,2649.98,84.48
HadGEM3-GC31-MM,g01,DE,2016,3773.01,2612.15,41.45
HadGEM3-GC31-MM,g01,DE,2017,3711.91,2854.55,42.58
HadGEM3-GC31-MM,g01,DE,2018,3516.31,2814.51,96.83
HadGEM3-GC31-MM,g01,DE,2019,3554.97,2605.35,89.95
HadGEM3-GC31-MM,g01,DE,2020,3460.18,2537.02,62.28
HadGEM3-GC31-MM,g01,DE,2021,3866.87,2718.5,34.59
HadGEM3-GC31-MM,g01,DE,2022,3448.6,2647.9,93.08
HadGEM3-GC31-MM,g01,DE,2023,3385.64,2516.13,60.56
HadGEM3-GC31-MM,g01,DE,2024,3328.22,2426.93,55.79
HadGEM3-GC31-MM,g01,DK,1990,3779.15,2611.04,2.62
HadGEM3-GC31-MM,g01,DK,1991,4195.57,2912.54,4.91
HadGEM3-GC31-MM,g01,DK,1992,3974.76,2789.1,6.24
HadGEM3-GC31-MM,g01,DK,1993,4369.85,2973.8,0.13
HadGEM3-GC31-MM,g01,DK,1994,4088.19,3102.52,20.07
HadGEM3-GC31-MM,g01,DK,1995,4268.12,2850.01,10.38
HadGEM3-GC31-MM,g01,DK,1996,4758.66,3401.81,3.96
HadGEM3-GC31-MM,g01,DK,1997,4221.97,3054.42,14.44
HadGEM3-GC31-MM,g01,DK,1998,4268.23,2878.15,0.43
HadGEM3-GC31-MM,g01,DK,1999,4051.09,3094.69,3.68
HadGEM3-GC31-MM,g01,DK,2000,3883.21,2836.11,3.17
HadGEM3-GC31-MM,g01,DK,2001,4214.27,2857.34,4.61
HadGEM3-GC31-MM,g01,DK,2002,3907.42,2748.3,6.84
HadGEM3-GC31-MM,g01,DK,2003,4079.6,3203.01,6.23
HadGEM3-GC31-MM,g01,DK,2004,4077.95,2975.27,3.29
HadGEM3-GC31-MM,g01,DK,2005,4024.05,2901.15,2.96
HadGEM3-GC31-MM,g01,DK,2006,3824.76,3043.88,10.9
HadGEM3-GC31-MM,g01,DK,2007,3750.49,2392.14,3.84
HadGEM3-GC31-MM,g01,DK,2008,3813.3,2741.42,6.57
HadGEM3-GC31-MM,g01,DK,2009,3969.87,2886.22,3.35
HadGEM3-GC31-MM,g01,DK,2010,4634.95,3193.86,6.63
HadGEM3-GC31-MM,g01,DK,2011,4055.14,3301.14,0.04
HadGEM3-GC31-MM,g01,DK,2012,4324.5,2822.61,4.06
HadGEM3-GC31-MM,g01,DK,2013,4278.61,3233.08,5.4
HadGEM3-GC31-MM,g01,DK,2014,3716.34,2649.22,14.68
HadGEM3-GC31-MM,g01,DK,2015,3998.8,2672.61,2.62
HadGEM3-GC31-MM,g01,DK,2016,4060.03,2774.21,4.12
HadGEM3-GC31-MM,g01,DK,2017,4064.56,2890.97,0
HadGEM3-GC31-MM,g01,DK,2018,3932.64,2975.5,30.01
HadGEM3-GC31-MM,g01,DK,2019,3897.48,2695.93,11.18
HadGEM3-GC31-MM,g01,DK,2020,3770.12,2627.89,15.32
HadGEM3-GC31-MM,g01,DK,2021,4154.84,2833.66,7.41
HadGEM3-GC31-MM,g01,DK,2022,3899.96,2722.43,14.03
HadGEM3-GC31-MM,g01,DK,2023,3927.62,2704.87,1.19
HadGEM3-GC31-MM,g01,DK,2024,3792.85,2834.37,2.21
HadGEM3-GC31-MM,g01,EE,1990,5012.71,3505.63,0.44
HadGEM3-GC31-MM,g01,EE,1991,5167.22,3706.13,3.75
HadGEM3-GC31-MM,g01,EE,1992,5145.76,3409.12,10.04
HadGEM3-GC31-MM,g01,EE,1993,5568.58,3747.06,0.45
HadGEM3-GC31-MM,g01,EE,1994,5564.55,4264.5,23.31
HadGEM3-GC31-MM,g01,EE,1995,5221.15,3632.93,6.32
HadGEM3-GC31-MM,g01,EE,1996,5815.52,4274.14,1.94
HadGEM3-GC31-MM,g01,EE,1997,5368.09,3667.2,16.81
HadGEM3-GC31-MM,g01,EE,1998,5492,3869.32,1.83
HadGEM3-GC31-MM,g01,EE,1999,5109.18,4019.05,18.04
HadGEM3-GC31-MM,g01,EE,2000,4916.3,3595.6,1.73
HadGEM3-GC31-MM,g01,EE,2001,5287.08,3554.02,12.65
HadGEM3-GC31-MM,g01,EE,2002,5245.56,3696.06,16.28
HadGEM3-GC31-MM,g01,EE,2003,5429.29,4369.17,18.39
HadGEM3-GC31-MM,g01,EE,2004,5299.4,3836.85,3.36
HadGEM3-GC31-MM,g01,EE,2005,5274.19,3865.7,7.21
HadGEM3-GC31-MM,g01,EE,2006,5092.52,4006.2,20.46
HadGEM3-GC31-MM,g01,EE,2007,5005.07,3435.49,10.5
HadGEM3-GC31-MM,g01,EE,2008,4846.9,3426.47,0.56
HadGEM3-GC31-MM,g01,EE,2009,5273.94,3592.21,2.03
HadGEM3-GC31-MM,g01,EE,2010,5759.24,4274.46,40.44
HadGEM3-GC31-MM,g01,EE,2011,5002.15,4229.74,20.54
HadGEM3-GC31-MM,g01,EE,2012,5542.08,3710.01,5.38
HadGEM3-GC31-MM,g01,EE,2013,5089.25,4085.95,10.32
HadGEM3-GC31-MM,g01,EE,2014,5072.43,3461.58,26.05
HadGEM3-GC31-MM,g01,EE,2015,4781.16,3479.9,3.63
HadGEM3-GC31-MM,g01,EE,2016,5137.34,3597.79,4.54
HadGEM3-GC31-MM,g01,EE,2017,5188.11,3698.52,0.91
HadGEM3-GC31-MM,g01,EE,2018,4989.32,3808.23,35.29
HadGEM3-GC31-MM,g01,EE,2019,4832.15,3581.73,13.64
HadGEM3-GC31-MM,g01,EE,2020,4529.53,3187.08,8.61
HadGEM3-GC31-MM,g01,EE,2021,5185.64,3572.27,41.59
HadGEM3-GC31-MM,g01,EE,2022,5017.95,3603.83,34.08
HadGEM3-GC31-MM,g01,EE,2023,4931.99,3576.06,12.31
HadGEM3-GC31-MM,g01,EE,2024,4638.75,3833.32,9.26
HadGEM3-GC31-MM,g01,EL,1990,1862.12,1670.96,257.75
HadGEM3-GC31-MM,g01,EL,1991,2207.42,1645.58,225.91
HadGEM3-GC31-MM,g01,EL,1992,2122.97,1904.02,229.78
HadGEM3-GC31-MM,g01,EL,1993,2054.15,1782.27,279.63
HadGEM3-GC31-MM,g01,EL,1994,1822,1520.25,296.98
HadGEM3-GC31-MM,g01,EL,1995,1985.09,1602.07,265.13
HadGEM3-GC31-MM,g01,EL,1996,2080.55,1846.32,262.32
HadGEM3-GC31-MM,g01,EL,1997,2090.1,1609.13,255.04
HadGEM3-GC31-MM,g01,EL,1998,1960.55,1717.4,378.58
HadGEM3-GC31-MM,g01,EL,1999,1818.45,1704.14,348.62
HadGEM3-GC31-MM,g01,EL,2000,1956.66,1719,354.03
HadGEM3-GC31-MM,g01,EL,2001,1870.34,1388.32,359.61
HadGEM3-GC31-MM,g01,EL,2002,1894.65,1750.96,307.37
HadGEM3-GC31-MM,g01,EL,2003,2056.52,1757.09,368.01
HadGEM3-GC31-MM,g01,EL,2004,1994.12,1701.86,263.78
HadGEM3-GC31-MM,g01,EL,2005,2060.67,1679.68,230.91
HadGEM3-GC31-MM,g01,EL,2006,2141.25,1822.8,267
HadGEM3-GC31-MM,g01,EL,2007,1930.03,1651.76,348.16
HadGEM3-GC31-MM,g01,EL,2008,1921.37,1723.93,305
HadGEM3-GC31-MM,g01,EL,2009,1854.95,1618.92,256.21
HadGEM3-GC31-MM,g01,EL,2010,1725.4,1483.83,305.86
HadGEM3-GC31-MM,g01,EL,2011,2152.14,1567.65,262.4
HadGEM3-GC31-MM,g01,EL,2012,1989.02,1965.04,378.97
HadGEM3-GC31-MM,g01,EL,2013,1807.47,1485.32,268.93
HadGEM3-GC31-MM,g01,EL,2014,1773.15,1502.59,257.14
HadGEM3-GC31-MM,g01,EL,2015,1984.97,1677.42,262.94
HadGEM3-GC31-MM,g01,EL,2016,1864.32,1505.73,302
HadGEM3-GC31-MM,g01,EL,2017,1995.42,1768.21,315.58
HadGEM3-GC31-MM,g01,EL,2018,1729.13,1548.63,258.05
HadGEM3-GC31-MM,g01,EL,2019,1832.65,1662.8,309.18
HadGEM3-GC31-MM,g01,EL,2020,1879.05,1498.48,257.16
HadGEM3-GC31-MM,g01,EL,2021,1912.15,1506.29,353.95
HadGEM3-GC31-MM,g01,EL,2022,1915.9,1773.97,299.89
HadGEM3-GC31-MM,g01,EL,2023,1720.97,1434.88,329.86
HadGEM3-GC31-MM,g01,EL,2024,1586.38,1308.4,441.21
HadGEM3-GC31-MM,g01,ES,1990,2016,1353.66,235.35
HadGEM3-GC31-MM,g01,ES,1991,2315.43,1771.35,249.93
HadGEM3-GC31-MM,g01,ES,1992,2226.44,1828.66,180.75
HadGEM3-GC31-MM,g01,ES,1993,2330.34,1706.08,190.82
HadGEM3-GC31-MM,g01,ES,1994,1994.38,1695.15,270.97
HadGEM3-GC31-MM,g01,ES,1995,1860.42,1486.5,210.91
HadGEM3-GC31-MM,g01,ES,1996,2107.2,1499.94,191.56
HadGEM3-GC31-MM,g01,ES,1997,1799.74,1492.52,163.22
HadGEM3-GC31-MM,g01,ES,1998,2023.14,1431.56,236.47
HadGEM3-GC31-MM,g01,ES,1999,2081.57,1704.13,226.79
HadGEM3-GC31-MM,g01,ES,2000,2050.12,1672.25,217.18
HadGEM3-GC31-MM,g01,ES,2001,2002.51,1494.53,235.29
HadGEM3-GC31-MM,g01,ES,2002,1932.04,1616.14,195.57
HadGEM3-GC31-MM,g01,ES,2003,1982.15,1536.63,325.85
HadGEM3-GC31-MM,g01,ES,2004,2120.19,1635.72,242.07
HadGEM3-GC31-MM,g01,ES,2005,2179.42,1768.31,261.45
HadGEM3-GC31-MM,g01,ES,2006,1909.05,1727.05,254.95
HadGEM3-GC31-MM,g01,ES,2007,2050.89,1474.75,192.67
HadGEM3-GC31-MM,g01,ES,2008,2106.02,1594.11,216.27
HadGEM3-GC31-MM,g01,ES,2009,1989.4,1752.37,276.77
HadGEM3-GC31-MM,g01,ES,2010,2207.19,1620.97,249.44
HadGEM3-GC31-MM,g01,ES,2011,1870.51,1687.96,224.37
HadGEM3-GC31-MM,g01,ES,2012,2109.56,1617.54,277.03
HadGEM3-GC31-MM,g01,ES,2013,2139.24,1629.28,233.24
HadGEM3-GC31-MM,g01,ES,2014,1831.65,1561.02,203.63
HadGEM3-GC31-MM,g01,ES,2015,1876.6,1568.48,302.26
HadGEM3-GC31-MM,g01,ES,2016,1943.64,1436.74,274.04
HadGEM3-GC31-MM,g01,ES,2017,1909.6,1517.15,298.07
HadGEM3-GC31-MM,g01,ES,2018,2016.8,1650.65,252.25
HadGEM3-GC31-MM,g01,ES,2019,1913.07,1515.23,267.8
HadGEM3-GC31-MM,g01,ES,2020,1831.63,1439.01,273.6
HadGEM3-GC31-MM,g01,ES,2021,1930.34,1537.87,253.14
HadGEM3-GC31-MM,g01,ES,2022,1723.68,1528.07,359.43
HadGEM3-GC31-MM,g01,ES,2023,1743.59,1363.08,320.88
HadGEM3-GC31-MM,g01,ES,2024,1693.86,1322.93,301.2
HadGEM3-GC31-MM,g01,FI,1990,5593.7,3970.36,0.77
HadGEM3-GC31-MM,g01,FI,1991,5779.61,4156.19,4.28
HadGEM3-GC31-MM,g01,FI,1992,5747.24,3747,4.94
HadGEM3-GC31-MM,g01,FI,1993,6037.08,4092.43,0.12
HadGEM3-GC31-MM,g01,FI,1994,6120.91,4592.37,17.33
HadGEM3-GC31-MM,g01,FI,1995,5816.18,3882.94,6.5
HadGEM3-GC31-MM,g01,FI,1996,6235.85,4584.98,0.53
HadGEM3-GC31-MM,g01,FI,1997,5885.21,4060.12,14.99
HadGEM3-GC31-MM,g01,FI,1998,6095.02,4278.1,0.36
HadGEM3-GC31-MM,g01,FI,1999,5791.43,4365.79,14.79
HadGEM3-GC31-MM,g01,FI,2000,5406.39,3958.44,2.06
HadGEM3-GC31-MM,g01,FI,2001,5899.61,3903.98,6.53
HadGEM3-GC31-MM,g01,FI,2002,5869.48,4089.8,8.39
HadGEM3-GC31-MM,g01,FI,2003,5923.74,4749.07,17.73
HadGEM3-GC31-MM,g01,FI,2004,5801.03,4157.36,2.07
HadGEM3-GC31-MM,g01,FI,2005,5615.36,4114.33,8.22
HadGEM3-GC31-MM,g01,FI,2006,5619.14,4277.05,13.45
HadGEM3-GC31-MM,g01,FI,2007,5533.72,3865.39,5.89
HadGEM3-GC31-MM,g01,FI,2008,5384.67,3707.35,1.67
HadGEM3-GC31-MM,g01,FI,2009,5818.41,3914.04,2.97
HadGEM3-GC31-MM,g01,FI,2010,6337.63,4613.52,28.14
HadGEM3-GC31-MM,g01,FI,2011,5438.4,4669.25,19.32
HadGEM3-GC31-MM,g01,FI,2012,5974.98,3900.47,1.19
HadGEM3-GC31-MM,g01,FI,2013,5478.45,4315.25,6.56
HadGEM3-GC31-MM,g01,FI,2014,5407.53,3726.18,24.44
HadGEM3-GC31-MM,g01,FI,2015,5201.38,3725.98,1.5
HadGEM3-GC31-MM,g01,FI,2016,5616.65,3883.6,1.26
HadGEM3-GC31-MM,g01,FI,2017,5631.95,3958.01,0.03
HadGEM3-GC31-MM,g01,FI,2018,5499.18,4121.99,32.21
HadGEM3-GC31-MM,g01,FI,2019,5488.98,3921.45,12.34
HadGEM3-GC31-MM,g01,FI,2020,4966.76,3593.83,10.23
HadGEM3-GC31-MM,g01,FI,2021,5754.69,3873.68,31.58
HadGEM3-GC31-MM,g01,FI,2022,5489.25,3988.87,19.82
HadGEM3-GC31-MM,g01,FI,2023,5588.56,3880.08,10.17
HadGEM3-GC31-MM,g01,FI,2024,5345.27,4373.13,8.2
HadGEM3-GC31-MM,g01,FR,1990,3025.86,2123.9,87.39
HadGEM3-GC31-MM,g01,FR,1991,3416.77,2409.61,71.15
HadGEM3-GC31-MM,g01,FR,1992,3252.63,2515.51,60.98
HadGEM3-GC31-MM,g01,FR,1993,3332.47,2383.44,44.13
HadGEM3-GC31-MM,g01,FR,1994,2959.63,2346.26,91.29
HadGEM3-GC31-MM,g01,FR,1995,3112.96,2152.87,88.97
HadGEM3-GC31-MM,g01,FR,1996,3474.67,2399.67,53.19
HadGEM3-GC31-MM,g01,FR,1997,3046.25,2379.58,62.34
HadGEM3-GC31-MM,g01,FR,1998,3220.09,2231.31,65.84
HadGEM3-GC31-MM,g01,FR,1999,3043.44,2395.59,56.76
HadGEM3-GC31-MM,g01,FR,2000,3012.98,2359.98,53.57
HadGEM3-GC31-MM,g01,FR,2001,3144.82,2152.09,72.84
HadGEM3-GC31-MM,g01,FR,2002,2945.54,2235.58,52.21
HadGEM3-GC31-MM,g01,FR,2003,3060.04,2257.68,167.58
HadGEM3-GC31-MM,g01,FR,2004,3199.59,2399.47,63.2
HadGEM3-GC31-MM,g01,FR,2005,3197.42,2422.87,80.66
HadGEM3-GC31-MM,g01,FR,2006,3019.33,2483.59,103.17
HadGEM3-GC31-MM,g01,FR,2007,3009.15,2024.92,37.26
HadGEM3-GC31-MM,g01,FR,2008,3173.81,2347.3,50.32
HadGEM3-GC31-MM,g01,FR,2009,3100.79,2518.87,81.31
HadGEM3-GC31-MM,g01,FR,2010,3476.54,2434.2,72.96
HadGEM3-GC31-MM,g01,FR,2011,2823.51,2428.08,49.63
HadGEM3-GC31-MM,g01,FR,2012,3155.07,2223.39,70.49
HadGEM3-GC31-MM,g01,FR,2013,3308.16,2429.36,77.22
HadGEM3-GC31-MM,g01,FR,2014,2767.09,2112.2,45.7
HadGEM3-GC31-MM,g01,FR,2015,2921.55,2200.33,114.2
HadGEM3-GC31-MM,g01,FR,2016,3091.71,2113.81,80.29
HadGEM3-GC31-MM,g01,FR,2017,3002.16,2314.33,100.69
HadGEM3-GC31-MM,g01,FR,2018,2857.15,2312.47,114.64
HadGEM3-GC31-MM,g01,FR,2019,2919.67,2156.33,128.12
HadGEM3-GC31-MM,g01,FR,2020,2737.56,2064.53,104.18
HadGEM3-GC31-MM,g01,FR,2021,3103.84,2199.49,59.14
HadGEM3-GC31-MM,g01,FR,2022,2693.17,2232.97,159.06
HadGEM3-GC31-MM,g01,FR,2023,2699.62,2041.05,103.59
HadGEM3-GC31-MM,g01,FR,2024,2781.79,1983.38,90.33
HadGEM3-GC31-MM,g01,HR,1990,2990.92,2343.09,105.44
HadGEM3-GC31-MM,g01,HR,1991,3385.29,2527.36,108.51
HadGEM3-GC31-MM,g01,HR,1992,2977.13,2613.77,155.24
HadGEM3-GC31-MM,g01,HR,1993,3187.9,2561.28,140.33
HadGEM3-GC31-MM,g01,HR,1994,2803.1,2351.06,174.33
HadGEM3-GC31-MM,g01,HR,1995,3144.03,2426.17,97.29
HadGEM3-GC31-MM,g01,HR,1996,3419.36,2766.07,84.77
HadGEM3-GC31-MM,g01,HR,1997,3179.22,2475.39,82.6
HadGEM3-GC31-MM,g01,HR,1998,3119.36,2415.72,162.26
HadGEM3-GC31-MM,g01,HR,1999,3028.36,2653.77,103.08
HadGEM3-GC31-MM,g01,HR,2000,2759.56,2570.97,184.29
HadGEM3-GC31-MM,g01,HR,2001,3003.59,2041.94,142.17
HadGEM3-GC31-MM,g01,HR,2002,2812.35,2458.63,119.74
HadGEM3-GC31-MM,g01,HR,2003,3165,2556.26,254.18
HadGEM3-GC31-MM,g01,HR,2004,3178.32,2597.77,111.63
HadGEM3-GC31-MM,g01,HR,2005,3348.98,2609.38,94.4
HadGEM3-GC31-MM,g01,HR,2006,3072.28,2690.79,148.23
HadGEM3-GC31-MM,g01,HR,2007,2855.47,2036.28,180.37
HadGEM3-GC31-MM,g01,HR,2008,2878.31,2530.18,152.25
HadGEM3-GC31-MM,g01,HR,2009,2927.44,2442.01,147.55
HadGEM3-GC31-MM,g01,HR,2010,3201.26,2509.69,145.84
HadGEM3-GC31-MM,g01,HR,2011,3021.89,2537.37,160.75
HadGEM3-GC31-MM,g01,HR,2012,2984.37,2601.48,246.18
HadGEM3-GC31-MM,g01,HR,2013,2994.21,2463.32,181.52
HadGEM3-GC31-MM,g01,HR,2014,2575.97,2085.62,94.13
HadGEM3-GC31-MM,g01,HR,2015,2855.23,2231.81,209.53
HadGEM3-GC31-MM,g01,HR,2016,2929.61,2275.88,131.97
HadGEM3-GC31-MM,g01,HR,2017,2966.82,2540.3,232.14
HadGEM3-GC31-MM,g01,HR,2018,2737.49,2449.38,160.31
HadGEM3-GC31-MM,g01,HR,2019,2697.19,2245.77,198.79
HadGEM3-GC31-MM,g01,HR,2020,2818.9,2123.55,141.65
HadGEM3-GC31-MM,g01,HR,2021,3026.52,2319.69,213.1
HadGEM3-GC31-MM,g01,HR,2022,2649.19,2395.24,227.99
HadGEM3-GC31-MM,g01,HR,2023,2509.03,2060.47,173.69
HadGEM3-GC31-MM,g01,HR,2024,2414.19,1865.9,275.85
HadGEM3-GC31-MM,g01,HU,1990,3360.4,2632.24,99.47
HadGEM3-GC31-MM,g01,HU,1991,3765.32,2899.04,92.97
HadGEM3-GC31-MM,g01,HU,1992,3432.44,2931.69,178.34
HadGEM3-GC31-MM,g01,HU,1993,3654.05,3030.24,114.77
HadGEM3-GC31-MM,g01,HU,1994,3257.04,2696.26,168.04
HadGEM3-GC31-MM,g01,HU,1995,3560.08,2789.31,118.62
HadGEM3-GC31-MM,g01,HU,1996,3810.25,3218.3,81.13
HadGEM3-GC31-MM,g01,HU,1997,3624.21,2855.16,79.64
HadGEM3-GC31-MM,g01,HU,1998,3496.74,2697.66,135.66
HadGEM3-GC31-MM,g01,HU,1999,3439.71,3010.08,73.84
HadGEM3-GC31-MM,g01,HU,2000,3182.33,2929.31,158.43
HadGEM3-GC31-MM,g01,HU,2001,3487.83,2473,113.94
HadGEM3-GC31-MM,g01,HU,2002,3355.64,2847.62,135.76
HadGEM3-GC31-MM,g01,HU,2003,3779.53,3156.99,193.07
HadGEM3-GC31-MM,g01,HU,2004,3676.04,3028.03,86.61
HadGEM3-GC31-MM,g01,HU,2005,3793.16,3008.97,72.95
HadGEM3-GC31-MM,g01,HU,2006,3580.11,3131.48,126.42
HadGEM3-GC31-MM,g01,HU,2007,3265.75,2406.61,188.35
HadGEM3-GC31-MM,g01,HU,2008,3296.95,2869.69,119.45
HadGEM3-GC31-MM,g01,HU,2009,3395.11,2797.3,130.27
HadGEM3-GC31-MM,g01,HU,2010,3702.69,2876.11,121.36
HadGEM3-GC31-MM,g01,HU,2011,3555.74,2994.25,128.63
HadGEM3-GC31-MM,g01,HU,2012,3472.54,2994.52,208.68
HadGEM3-GC31-MM,g01,HU,2013,3447.23,2882.42,173.4
HadGEM3-GC31-MM,g01,HU,2014,3036.65,2457.93,100.11
HadGEM3-GC31-MM,g01,HU,2015,3284.42,2587.85,206.4
HadGEM3-GC31-MM,g01,HU,2016,3428.84,2667.33,114.31
HadGEM3-GC31-MM,g01,HU,2017,3463.79,2998.49,189.38
HadGEM3-GC31-MM,g01,HU,2018,3157.35,2805.46,160.45
HadGEM3-GC31-MM,g01,HU,2019,3073.36,2594,180.94
HadGEM3-GC31-MM,g01,HU,2020,3239.84,2503.9,124.02
HadGEM3-GC31-MM,g01,HU,2021,3528.19,2673.34,192.72
HadGEM3-GC31-MM,g01,HU,2022,3205.21,2754.81,225.29
HadGEM3-GC31-MM,g01,HU,2023,3022.8,2465.77,158.21
HadGEM3-GC31-MM,g01,HU,2024,2897.07,2310.61,255.67
HadGEM3-GC31-MM,g01,IE,1990,3800.69,2384.78,0.62
HadGEM3-GC31-MM,g01,IE,1991,3972.85,2605.84,0
HadGEM3-GC31-MM,g01,IE,1992,4004.19,2489.23,0
HadGEM3-GC31-MM,g01,IE,1993,4067.73,2553.99,0
HadGEM3-GC31-MM,g01,IE,1994,3963.89,2633.4,0
HadGEM3-GC31-MM,g01,IE,1995,3763.85,2421.84,3.19
HadGEM3-GC31-MM,g01,IE,1996,4103.89,2546.99,0
HadGEM3-GC31-MM,g01,IE,1997,3672.9,2508.02,0
HadGEM3-GC31-MM,g01,IE,1998,3744.93,2282.29,0
HadGEM3-GC31-MM,g01,IE,1999,3752.52,2422.12,0.09
HadGEM3-GC31-MM,g01,IE,2000,3918.35,2464.87,0.01
HadGEM3-GC31-MM,g01,IE,2001,3922.34,2661.73,0.12
HadGEM3-GC31-MM,g01,IE,2002,3762.38,2321.34,0
HadGEM3-GC31-MM,g01,IE,2003,3734.83,2441.04,0.73
HadGEM3-GC31-MM,g01,IE,2004,3794.09,2505.59,0
HadGEM3-GC31-MM,g01,IE,2005,3717.13,2409.15,0.39
HadGEM3-GC31-MM,g01,IE,2006,3697.02,2494.4,1.4
HadGEM3-GC31-MM,g01,IE,2007,3668.37,2364.67,0
HadGEM3-GC31-MM,g01,IE,2008,3958.42,2374.57,0
HadGEM3-GC31-MM,g01,IE,2009,3936.15,2610.78,0.03
HadGEM3-GC31-MM,g01,IE,2010,4298.82,2751.64,0
HadGEM3-GC31-MM,g01,IE,2011,3793.9,2720.71,0
HadGEM3-GC31-MM,g01,IE,2012,3926.64,2212.96,0
HadGEM3-GC31-MM,g01,IE,2013,3944.35,2686.91,1.83
