IDCROP;IDREGION;YEAR;AREA
1;AT223;2010;22.6
1;AT223;2011;21.59
1;AT223;2012;23.39
1;AT223;2013;24.86
1;AT223;2014;35.39
1;AT223;2015;44.84
1;AT223;2016;44.78
1;AT223;2017;36.7
1;AT223;2018;38.2
1;AT223;2019;32.69
1;AT223;2020;29.32
1;AT223;2021;26.4
1;AT223;2022;27.62
1;AT224;1980;4127.93
1;AT224;1981;4219.91
1;AT224;1982;4410.21
1;AT224;1983;4749.58
1;AT224;1984;4773.37
1;AT224;1985;4843.14
1;AT224;1986;4909.75
1;AT224;1987;4820.94
1;AT224;1988;4440.34
1;AT224;1989;4224.67
1;AT224;1990;4224.67
1;AT224;1991;4146.96
1;AT224;1992;3750.5
1;AT224;1993;4046.35
1;AT224;1994;3950.61
1;AT224;1995;4603.66
1;AT224;1996;3865.54
1;AT224;1997;4214.8
1;AT224;1998;4773.08
1;AT224;1999;4085.71
1;AT224;2000;4896.67
1;AT224;2001;4967.31
1;AT224;2002;5477.44
1;AT224;2003;5245.61
1;AT224;2004;4778.38
1;AT224;2005;4177.55
1;AT224;2006;4346.85
1;AT224;2007;4414.93
1;AT224;2008;4104.25
1;AT224;2009;4145.32
1;AT224;2010;3678.1
1;AT224;2011;3513.93
1;AT224;2012;3805.92
1;AT224;2013;4046.22
1;AT224;2014;5759.61
1;AT224;2015;7297.32
1;AT224;2016;7287.89
1;AT224;2017;5973.67
1;AT224;2018;6217.4
1;AT224;2019;5321.04
1;AT224;2020;4771.53
1;AT224;2021;4297.34
1;AT224;2022;4495.05
1;AT225;1980;1414.02
1;AT225;1981;1445.53
1;AT225;1982;1510.72
1;AT225;1983;1626.97
1;AT225;1984;1635.12
1;AT225;1985;1659.02
1;AT225;1986;1681.83
1;AT225;1987;1651.41
1;AT225;1988;1521.04
1;AT225;1989;1447.16
1;AT225;1990;1447.16
1;AT225;1991;1420.54
1;AT225;1992;1284.73
1;AT225;1993;1386.08
1;AT225;1994;1353.28
1;AT225;1995;1576.98
1;AT225;1996;1324.14
1;AT225;1997;1443.78
1;AT225;1998;1635.02
1;AT225;1999;1399.56
1;AT225;2000;1677.35
1;AT225;2001;1701.55
1;AT225;2002;1876.3
1;AT225;2003;1796.88
1;AT225;2004;1636.83
1;AT225;2005;1431.02
1;AT225;2006;1489.01
1;AT225;2007;1512.33
1;AT225;2008;1405.91
1;AT225;2009;1419.98
1;AT225;2010;1259.93
1;AT225;2011;1203.7
1;AT225;2012;1303.72
1;AT225;2013;1386.03
1;AT225;2014;1972.95
1;AT225;2015;2499.7
1;AT225;2016;2496.47
1;AT225;2017;2046.28
1;AT225;2018;2129.77
1;AT225;2019;1822.72
1;AT225;2020;1634.49
1;AT225;2021;1472.05
1;AT225;2022;1539.78
1;AT226;1980;279
1;AT226;1981;285.22
1;AT226;1982;298.08
1;AT226;1983;321.02
1;AT226;1984;322.62
1;AT226;1985;327.34
1;AT226;1986;331.84
1;AT226;1987;325.84
1;AT226;1988;300.12
1;AT226;1989;285.54
1;AT226;1990;285.54
1;AT226;1991;280.29
1;AT226;1992;253.49
1;AT226;1993;273.49
1;AT226;1994;267.02
1;AT226;1995;311.15
1;AT226;1996;261.27
1;AT226;1997;284.87
1;AT226;1998;322.6
1;AT226;1999;276.15
1;AT226;2000;330.96
1;AT226;2001;335.73
1;AT226;2002;370.21
1;AT226;2003;354.54
1;AT226;2004;322.96
1;AT226;2005;282.35
1;AT226;2006;293.8
1;AT226;2007;298.4
1;AT226;2008;277.4
1;AT226;2009;280.18
1;AT226;2010;248.6
1;AT226;2011;237.5
1;AT226;2012;257.24
1;AT226;2013;273.48
1;AT226;2014;389.28
1;AT226;2015;493.21
1;AT226;2016;492.58
1;AT226;2017;403.75
1;AT226;2018;420.22
1;AT226;2019;359.64
1;AT226;2020;322.5
1;AT226;2021;290.45
1;AT226;2022;303.81
1;AT3;1980;58567.5
1;AT3;1981;59872.5
1;AT3;1982;62572.5
1;AT3;1983;67387.5
1;AT3;1984;67725
1;AT3;1985;68715
1;AT3;1986;69660
1;AT3;1987;68400
1;AT3;1988;63000
1;AT3;1989;59940
1;AT3;1990;59940
1;AT3;1991;58837.5
1;AT3;1992;53212.5
1;AT3;1993;52132.5
1;AT3;1994;53314
1;AT3;1995;52976
1;AT3;1996;48760.2
1;AT3;1997;51975
1;AT3;1998;50035.4
1;AT3;1999;47157.6
1;AT3;2000;51170.4
1;AT3;2001;49074.6
1;AT3;2002;49163.6
1;AT3;2003;42890.4
1;AT3;2004;44417.5
1;AT3;2005;46221.5
1;AT3;2006;46216.4
1;AT3;2007;47747.2
1;AT3;2008;51038.7
1;AT3;2009;52888.2
1;AT3;2010;49365.55
1;AT3;2011;51734.58
1;AT3;2012;51143.82
1;AT3;2013;50719.32
1;AT3;2014;52019.19
1;AT3;2015;52235.76
1;AT3;2016;53600.82
1;AT3;2017;50487.76
1;AT3;2018;50664.54
1;AT3;2019;48403.4
1;AT3;2020;49614.39
1;AT3;2021;49215.6
1;AT3;2022;51479.82
1;AT31;1980;57571.85
1;AT31;1981;58854.67
1;AT31;1982;61508.77
1;AT31;1983;66241.91
1;AT31;1984;66573.68
1;AT31;1985;67546.85
1;AT31;1986;68475.78
1;AT31;1987;67237.2
1;AT31;1988;61929
1;AT31;1989;58921.02
1;AT31;1990;58921.02
1;AT31;1991;57837.26
1;AT31;1992;52254.68
1;AT31;1993;51089.85
1;AT31;1994;52354.35
1;AT31;1995;51969.46
1;AT31;1996;47882.52
1;AT31;1997;51195.38
1;AT31;1998;49234.83
1;AT31;1999;46450.24
1;AT31;2000;50556.36
1;AT31;2001;48583.85
1;AT31;2002;48770.29
1;AT31;2003;42504.39
1;AT31;2004;44017.74
1;AT31;2005;45805.51
1;AT31;2006;45708.02
1;AT31;2007;47365.22
1;AT31;2008;50732.47
1;AT31;2009;52306.43
1;AT31;2010;48921.26
1;AT31;2011;51320.7
1;AT31;2012;50734.67
1;AT31;2013;50262.85
1;AT31;2014;51551.02
1;AT31;2015;51765.64
1;AT31;2016;53064.81
1;AT31;2017;49932.39
1;AT31;2018;50107.23
1;AT31;2019;47870.96
1;AT31;2020;49068.63
1;AT31;2021;48575.8
1;AT31;2022;50913.54
1;AT311;1980;22050.02
1;AT311;1981;22541.34
1;AT311;1982;23557.86
1;AT311;1983;25370.65
1;AT311;1984;25497.72
1;AT311;1985;25870.44
1;AT311;1986;26226.22
1;AT311;1987;25751.85
1;AT311;1988;23718.81
1;AT311;1989;22566.75
1;AT311;1990;22566.75
1;AT311;1991;22151.67
1;AT311;1992;20013.54
1;AT311;1993;19567.41
1;AT311;1994;20051.72
1;AT311;1995;19904.3
1;AT311;1996;18339
1;AT311;1997;19607.83
1;AT311;1998;18856.94
1;AT311;1999;17790.44
1;AT311;2000;19363.08
1;AT311;2001;18607.62
1;AT311;2002;18679.02
1;AT311;2003;16279.18
1;AT311;2004;16858.8
1;AT311;2005;17543.51
1;AT311;2006;17506.17
1;AT311;2007;18140.88
1;AT311;2008;19430.54
1;AT311;2009;20033.36
1;AT311;2010;18736.84
1;AT311;2011;19655.83
1;AT311;2012;19431.38
1;AT311;2013;19250.67
1;AT311;2014;19744.04
1;AT311;2015;19826.24
1;AT311;2016;20323.82
1;AT311;2017;19124.11
1;AT311;2018;19191.07
1;AT311;2019;18334.58
1;AT311;2020;18793.29
1;AT311;2021;18604.53
1;AT311;2022;19499.89
1;AT312;1980;16407.98
1;AT312;1981;16773.58
1;AT312;1982;17530
1;AT312;1983;18878.95
1;AT312;1984;18973.5
1;AT312;1985;19250.85
1;AT312;1986;19515.6
1;AT312;1987;19162.6
1;AT312;1988;17649.77
1;AT312;1989;16792.49
1;AT312;1990;16792.49
1;AT312;1991;16483.62
1;AT312;1992;14892.58
1;AT312;1993;14560.61
1;AT312;1994;14920.99
1;AT312;1995;14811.29
1;AT312;1996;13646.52
1;AT312;1997;14590.68
1;AT312;1998;14031.93
1;AT312;1999;13238.32
1;AT312;2000;14408.56
1;AT312;2001;13846.4
1;AT312;2002;13899.53
1;AT312;2003;12113.75
1;AT312;2004;12545.06
1;AT312;2005;13054.57
1;AT312;2006;13026.79
1;AT312;2007;13499.09
1;AT312;2008;14458.75
1;AT312;2009;14907.33
1;AT312;2010;13942.56
1;AT312;2011;14626.4
1;AT312;2012;14459.38
1;AT312;2013;14324.91
1;AT312;2014;14692.04
1;AT312;2015;14753.21
1;AT312;2016;15123.47
1;AT312;2017;14230.73
1;AT312;2018;14280.56
1;AT312;2019;13643.22
1;AT312;2020;13984.56
1;AT312;2021;13844.1
1;AT312;2022;14510.36
1;AT313;1980;8117.63
1;AT313;1981;8298.51
1;AT313;1982;8672.74
1;AT313;1983;9340.11
1;AT313;1984;9386.89
1;AT313;1985;9524.11
1;AT313;1986;9655.08
1;AT313;1987;9480.45
1;AT313;1988;8731.99
1;AT313;1989;8307.86
1;AT313;1990;8307.86
1;AT313;1991;8155.05
1;AT313;1992;7367.91
1;AT313;1993;7203.67
1;AT313;1994;7381.96
1;AT313;1995;7327.69
1;AT313;1996;6751.43
1;AT313;1997;7218.55
1;AT313;1998;6942.11
1;AT313;1999;6549.48
1;AT313;2000;7128.45
1;AT313;2001;6850.32
1;AT313;2002;6876.61
1;AT313;2003;5993.12
1;AT313;2004;6206.5
1;AT313;2005;6458.58
1;AT313;2006;6444.83
1;AT313;2007;6678.5
1;AT313;2008;7153.28
1;AT313;2009;7375.21
1;AT313;2010;6897.9
1;AT313;2011;7236.22
1;AT313;2012;7153.59
1;AT313;2013;7087.06
1;AT313;2014;7268.69
1;AT313;2015;7298.95
1;AT313;2016;7482.14
1;AT313;2017;7040.47
1;AT313;2018;7065.12
1;AT313;2019;6749.81
1;AT313;2020;6918.68
1;AT313;2021;6849.19
1;AT313;2022;7178.81
1;AT314;1980;5987.47
1;AT314;1981;6120.89
1;AT314;1982;6396.91
1;AT314;1983;6889.16
1;AT314;1984;6923.66
1;AT314;1985;7024.87
1;AT314;1986;7121.48
1;AT314;1987;6992.67
1;AT314;1988;6440.62
1;AT314;1989;6127.79
1;AT314;1990;6127.79
1;AT314;1991;6015.08
1;AT314;1992;5434.49
1;AT314;1993;5313.34
1;AT314;1994;5444.85
1;AT314;1995;5404.82
1;AT314;1996;4979.78
1;AT314;1997;5324.32
1;AT314;1998;5120.42
1;AT314;1999;4830.82
1;AT314;2000;5257.86
1;AT314;2001;5052.72
1;AT314;2002;5072.11
1;AT314;2003;4420.46
1;AT314;2004;4577.85
1;AT314;2005;4763.77
1;AT314;2006;4753.63
1;AT314;2007;4925.98
1;AT314;2008;5276.18
1;AT314;2009;5439.87
1;AT314;2010;5087.81
1;AT314;2011;5337.35
1;AT314;2012;5276.41
1;AT314;2013;5227.34
1;AT314;2014;5361.31
1;AT314;2015;5383.63
1;AT314;2016;5518.74
1;AT314;2017;5192.97
1;AT314;2018;5211.15
1;AT314;2019;4978.58
1;AT314;2020;5103.14
1;AT314;2021;5051.88
1;AT314;2022;5295.01
1;AT315;1980;5008.75
1;AT315;1981;5120.36
1;AT315;1982;5351.26
1;AT315;1983;5763.05
1;AT315;1984;5791.91
1;AT315;1985;5876.58
1;AT315;1986;5957.39
1;AT315;1987;5849.64
1;AT315;1988;5387.82
1;AT315;1989;5126.13
1;AT315;1990;5126.13
1;AT315;1991;5031.84
1;AT315;1992;4546.16
1;AT315;1993;4444.82
1;AT315;1994;4554.83
1;AT315;1995;4521.34
1;AT315;1996;4165.78
1;AT315;1997;4454
1;AT315;1998;4283.43
1;AT315;1999;4041.17
1;AT315;2000;4398.4
1;AT315;2001;4226.8
1;AT315;2002;4243.02
1;AT315;2003;3697.88
1;AT315;2004;3829.54
1;AT315;2005;3985.08
1;AT315;2006;3976.6
1;AT315;2007;4120.77
1;AT315;2008;4413.72
1;AT315;2009;4550.66
1;AT315;2010;4256.15
1;AT315;2011;4464.9
1;AT315;2012;4413.92
1;AT315;2013;4372.87
1;AT315;2014;4484.94
1;AT315;2015;4503.61
1;AT315;2016;4616.64
1;AT315;2017;4344.12
1;AT315;2018;4359.33
1;AT315;2019;4164.77
1;AT315;2020;4268.97
1;AT315;2021;4226.09
1;AT315;2022;4429.48
1;AT32;1980;702.81
1;AT32;1981;718.47
1;AT32;1982;750.87
1;AT32;1983;808.65
1;AT32;1984;812.7
1;AT32;1985;824.58
1;AT32;1986;835.92
1;AT32;1987;820.8
1;AT32;1988;756
1;AT32;1989;719.28
1;AT32;1990;719.28
1;AT32;1991;706.05
1;AT32;1992;638.55
1;AT32;1993;625.59
1;AT32;1994;639.77
1;AT32;1995;582.74
1;AT32;1996;487.6
1;AT32;1997;415.8
1;AT32;1998;400.28
1;AT32;1999;282.95
1;AT32;2000;307.02
1;AT32;2001;294.45
1;AT32;2002;196.65
1;AT32;2003;214.45
1;AT32;2004;222.09
1;AT32;2005;184.89
1;AT32;2006;184.87
1;AT32;2007;190.99
1;AT32;2008;204.15
1;AT32;2009;317.33
1;AT32;2010;246.83
1;AT32;2011;206.94
1;AT32;2012;204.58
1;AT32;2013;253.6
1;AT32;2014;260.1
1;AT32;2015;261.18
1;AT32;2016;268
1;AT32;2017;252.44
1;AT32;2018;253.32
1;AT32;2019;242.02
1;AT32;2020;248.07
1;AT32;2021;295.29
1;AT32;2022;308.88
1;AT321;1980;357.73
1;AT321;1981;365.7
1;AT321;1982;382.19
1;AT321;1983;411.6
1;AT321;1984;413.66
1;AT321;1985;419.71
1;AT321;1986;425.48
1;AT321;1987;417.79
1;AT321;1988;384.8
1;AT321;1989;366.11
1;AT321;1990;366.11
1;AT321;1991;359.38
1;AT321;1992;325.02
1;AT321;1993;318.43
1;AT321;1994;325.64
1;AT321;1995;296.61
1;AT321;1996;248.19
1;AT321;1997;211.64
1;AT321;1998;203.74
1;AT321;1999;144.02
1;AT321;2000;156.27
1;AT321;2001;149.87
1;AT321;2002;100.1
1;AT321;2003;109.16
1;AT321;2004;113.04
1;AT321;2005;94.11
1;AT321;2006;94.1
1;AT321;2007;97.21
1;AT321;2008;103.91
1;AT321;2009;161.52
1;AT321;2010;125.64
1;AT321;2011;105.33
1;AT321;2012;104.13
1;AT321;2013;129.08
1;AT321;2014;132.39
1;AT321;2015;132.94
1;AT321;2016;136.41
1;AT321;2017;128.49
1;AT321;2018;128.94
1;AT321;2019;123.19
1;AT321;2020;126.27
1;AT321;2021;150.3
1;AT321;2022;157.22
1;AT323;1980;345.08
1;AT323;1981;352.77
1;AT323;1982;368.68
1;AT323;1983;397.05
1;AT323;1984;399.04
1;AT323;1985;404.87
1;AT323;1986;410.44
1;AT323;1987;403.01
1;AT323;1988;371.2
1;AT323;1989;353.17
1;AT323;1990;353.17
1;AT323;1991;346.67
1;AT323;1992;313.53
1;AT323;1993;307.16
1;AT323;1994;314.13
1;AT323;1995;286.12
1;AT323;1996;239.41
1;AT323;1997;204.16
1;AT323;1998;196.54
1;AT323;1999;138.93
1;AT323;2000;150.75
1;AT323;2001;144.57
1;AT323;2002;96.56
1;AT323;2003;105.3
1;AT323;2004;109.04
1;AT323;2005;90.78
1;AT323;2006;90.77
1;AT323;2007;93.78
1;AT323;2008;100.24
1;AT323;2009;155.81
1;AT323;2010;121.19
1;AT323;2011;101.61
1;AT323;2012;100.45
1;AT323;2013;124.52
1;AT323;2014;127.71
1;AT323;2015;128.24
1;AT323;2016;131.59
1;AT323;2017;123.95
1;AT323;2018;124.38
1;AT323;2019;118.83
1;AT323;2020;121.8
1;AT323;2021;144.99
1;AT323;2022;151.66
1;AT33;1980;234.27
1;AT33;1981;239.49
1;AT33;1982;250.29
1;AT33;1983;269.55
1;AT33;1984;270.9
1;AT33;1985;274.86
1;AT33;1986;278.64
1;AT33;1987;273.6
1;AT33;1988;252
1;AT33;1989;239.76
1;AT33;1990;239.76
1;AT33;1991;235.35
1;AT33;1992;212.85
1;AT33;1993;312.8
1;AT33;1994;213.26
1;AT33;1995;317.86
1;AT33;1996;292.56
1;AT33;1997;311.85
1;AT33;1998;300.21
1;AT33;1999;282.95
1;AT33;2000;204.68
1;AT33;2001;196.3
1;AT33;2002;196.65
1;AT33;2003;214.45
1;AT33;2004;222.09
1;AT33;2005;184.89
1;AT33;2006;184.87
1;AT33;2007;190.99
1;AT33;2008;102.08
1;AT33;2009;211.55
1;AT33;2010;148.1
1;AT33;2011;155.2
1;AT33;2012;102.29
1;AT33;2013;152.16
1;AT33;2014;156.06
1;AT33;2015;104.47
1;AT33;2016;107.2
1;AT33;2017;151.46
1;AT33;2018;151.99
1;AT33;2019;96.81
1;AT33;2020;148.84
1;AT33;2021;147.65
1;AT33;2022;154.44
1;AT332;1980;95.35
1;AT332;1981;97.47
1;AT332;1982;101.87
1;AT332;1983;109.71
1;AT332;1984;110.26
1;AT332;1985;111.87
1;AT332;1986;113.41
1;AT332;1987;111.36
1;AT332;1988;102.56
1;AT332;1989;97.58
1;AT332;1990;97.58
1;AT332;1991;95.79
1;AT332;1992;86.63
1;AT332;1993;127.31
1;AT332;1994;86.8
1;AT332;1995;129.37
1;AT332;1996;119.07
1;AT332;1997;126.92
1;AT332;1998;122.19
1;AT332;1999;115.16
1;AT332;2000;83.31
1;AT332;2001;79.89
1;AT332;2002;80.04
1;AT332;2003;87.28
1;AT332;2004;90.39
1;AT332;2005;75.25
1;AT332;2006;75.24
1;AT332;2007;77.73
1;AT332;2008;41.55
1;AT332;2009;86.1
1;AT332;2010;60.28
1;AT332;2011;63.17
1;AT332;2012;41.63
1;AT332;2013;61.93
1;AT332;2014;63.52
1;AT332;2015;42.52
1;AT332;2016;43.63
1;AT332;2017;61.65
1;AT332;2018;61.86
1;AT332;2019;39.4
1;AT332;2020;60.58
1;AT332;2021;60.09
1;AT332;2022;62.86
1;AT333;1980;87.38
1;AT333;1981;89.33
1;AT333;1982;93.36
1;AT333;1983;100.54
1;AT333;1984;101.05
1;AT333;1985;102.52
1;AT333;1986;103.93
1;AT333;1987;102.05
1;AT333;1988;94
1;AT333;1989;89.43
1;AT333;1990;89.43
1;AT333;1991;87.79
1;AT333;1992;79.39
1;AT333;1993;116.67
1;AT333;1994;79.54
1;AT333;1995;118.56
1;AT333;1996;109.13
1;AT333;1997;116.32
1;AT333;1998;111.98
1;AT333;1999;105.54
1;AT333;2000;76.35
1;AT333;2001;73.22
1;AT333;2002;73.35
1;AT333;2003;79.99
1;AT333;2004;82.84
1;AT333;2005;68.96
1;AT333;2006;68.95
1;AT333;2007;71.24
1;AT333;2008;38.07
1;AT333;2009;78.91
1;AT333;2010;55.24
1;AT333;2011;57.89
1;AT333;2012;38.15
1;AT333;2013;56.75
1;AT333;2014;58.21
1;AT333;2015;38.97
1;AT333;2016;39.99
1;AT333;2017;56.5
1;AT333;2018;56.69
1;AT333;2019;36.11
1;AT333;2020;55.52
1;AT333;2021;55.07
1;AT333;2022;57.61
1;AT334;1980;7.26
1;AT334;1981;7.42
1;AT334;1982;7.76
1;AT334;1983;8.36
1;AT334;1984;8.4
1;AT334;1985;8.52
1;AT334;1986;8.64
1;AT334;1987;8.48
1;AT334;1988;7.81
1;AT334;1989;7.43
1;AT334;1990;7.43
1;AT334;1991;7.3
1;AT334;1992;6.6
1;AT334;1993;9.7
1;AT334;1994;6.61
1;AT334;1995;9.85
1;AT334;1996;9.07
1;AT334;1997;9.67
1;AT334;1998;9.31
1;AT334;1999;8.77
1;AT334;2000;6.35
1;AT334;2001;6.09
1;AT334;2002;6.1
1;AT334;2003;6.65
1;AT334;2004;6.88
1;AT334;2005;5.73
1;AT334;2006;5.73
1;AT334;2007;5.92
1;AT334;2008;3.16
1;AT334;2009;6.56
1;AT334;2010;4.59
1;AT334;2011;4.81
1;AT334;2012;3.17
1;AT334;2013;4.72
1;AT334;2014;4.84
1;AT334;2015;3.24
1;AT334;2016;3.32
1;AT334;2017;4.7
1;AT334;2018;4.71
1;AT334;2019;3
1;AT334;2020;4.61
1;AT334;2021;4.58
1;AT334;2022;4.79
1;AT335;1980;44.28
1;AT335;1981;45.26
1;AT335;1982;47.3
1;AT335;1983;50.94
1;AT335;1984;51.2
1;AT335;1985;51.95
1;AT335;1986;52.66
1;AT335;1987;51.71
1;AT335;1988;47.63
1;AT335;1989;45.31
1;AT335;1990;45.31
1;AT335;1991;44.48
1;AT335;1992;40.23
1;AT335;1993;59.12
1;AT335;1994;40.31
1;AT335;1995;60.07
1;AT335;1996;55.29
1;AT335;1997;58.94
1;AT335;1998;56.74
1;AT335;1999;53.48
1;AT335;2000;38.68
1;AT335;2001;37.1
1;AT335;2002;37.17
1;AT335;2003;40.53
1;AT335;2004;41.97
1;AT335;2005;34.94
1;AT335;2006;34.94
1;AT335;2007;36.1
1;AT335;2008;19.29
1;AT335;2009;39.98
1;AT335;2010;27.99
1;AT335;2011;29.33
1;AT335;2012;19.33
1;AT335;2013;28.76
1;AT335;2014;29.49
1;AT335;2015;19.75
1;AT335;2016;20.26
1;AT335;2017;28.63
1;AT335;2018;28.73
1;AT335;2019;18.3
1;AT335;2020;28.13
1;AT335;2021;27.91
1;AT335;2022;29.19
1;AT34;1980;117.14
1;AT34;1981;119.75
1;AT34;1982;125.15
1;AT34;1983;134.78
1;AT34;1984;135.45
1;AT34;1985;137.43
1;AT34;1986;139.32
1;AT34;1987;136.8
1;AT34;1988;126
1;AT34;1989;119.88
1;AT34;1990;119.88
1;AT34;1991;117.68
1;AT34;1992;106.43
1;AT34;1993;104.27
1;AT34;1994;106.63
1;AT34;1995;105.95
1;AT34;1996;97.52
1;AT34;1997;103.95
1;AT34;1998;100.07
1;AT34;1999;94.32
1;AT34;2000;102.34
1;AT34;2001;0
1;AT34;2002;0
1;AT34;2003;0
1;AT34;2004;0
1;AT34;2005;0
1;AT34;2006;92.43
1;AT34;2007;0
1;AT34;2008;0
1;AT34;2009;105.78
1;AT34;2010;49.37
1;AT34;2011;103.47
1;AT34;2012;102.29
1;AT34;2013;101.44
1;AT34;2014;104.04
1;AT34;2015;104.47
1;AT34;2016;160.8
1;AT34;2017;151.46
1;AT34;2018;151.99
1;AT34;2019;193.61
1;AT34;2020;148.84
1;AT34;2021;196.86
1;AT34;2022;102.96
1;AT341;1980;9.84
1;AT341;1981;10.06
1;AT341;1982;10.51
1;AT341;1983;11.32
1;AT341;1984;11.38
1;AT341;1985;11.54
1;AT341;1986;11.7
1;AT341;1987;11.49
1;AT341;1988;10.58
1;AT341;1989;10.07
1;AT341;1990;10.07
1;AT341;1991;9.88
1;AT341;1992;8.94
1;AT341;1993;8.76
1;AT341;1994;8.96
1;AT341;1995;8.9
1;AT341;1996;8.19
1;AT341;1997;8.73
1;AT341;1998;8.41
1;AT341;1999;7.92
1;AT341;2000;8.6
1;AT341;2001;0
1;AT341;2002;0
1;AT341;2003;0
1;AT341;2004;0
1;AT341;2005;0
1;AT341;2006;7.76
1;AT341;2007;0
1;AT341;2008;0
1;AT341;2009;8.89
1;AT341;2010;4.15
1;AT341;2011;8.69
1;AT341;2012;8.59
1;AT341;2013;8.52
1;AT341;2014;8.74
1;AT341;2015;8.78
1;AT341;2016;13.51
1;AT341;2017;12.72
1;AT341;2018;12.77
1;AT341;2019;16.26
1;AT341;2020;12.5
1;AT341;2021;16.54
1;AT341;2022;8.65
1;AT342;1980;107.3
1;AT342;1981;109.69
1;AT342;1982;114.63
1;AT342;1983;123.45
1;AT342;1984;124.07
1;AT342;1985;125.89
1;AT342;1986;127.62
1;AT342;1987;125.31
1;AT342;1988;115.42
1;AT342;1989;109.81
1;AT342;1990;109.81
1;AT342;1991;107.79
1;AT342;1992;97.49
1;AT342;1993;95.51
1;AT342;1994;97.67
1;AT342;1995;97.05
1;AT342;1996;89.33
1;AT342;1997;95.22
1;AT342;1998;91.66
1;AT342;1999;86.39
1;AT342;2000;93.74
1;AT342;2001;0
1;AT342;2002;0
1;AT342;2003;0
1;AT342;2004;0
1;AT342;2005;0
1;AT342;2006;84.67
1;AT342;2007;0
1;AT342;2008;0
1;AT342;2009;96.89
1;AT342;2010;45.22
1;AT342;2011;94.78
1;AT342;2012;93.7
1;AT342;2013;92.92
1;AT342;2014;95.3
1;AT342;2015;95.7
1;AT342;2016;147.3
1;AT342;2017;138.74
1;AT342;2018;139.23
1;AT342;2019;177.35
1;AT342;2020;136.34
1;AT342;2021;180.33
1;AT342;2022;94.31
1;BE1;1980;187.5
1;BE1;1981;173
1;BE1;1982;176.8
1;BE1;1983;197
1;BE1;1984;186
1;BE1;1985;188.1
1;BE1;1986;189.5
1;BE1;1987;193.9
1;BE1;1988;214.5
1;BE1;1989;210.9
1;BE1;1990;213.1
1;BE1;1991;207
1;BE1;1992;208.6
1;BE1;1993;203.6
1;BE1;1994;0
1;BE1;1995;0
1;BE1;1996;0
1;BE1;1997;0
1;BE1;1998;0
1;BE1;1999;181
1;BE1;2000;0
1;BE1;2001;181
1;BE1;2002;0
1;BE1;2003;0
1;BE1;2004;0
1;BE1;2005;0
1;BE1;2006;0
1;BE1;2007;0
1;BE1;2008;0
1;BE1;2009;0
1;BE1;2010;0
1;BE1;2011;0
1;BE1;2012;434.2
1;BE1;2013;605.58
1;BE1;2014;632.28
1;BE1;2015;665.34
1;BE1;2016;647.16
1;BE1;2017;592.77
1;BE1;2018;782.76
1;BE1;2019;815.04
1;BE1;2020;778.64
1;BE1;2021;836.8
1;BE1;2022;846.08
1;BE10;1980;187.5
1;BE10;1981;173
1;BE10;1982;176.8
1;BE10;1983;197
1;BE10;1984;186
1;BE10;1985;188.1
1;BE10;1986;189.5
1;BE10;1987;193.9
1;BE10;1988;214.5
1;BE10;1989;210.9
1;BE10;1990;213.1
1;BE10;1991;207
1;BE10;1992;208.6
1;BE10;1993;203.6
1;BE10;1994;0
1;BE10;1995;0
1;BE10;1996;0
1;BE10;1997;0
1;BE10;1998;0
1;BE10;1999;181
1;BE10;2000;0
1;BE10;2001;181
1;BE10;2002;0
1;BE10;2003;0
1;BE10;2004;0
1;BE10;2005;0
1;BE10;2006;0
1;BE10;2007;0
1;BE10;2008;0
1;BE10;2009;0
1;BE10;2010;0
1;BE10;2011;0
1;BE10;2012;434.2
1;BE10;2013;605.58
1;BE10;2014;632.28
1;BE10;2015;665.34
1;BE10;2016;647.16
1;BE10;2017;592.77
1;BE10;2018;782.76
1;BE10;2019;815.04
1;BE10;2020;778.64
1;BE10;2021;836.8
1;BE10;2022;846.08
1;BE100;1980;187.5
1;BE100;1981;173
1;BE100;1982;176.8
1;BE100;1983;197
1;BE100;1984;186
1;BE100;1985;188.1
1;BE100;1986;189.5
1;BE100;1987;193.9
1;BE100;1988;214.5
1;BE100;1989;210.9
1;BE100;1990;213.1
1;BE100;1991;207
1;BE100;1992;208.6
1;BE100;1993;203.6
1;BE100;1994;0
1;BE100;1995;0
1;BE100;1996;0
1;BE100;1997;0
1;BE100;1998;0
1;BE100;1999;181
1;BE100;2000;0
1;BE100;2001;181
1;BE100;2002;0
1;BE100;2003;0
1;BE100;2004;0
1;BE100;2005;0
1;BE100;2006;0
1;BE100;2007;0
1;BE100;2008;0
1;BE100;2009;0
1;BE100;2010;0
1;BE100;2011;0
1;BE100;2012;434.2
1;BE100;2013;605.58
1;BE100;2014;632.28
1;BE100;2015;665.34
1;BE100;2016;647.16
1;BE100;2017;592.77
1;BE100;2018;782.76
1;BE100;2019;815.04
1;BE100;2020;778.64
1;BE100;2021;836.8
1;BE100;2022;846.08
1;BE2;1980;63187.5
1;BE2;1981;59166
1;BE2;1982;58167.2
1;BE2;1983;68359
1;BE2;1984;63426
1;BE2;1985;60192
1;BE2;1986;63861.5
1;BE2;1987;65150.4
1;BE2;1988;69927
1;BE2;1989;72338.7
1;BE2;1990;73093.3
1;BE2;1991;70794
1;BE2;1992;70715.4
1;BE2;1993;71463.6
1;BE2;1994;70406.3
1;BE2;1995;72348.6
