NUTS_ID,nuts_level,crop,year,area_ha,production_t,yield_t_ha,area_source,area_ha_alt
FRL02,3,Total barley,2016,3335,15007.5,4.5,CropStatHarm,3635.67
FRL02,3,Total barley,2017,3569,14989.8,4.2,CropStatHarm,3748.76
FRL02,3,Total barley,2018,3031,11521.1,3.8,CropStatHarm,3182.35
FRL02,3,Total barley,2019,3233,14264.8,4.41,CropStatHarm,3207.91
FRL02,3,Total barley,2020,3475,15324.8,4.41,CropStatHarm,3206.91
FRL02,3,Total barley,2021,3316,15950,4.81,CropStatHarm,2813.63
FRL02,3,Total barley,2022,3315,12597,3.8,CropStatHarm,3014.6
FRL02,3,Total barley,2023,3518,14107.2,4.01,CropStatHarm,NA
FRL03,3,Durum wheat,1989,9,25.2,2.8,CropStatHarm,0
FRL03,3,Durum wheat,1990,10,30,3,CropStatHarm,0
FRL03,3,Durum wheat,1991,20,44,2.2,CropStatHarm,0
FRL03,3,Durum wheat,1992,20,64,3.2,CropStatHarm,0
FRL03,3,Durum wheat,1993,25,80,3.2,CropStatHarm,70.72
FRL03,3,Durum wheat,1994,30,90,3,CropStatHarm,71.33
FRL03,3,Durum wheat,1995,15,45,3,CropStatHarm,0
FRL03,3,Durum wheat,1996,5,15,3,CropStatHarm,0
FRL03,3,Durum wheat,1997,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,1998,5,20,4,CropStatHarm,0
FRL03,3,Durum wheat,1999,9,34.2,3.8,CropStatHarm,0
FRL03,3,Durum wheat,2000,5,19,3.8,CropStatHarm,0
FRL03,3,Durum wheat,2001,5,14,2.8,CropStatHarm,0
FRL03,3,Durum wheat,2002,5,14,2.8,CropStatHarm,0
FRL03,3,Durum wheat,2003,5,14,2.8,CropStatHarm,0
FRL03,3,Durum wheat,2004,5,15,3,CropStatHarm,0
FRL03,3,Durum wheat,2005,5,15,3,CropStatHarm,0
FRL03,3,Durum wheat,2006,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2007,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2008,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2009,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2010,15,60,4,CropStatHarm,0
FRL03,3,Durum wheat,2011,15,52.5,3.5,CropStatHarm,0
FRL03,3,Durum wheat,2012,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2013,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2014,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2015,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2016,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2017,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2018,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2019,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2020,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2021,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2022,0,0,0,CropStatHarm,0
FRL03,3,Durum wheat,2023,0,0,0,CropStatHarm,NA
FRL03,3,Total barley,1989,160,167,1.04,CropStatHarm,179.73
FRL03,3,Total barley,1990,160,410,2.56,CropStatHarm,182.35
FRL03,3,Total barley,1991,141,246,1.75,CropStatHarm,167.22
FRL03,3,Total barley,1992,136,459.3,3.38,CropStatHarm,157.49
FRL03,3,Total barley,1993,132,297,2.25,CropStatHarm,158.81
FRL03,3,Total barley,1994,123,373.6,3.04,CropStatHarm,137.17
FRL03,3,Total barley,1995,120,480,4,CropStatHarm,150.26
FRL03,3,Total barley,1996,136,544,4,CropStatHarm,166.29
FRL03,3,Total barley,1997,127,177.8,1.4,CropStatHarm,164.56
FRL03,3,Total barley,1998,105,472.5,4.5,CropStatHarm,129.59
FRL03,3,Total barley,1999,95,380,4,CropStatHarm,108.03
FRL03,3,Total barley,2000,90,360,4,CropStatHarm,110.43
FRL03,3,Total barley,2001,90,333,3.7,CropStatHarm,119.35
FRL03,3,Total barley,2002,60,240,4,CropStatHarm,68.99
FRL03,3,Total barley,2003,55,137.5,2.5,CropStatHarm,73.86
FRL03,3,Total barley,2004,55,220,4,CropStatHarm,58.7
FRL03,3,Total barley,2005,55,220,4,CropStatHarm,67.3
FRL03,3,Total barley,2006,45,180,4,CropStatHarm,41.68
FRL03,3,Total barley,2007,40,140,3.5,CropStatHarm,59.47
FRL03,3,Total barley,2008,22,83.6,3.8,CropStatHarm,25.19
FRL03,3,Total barley,2009,82,311.6,3.8,CropStatHarm,90.43
FRL03,3,Total barley,2010,81,367.5,4.54,CropStatHarm,99.67
FRL03,3,Total barley,2011,70,237.9,3.4,CropStatHarm,86.5
FRL03,3,Total barley,2012,50,190,3.8,CropStatHarm,42.08
FRL03,3,Total barley,2013,50,195,3.9,CropStatHarm,49.06
FRL03,3,Total barley,2014,51,193.8,3.8,CropStatHarm,49.4
FRL03,3,Total barley,2015,27,102.6,3.8,CropStatHarm,22.06
FRL03,3,Total barley,2016,49,220.5,4.5,CropStatHarm,57.53
FRL03,3,Total barley,2017,70,256,3.66,CropStatHarm,68.57
FRL03,3,Total barley,2018,10,30,3,CropStatHarm,10.61
FRL03,3,Total barley,2019,13,57.2,4.4,CropStatHarm,11.67
FRL03,3,Total barley,2020,17,51,3,CropStatHarm,11.83
FRL03,3,Total barley,2021,22,66,3,CropStatHarm,10.38
FRL03,3,Total barley,2022,21,70.1,3.34,CropStatHarm,11.12
FRL03,3,Total barley,2023,48,159.8,3.33,CropStatHarm,NA
FRL03,3,Winter barley,1989,7,14,2,CropStatHarm,0
FRL03,3,Winter barley,1990,10,35,3.5,CropStatHarm,8.3
FRL03,3,Winter barley,1991,21,42,2,CropStatHarm,16.18
ES411,3,Total wheat,1998,14864,52513,3.53,CropStatHarm,14848.15
ES411,3,Total wheat,1999,25299,68338,2.7,CropStatHarm,25311.510000000002
ES411,3,Total wheat,2000,21958,88929,4.05,CropStatHarm,21882.95
ES411,3,Total wheat,2001,21349,38429,1.8,CropStatHarm,21098.29
ES411,3,Total wheat,2002,24962,59878,2.4,CropStatHarm,25123.2
ES411,3,Total wheat,2003,23079,62463,2.71,CropStatHarm,23068.57
ES411,3,Total wheat,2004,22307,61015,2.74,CropStatHarm,22327.65
ES411,3,Total wheat,2005,24151,25406,1.05,CropStatHarm,24435.06
ES411,3,Total wheat,2006,19525,20539,1.05,CropStatHarm,19267.18
ES411,3,Total wheat,2007,21537,76038,3.53,CropStatHarm,24806.18
ES411,3,Total wheat,2008,27187,105413,3.88,CropStatHarm,28354.4
ES411,3,Total wheat,2009,20102,24015,1.2,CropStatHarm,20091.68
ES411,3,Total wheat,2010,30499,79060.16,2.59,CropStatHarm,30530.9
ES411,3,Total wheat,2011,34687,122892.26,3.54,CropStatHarm,34895.27
ES411,3,Total wheat,2012,32889,73610.74,2.24,CropStatHarm,32812.52
ES411,3,Total wheat,2013,34120,106993.15,3.14,CropStatHarm,34365.55
ES411,3,Total wheat,2014,38869,72310.19,1.86,CropStatHarm,38850.630000000005
ES411,3,Total wheat,2015,39214,104344.72,2.66,CropStatHarm,38882.21
ES411,3,Total wheat,2016,38921,126889,3.26,CropStatHarm,38717.68
ES411,3,Total wheat,2017,35880,27931,0.78,CropStatHarm,35795.71
ES411,3,Total wheat,2018,34914,120200,3.44,CropStatHarm,34999.86
ES411,3,Total wheat,2019,33257,51848,1.56,CropStatHarm,33553.55
ES411,3,Total wheat,2020,33504,146160,4.36,CropStatHarm,31466.280000000002
ES411,3,Total wheat,2021,36833,125471,3.41,CropStatHarm,35202.060000000005
PT16,2,Durum wheat,1986,1714,2214,1.29,CropStatHarm,1464
PT16,2,Durum wheat,1987,1684,2358,1.4,CropStatHarm,1586
PT16,2,Durum wheat,1988,1224,998,0.82,CropStatHarm,1799.5
PT16,2,Durum wheat,1989,1575,1947,1.24,CropStatHarm,1970.3
PT16,2,Durum wheat,1990,1143,1499,1.31,CropStatHarm,1268.8
PT16,2,Durum wheat,1991,1261,2346,1.86,CropStatHarm,1281
PT16,2,Durum wheat,1992,1533,1331,0.87,CropStatHarm,1525
PT16,2,Durum wheat,1993,1309,2312,1.77,CropStatHarm,1308
PT16,2,Durum wheat,1994,694,1556,2.24,CropStatHarm,714
PT16,2,Durum wheat,1995,1245,2159,1.73,CropStatHarm,1250
PT16,2,Durum wheat,1996,265,403,1.52,CropStatHarm,270
PT16,2,Durum wheat,1997,365,315,0.86,CropStatHarm,377
PT16,2,Durum wheat,1998,146,204,1.39,CropStatHarm,135
PT16,2,Durum wheat,1999,2033,3710,1.83,CropStatHarm,2023.92
PT16,2,Durum wheat,2000,1961,3448,1.76,CropStatHarm,1944.46
PT16,2,Durum wheat,2001,639,922,1.44,CropStatHarm,667.7
PT16,2,Durum wheat,2002,2590,5978,2.31,CropStatHarm,2636.48
PT16,2,Durum wheat,2003,938,1286,1.37,CropStatHarm,1009.12
PT16,2,Durum wheat,2004,1560,1768,1.13,CropStatHarm,1520.4
PT16,2,Durum wheat,2005,105,103,0.98,CropStatHarm,108.68
PT16,2,Durum wheat,2006,43,87,2.05,CropStatHarm,39.12
PT16,2,Durum wheat,2007,35,69,1.97,CropStatHarm,40.31
PT16,2,Durum wheat,2008,134,299,2.23,CropStatHarm,130.24
PT16,2,Durum wheat,2009,1126,1982,1.76,CropStatHarm,1125.06
PT16,2,Durum wheat,2010,74,95,1.3,CropStatHarm,72.96
PT16,2,Durum wheat,2011,62,79,1.28,CropStatHarm,60.27
PT16,2,Durum wheat,2012,39,39,1.01,CropStatHarm,40.81
PT16,2,Durum wheat,2013,34,62,1.82,CropStatHarm,29.82
PT16,2,Durum wheat,2014,26,52,2.04,CropStatHarm,29.52
PT16,2,Durum wheat,2015,114,284,2.49,CropStatHarm,108.8
PT16,2,Durum wheat,2016,44,121,2.76,CropStatHarm,42.21
PT16,2,Durum wheat,2017,50,123,2.49,CropStatHarm,49.56
PT16,2,Durum wheat,2018,43,119,2.73,CropStatHarm,41.5
PT16,2,Durum wheat,2019,209,565,2.7,CropStatHarm,211
PT16,2,Durum wheat,2020,209,524,2.5,CropStatHarm,209.96
PT16,2,Durum wheat,2021,160,393,2.46,CropStatHarm,160.58
PT16,2,Durum wheat,2022,165,365,2.21,CropStatHarm,57.68
PT16,2,Total barley,1986,5351,6499,1.21,CropStatHarm,6358.3
PT16,2,Total barley,1987,5142,5762,1.12,CropStatHarm,6117.4
PT16,2,Total barley,1988,4632,3120,0.67,CropStatHarm,4632.4
PT16,2,Total barley,1989,5604,5102,0.91,CropStatHarm,5589
PT16,2,Total barley,1990,5265,5943,1.13,CropStatHarm,5269.3
PT16,2,Total barley,1991,4947,9764,1.97,CropStatHarm,4940
PT16,2,Total barley,1992,4670,9059,1.94,CropStatHarm,4669
PT16,2,Total barley,1993,4250,8507,2,CropStatHarm,4250.4
PT16,2,Total barley,1994,3435,6901,2.01,CropStatHarm,3392
ITH43,3,Durum wheat,1995,70,385,5.5,CropStatHarm,19.75
ITH43,3,Durum wheat,1997,5,26,5.2,CropStatHarm,3.4
ITH43,3,Durum wheat,1998,30,165,5.5,CropStatHarm,37.64
ITH43,3,Durum wheat,1999,30,171,5.7,CropStatHarm,21.15
ITH43,3,Durum wheat,2000,45,261,5.8,CropStatHarm,12.89
ITH43,3,Durum wheat,2001,30,165,5.5,CropStatHarm,28.43
ITH43,3,Durum wheat,2002,35,192.5,5.5,CropStatHarm,13.64
ITH43,3,Durum wheat,2003,40,200,5,CropStatHarm,29.71
ITH43,3,Durum wheat,2004,40,240,6,CropStatHarm,27.75
ITH43,3,Durum wheat,2005,32,192,6,CropStatHarm,21.32
ITH43,3,Durum wheat,2006,50,250,5,CropStatHarm,34.95
ITH43,3,Durum wheat,2007,800,3200,4,CropStatHarm,778.46
ITH43,3,Durum wheat,2008,800,3200,4,CropStatHarm,297.54
ITH43,3,Durum wheat,2011,444,1879.1,4.23,CropStatHarm,411.45
ITH43,3,Durum wheat,2012,444,1879.1,4.23,CropStatHarm,433.3
ITH43,3,Durum wheat,2013,444,1879.1,4.23,CropStatHarm,414.93
ITH43,3,Durum wheat,2014,442,1848.9,4.18,CropStatHarm,222.72
ITH43,3,Durum wheat,2015,10,45,4.5,CropStatHarm,10.17
ITH43,3,Durum wheat,2017,35,168.1,4.8,CropStatHarm,36.74
ITH43,3,Durum wheat,2018,35,163.2,4.66,CropStatHarm,38.81
ITH43,3,Durum wheat,2019,30,120.6,4.02,CropStatHarm,32.85
ITH43,3,Durum wheat,2020,62,223,3.6,CropStatHarm,43.87
ITH43,3,Durum wheat,2021,15,59.4,3.96,CropStatHarm,22.09
ITH43,3,Durum wheat,2022,68,247.5,3.64,CropStatHarm,110.72
ITH43,3,Total barley,2000,1420,7100,5,CropStatHarm,1413.42
ITH43,3,Total barley,2001,1380,6452,4.68,CropStatHarm,1380.08
ITH43,3,Total barley,2002,1510,8154,5.4,CropStatHarm,1495.05
ITH43,3,Total barley,2003,1700,5950,3.5,CropStatHarm,1691.61
ITH43,3,Total barley,2004,1700,8942,5.26,CropStatHarm,1693.6
ITH43,3,Total barley,2005,1750,9150,5.23,CropStatHarm,1723.53
ITH43,3,Total barley,2006,1700,10200,6,CropStatHarm,1680
ITH43,3,Total barley,2007,1500,7500,5,CropStatHarm,1503.83
ITH43,3,Total barley,2008,434,2170,5,CropStatHarm,404.94
ITH43,3,Total barley,2009,482,2216.7,4.6,CropStatHarm,498.95
ITH43,3,Total barley,2010,167,1271.7,7.62,CropStatHarm,166.33
ITH43,3,Total barley,2011,330,1500,4.55,CropStatHarm,304.1
ITH43,3,Total barley,2012,146,667.9,4.57,CropStatHarm,146.85
ITH43,3,Total barley,2013,214,1146.5,5.36,CropStatHarm,216.58
ITH43,3,Total barley,2014,220,1151,5.23,CropStatHarm,222.05
ITH43,3,Total barley,2015,368,1656,4.5,CropStatHarm,362.17
ITH43,3,Total barley,2016,20,90,4.5,CropStatHarm,17.91
ITH43,3,Total barley,2017,390,1755,4.5,CropStatHarm,389.85
ITH43,3,Total barley,2018,404,1708.1,4.23,CropStatHarm,400.78
ITH43,3,Total barley,2019,420,1850,4.4,CropStatHarm,421.6
ITH43,3,Total barley,2020,388,1613.3,4.16,CropStatHarm,387.83
ITH43,3,Total barley,2021,312,1173.7,3.76,CropStatHarm,837.36
ITH43,3,Total barley,2022,668,3967.9,5.94,CropStatHarm,750.65
ITC4B,3,Durum wheat,1995,2136,10558.4,4.94,CropStatHarm,6412.94
ITC4B,3,Durum wheat,1996,1800,10440,5.8,CropStatHarm,1143.59
ITC4B,3,Durum wheat,1997,1650,9075,5.5,CropStatHarm,814.27
ITC4B,3,Durum wheat,1998,1350,7425,5.5,CropStatHarm,1097.17
ITC4B,3,Durum wheat,1999,1200,6600,5.5,CropStatHarm,1299.44
ITC4B,3,Durum wheat,2000,1190,6545,5.5,CropStatHarm,704.74
ITC4B,3,Durum wheat,2001,715,4075.5,5.7,CropStatHarm,420.65
ITC4B,3,Durum wheat,2002,1200,6695,5.58,CropStatHarm,1155.19
ITC4B,3,Durum wheat,2003,650,3705,5.7,CropStatHarm,449.9
ITC4B,3,Durum wheat,2004,820,4674,5.7,CropStatHarm,935.24
ITC4B,3,Durum wheat,2005,2300,13225,5.75,CropStatHarm,1946.03
ITC4B,3,Durum wheat,2006,3250,18282.5,5.63,CropStatHarm,3287.62
ITC4B,3,Durum wheat,2007,7620,36576,4.8,CropStatHarm,7709.66
ITC4B,3,Durum wheat,2008,12050,74655,6.2,CropStatHarm,5061.4
ITC4B,3,Durum wheat,2009,11983,71898,6,CropStatHarm,4655.59
ITC4B,3,Durum wheat,2010,11950,65725,5.5,CropStatHarm,11825.19
ITC4B,3,Durum wheat,2011,5800,31320,5.4,CropStatHarm,5738.34
ITC4B,3,Durum wheat,2012,6250,40425,6.47,CropStatHarm,6105.29
ITC4B,3,Durum wheat,2013,5400,27000,5,CropStatHarm,5408.39
ITC4B,3,Durum wheat,2014,4900,29400,6,CropStatHarm,5692.79
ITC4B,3,Durum wheat,2015,8950,53700,6,CropStatHarm,8671.51
ITC4B,3,Durum wheat,2016,14560,85904,5.9,CropStatHarm,14433.33
ITC4B,3,Durum wheat,2017,11261,75360.7,6.69,CropStatHarm,11449.4
ITC4B,3,Durum wheat,2018,11002,60493.1,5.5,CropStatHarm,11211.06
ITC4B,3,Durum wheat,2019,8960,38507,4.3,CropStatHarm,9109.71
ITC4B,3,Durum wheat,2020,5703,27374.4,4.8,CropStatHarm,5671.39
ITC4B,3,Durum wheat,2021,7510,45060,6,CropStatHarm,6383.19
ITC4B,3,Durum wheat,2022,9727,51553.1,5.3,CropStatHarm,4453.62
ITC4B,3,Total barley,2000,5383,31161.7,5.79,CropStatHarm,5395.14
ITC4B,3,Total barley,2001,4600,26571,5.78,CropStatHarm,4587.75
ITC4B,3,Total barley,2002,5380,29210,5.43,CropStatHarm,5397.41
ITC4B,3,Total barley,2003,4350,25230,5.8,CropStatHarm,4346.85
ITC4B,3,Total barley,2004,4100,23522,5.74,CropStatHarm,4094.95
ITC4B,3,Total barley,2005,4350,25595,5.88,CropStatHarm,4347.03
ITC4B,3,Total barley,2006,5150,29642,5.76,CropStatHarm,5110.74
ITC4B,3,Total barley,2007,5650,28250,5,CropStatHarm,5671.74
ITC4B,3,Total barley,2008,5840,32120,5.5,CropStatHarm,6469.07
ITC4B,3,Total barley,2009,4700,25850,5.5,CropStatHarm,5407
ITC4B,3,Total barley,2010,4320,25695,5.95,CropStatHarm,4385.35
ITC4B,3,Total barley,2011,3740,19362,5.18,CropStatHarm,3418.92
ITC4B,3,Total barley,2012,4000,20800,5.2,CropStatHarm,4001.93
ITC4B,3,Total barley,2013,4250,20400,4.8,CropStatHarm,4250.09
ITC4B,3,Total barley,2014,3950,21725,5.5,CropStatHarm,3945.2
ITC4B,3,Total barley,2015,4120,20600,5,CropStatHarm,4024.66
ITC4B,3,Total barley,2016,4230,23265,5.5,CropStatHarm,4217.04
ITC4B,3,Total barley,2017,4540,29510,6.5,CropStatHarm,4539.31
ITC4B,3,Total barley,2018,4175,23380,5.6,CropStatHarm,4173.78
ITC4B,3,Total barley,2019,5106,30746.1,6.02,CropStatHarm,5103.08
ITC4B,3,Total barley,2020,4992,28953.6,5.8,CropStatHarm,5000.88
ITC4B,3,Total barley,2021,4476,26856,6,CropStatHarm,4005.47
ITC4B,3,Total barley,2022,5022,30634.2,6.1,CropStatHarm,4136.82
IE04,2,Total wheat,1990,1133,10195,9,CropStatHarm,NA
IE04,2,Total wheat,1991,1263,9617,7.62,CropStatHarm,NA
IE04,2,Total wheat,1992,1440,12107,8.41,CropStatHarm,NA
IE04,2,Total wheat,1993,1251,8614,6.89,CropStatHarm,NA
IE04,2,Total wheat,1994,1239,10042,8.11,CropStatHarm,NA
IE04,2,Total wheat,1995,1050,9440,8.99,CropStatHarm,NA
IE04,2,Total wheat,1996,1322,11906,9.01,CropStatHarm,NA
IE04,2,Total wheat,1997,1487,11611,7.81,CropStatHarm,NA
IE04,2,Total wheat,1998,1357,11470,8.45,CropStatHarm,NA
IE04,2,Total wheat,1999,1038,9369,9.02,CropStatHarm,NA
IE04,2,Total wheat,2000,1121,NA,NA,CropStatHarm,1326
IE04,2,Total wheat,2001,1050,NA,NA,CropStatHarm,1358.4
IE04,2,Total wheat,2002,1475,NA,NA,CropStatHarm,1643.2
IE04,2,Total wheat,2003,1104,NA,NA,CropStatHarm,1627.24
IE04,2,Total wheat,2004,1359,NA,NA,CropStatHarm,1848.96
IE04,2,Total wheat,2005,1219,NA,NA,CropStatHarm,1618.91
IE04,2,Total wheat,2006,1191,NA,NA,CropStatHarm,1575.18
IE04,2,Total wheat,2007,1261,NA,NA,CropStatHarm,1432.25
IE04,2,Total wheat,2008,1847,NA,NA,CropStatHarm,2102.73
IE04,2,Total wheat,2009,1434,NA,NA,CropStatHarm,1773.87
IE04,2,Total wheat,2010,1345,11865,8.82,CropStatHarm,1634.22
IE04,2,Total wheat,2011,1698,16771,9.88,CropStatHarm,1883.2
IE04,2,Total wheat,2012,1663,11883,7.15,CropStatHarm,1862.57
IE04,2,Total wheat,2013,460,5630,12.24,CropStatHarm,848.4
IE04,2,Total wheat,2014,700,6630,9.47,CropStatHarm,930.93
IE04,2,Total wheat,2015,660,6530,9.89,CropStatHarm,849.29
IE04,2,Total wheat,2016,760,6420,8.45,CropStatHarm,950.88
IE04,2,Total wheat,2017,730,7370,10.1,CropStatHarm,1005.75
IE04,2,Total wheat,2018,480,4690,9.77,CropStatHarm,695.76
IE04,2,Total wheat,2019,820,8040,9.8,CropStatHarm,1015.68
IE04,2,Total wheat,2020,580,4800,8.28,CropStatHarm,798.83
IE04,2,Total wheat,2021,580,4990,8.6,CropStatHarm,797.55
IE04,2,Total wheat,2022,670,6030,9,CropStatHarm,864.76
IE04,2,Total wheat,2023,640,6040,9.44,CropStatHarm,NA
BE10,2,Total wheat,1975,100,200,2,CropStatHarm,NA
BE10,2,Total wheat,1976,100,200,2,CropStatHarm,NA
BE10,2,Total wheat,1977,100,200,2,CropStatHarm,NA
BE10,2,Total wheat,1978,100,400,4,CropStatHarm,NA
BE10,2,Total wheat,1979,100,400,4,CropStatHarm,NA
BE10,2,Total wheat,1980,100,300,3,CropStatHarm,NA
BE10,2,Total wheat,1981,100,600,6,CropStatHarm,NA
BE10,2,Total wheat,1982,100,500,5,CropStatHarm,NA
BE10,2,Total wheat,1983,100,600,6,CropStatHarm,NA
BE10,2,Total wheat,1984,100,500,5,CropStatHarm,NA
BE10,2,Total wheat,1985,100,400,4,CropStatHarm,NA
BE10,2,Total wheat,1986,200,1300,6.5,CropStatHarm,NA
BE10,2,Total wheat,1987,100,600,6,CropStatHarm,NA
BE10,2,Total wheat,1988,200,900,4.5,CropStatHarm,NA
BE10,2,Total wheat,1989,200,1200,6,CropStatHarm,NA
BE10,2,Total wheat,1990,200,1100,5.5,CropStatHarm,NA
BE10,2,Total wheat,1991,200,1100,5.5,CropStatHarm,NA
BE10,2,Total wheat,1992,200,1200,6,CropStatHarm,NA
BE10,2,Total wheat,1993,200,1200,6,CropStatHarm,NA
BE10,2,Total wheat,1994,100,700,7,CropStatHarm,NA
BE10,2,Total wheat,1995,100,800,8,CropStatHarm,NA
BE10,2,Total wheat,1996,100,1200,12,CropStatHarm,NA
BE10,2,Total wheat,1997,100,900,9,CropStatHarm,NA
BE10,2,Total wheat,1998,100,1000,10,CropStatHarm,NA
BE10,2,Total wheat,1999,100,1100,11,CropStatHarm,NA
BE10,2,Total wheat,2000,100,1000,10,CropStatHarm,0
BE10,2,Total wheat,2001,100,500,5,CropStatHarm,181
BE10,2,Total wheat,2005,100,500,5,CropStatHarm,0
BE10,2,Total wheat,2006,100,500,5,CropStatHarm,0
BE10,2,Total wheat,2007,100,500,5,CropStatHarm,0
BE10,2,Total wheat,2008,100,600,6,CropStatHarm,0
BE10,2,Total wheat,2009,100,600,6,CropStatHarm,0
BE10,2,Total wheat,2010,100,NA,NA,CropStatHarm,0
BE10,2,Total wheat,2012,400,3700,9.25,CropStatHarm,434.2
BE10,2,Total wheat,2013,600,5300,8.83,CropStatHarm,605.58
BE10,2,Total wheat,2014,640,5860,9.16,CropStatHarm,632.28
BE10,2,Total wheat,2015,650,6170,9.49,CropStatHarm,665.34
BE10,2,Total wheat,2016,670,4490,6.7,CropStatHarm,647.16
PT18,2,Durum wheat,1987,24220,32522,1.34,CropStatHarm,22906
PT18,2,Durum wheat,1988,17614,13758,0.78,CropStatHarm,25989.5
PT18,2,Durum wheat,1989,22650,26846,1.19,CropStatHarm,28456.3
PT18,2,Durum wheat,1990,16432,20684,1.26,CropStatHarm,18324.8
PT18,2,Durum wheat,1991,18158,32355,1.78,CropStatHarm,18501
PT18,2,Durum wheat,1992,22060,18356,0.83,CropStatHarm,22025
PT18,2,Durum wheat,1993,9501,13987,1.47,CropStatHarm,9504
PT18,2,Durum wheat,1994,19308,39382,2.04,CropStatHarm,19572
PT18,2,Durum wheat,1995,22342,26536,1.19,CropStatHarm,22625
PT18,2,Durum wheat,1996,26289,43737,1.66,CropStatHarm,26649
PT18,2,Durum wheat,1997,27954,30934,1.11,CropStatHarm,28014
PT18,2,Durum wheat,1998,25978,27100,1.04,CropStatHarm,26190
PT18,2,Durum wheat,1999,70484,106589,1.51,CropStatHarm,70462.4
PT18,2,Durum wheat,2000,134202,163544,1.22,CropStatHarm,134167.74
PT18,2,Durum wheat,2001,131113,98939,0.76,CropStatHarm,131136.28
PT18,2,Durum wheat,2002,182249,314476,1.73,CropStatHarm,182293.76
PT18,2,Durum wheat,2003,141605,109500,0.77,CropStatHarm,141565.12
PT18,2,Durum wheat,2004,148520,229106,1.54,CropStatHarm,148543.08
PT18,2,Durum wheat,2005,1828,917,0.5,CropStatHarm,1820.39
PT18,2,Durum wheat,2006,3149,7260,2.31,CropStatHarm,3149.16
PT18,2,Durum wheat,2007,1334,2335,1.75,CropStatHarm,1320.5
PT18,2,Durum wheat,2008,2610,5852,2.24,CropStatHarm,2619.6
PT18,2,Durum wheat,2009,9519,17472,1.84,CropStatHarm,9518.89
PT18,2,Durum wheat,2010,9033,15510,1.72,CropStatHarm,9037.92
PT18,2,Durum wheat,2011,2794,3815,1.37,CropStatHarm,2801.12
PT18,2,Durum wheat,2012,3662,4219,1.15,CropStatHarm,3661.77
PT18,2,Durum wheat,2013,1298,2473,1.91,CropStatHarm,1299.3
PT18,2,Durum wheat,2014,1497,3587,2.4,CropStatHarm,1490.76
PT18,2,Durum wheat,2015,2493,5432,2.18,CropStatHarm,2488.8
PT18,2,Durum wheat,2016,4491,12294,2.74,CropStatHarm,4488.33
PT18,2,Durum wheat,2017,3930,8971,2.28,CropStatHarm,3919.37
PT18,2,Durum wheat,2018,3995,10864,2.72,CropStatHarm,4000.6
PT18,2,Durum wheat,2019,3819,10939,2.87,CropStatHarm,3819.1
PT18,2,Durum wheat,2020,3218,9398,2.92,CropStatHarm,3221.8
PT18,2,Durum wheat,2021,3992,11176,2.8,CropStatHarm,3988.46
PT18,2,Durum wheat,2022,5155,12100,2.35,CropStatHarm,3992.28
PT18,2,Durum wheat,1986,24661,30539,1.24,CropStatHarm,21144
PT18,2,Total barley,1986,60207,77251,1.28,CropStatHarm,71509.1
PT18,2,Total barley,1987,57856,68477,1.18,CropStatHarm,68799.8
PT18,2,Total barley,1988,50655,44144,0.87,CropStatHarm,50643.4
PT18,2,Total barley,1989,55329,73751,1.33,CropStatHarm,55338
PT18,2,Total barley,1990,54527,67259,1.23,CropStatHarm,54493.9
PT18,2,Total barley,1991,54955,110452,2.01,CropStatHarm,54925
PT18,2,Total barley,1992,57253,51505,0.9,CropStatHarm,57295.3
PT18,2,Total barley,1993,52714,87235,1.66,CropStatHarm,52668
PT18,2,Total barley,1994,46867,87281,1.86,CropStatHarm,46534
PT18,2,Total barley,1995,44456,46614,1.05,CropStatHarm,44574
PT18,2,Total barley,1996,38911,60466,1.55,CropStatHarm,39330
PT18,2,Total barley,1997,26332,22881,0.87,CropStatHarm,26338.4
PT18,2,Total barley,1998,19712,17668,0.9,CropStatHarm,19702.4
PT18,2,Total barley,1999,19904,22874,1.15,CropStatHarm,19917.2
PT18,2,Total barley,2000,17424,30830,1.77,CropStatHarm,17437.77
PT18,2,Total barley,2001,8741,9493,1.09,CropStatHarm,8736.36
PT18,2,Total barley,2002,8066,16184,2.01,CropStatHarm,8063.13
PT18,2,Total barley,2003,8560,10170,1.19,CropStatHarm,8554.88
PT18,2,Total barley,2004,12672,22775,1.8,CropStatHarm,12659.63
PT18,2,Total barley,2005,30730,21261,0.69,CropStatHarm,30734.3
PT18,2,Total barley,2006,40910,101611,2.48,CropStatHarm,40892.16
PT18,2,Total barley,2007,37909,77310,2.04,CropStatHarm,37929.76
