branch,model,bin_id,component,crop,n,mean,sd,lo,hi,central
crop_gddwin,IPSL-CM6A-LR,-5.5,gdd,Soft wheat,4,1.33138950549161e-05,9.19889241333337e-05,-9.97978678077096e-05,0.000124659464397577,3.38768297426112e-05
crop_gddwin,IPSL-CM6A-LR,-5.5,heat,Soft wheat,4,-0.0157295506945648,0.00513408776796814,-0.0227848802326929,-0.011850816044907,-0.0141423723745647
crop_gddwin,IPSL-CM6A-LR,-5.5,precip,Soft wheat,4,-0.0284302614925191,0.014654288695795,-0.0474935588144479,-0.0132579439534474,-0.0255357417536857
crop_gddwin,IPSL-CM6A-LR,-5.5,precip2,Soft wheat,4,0.0164073936207084,0.0103684252832604,0.00694528886591375,0.0306684423796716,0.0181000878601387
crop_gddwin,IPSL-CM6A-LR,-5.5,frost,Spring barley,4,-0.000936084609848276,0.000975762545857105,-0.0018452167742608,0.000200515791443231,-0.00109539525004416
crop_gddwin,IPSL-CM6A-LR,-5.5,gdd,Spring barley,4,-9.24239644007538e-05,6.75744346565101e-05,-0.000183860346815572,-2.16789768819802e-05,-0.000157844743064892
crop_gddwin,IPSL-CM6A-LR,-5.5,heat,Spring barley,4,-0.0188367184928554,0.00358601117182685,-0.0231755255418755,-0.0144017826943991,-0.0163956049427121
crop_gddwin,IPSL-CM6A-LR,-5.5,precip,Spring barley,4,0.00993056167872285,0.0127434285018131,-0.00806765416202751,0.0218357109705097,0.0132440893240527
crop_gddwin,IPSL-CM6A-LR,-5.5,precip2,Spring barley,4,-0.0104499548669273,0.0120514565446697,-0.0229106473893313,0.00583607145267875,-0.00772484310148579
crop_gddwin,IPSL-CM6A-LR,-5.5,frost,Winter barley,4,-0.00253229527648514,0.000411406183522195,-0.00302509944279136,-0.00202142991142001,-0.00262010385707456
crop_gddwin,IPSL-CM6A-LR,-5.5,gdd,Winter barley,4,-1.60626794620275e-05,2.55430756316571e-05,-5.2946466069524e-05,3.8458022442984e-06,-1.48645237661241e-05
crop_gddwin,IPSL-CM6A-LR,-5.5,heat,Winter barley,4,-0.000320009894195695,0.000169644143169555,-0.000462042106259901,-9.54152849408378e-05,-0.000271005202679493
crop_gddwin,IPSL-CM6A-LR,-5.5,precip,Winter barley,4,-0.0279275801489559,0.0159961919076483,-0.0436906028841797,-0.0136613851645311,-0.0256540449122458
crop_gddwin,IPSL-CM6A-LR,-5.5,precip2,Winter barley,4,0.0167159937906192,0.011868421839191,0.00549645419067019,0.0297980335516152,0.0186888717537096
crop_gddwin,IPSL-CM6A-LR,-4.5,frost,ALL,12,-0.000581693384625898,0.00172371644622476,-0.00337919078709657,0.00260684121557129,-0.00063313450203413
crop_gddwin,IPSL-CM6A-LR,-4.5,gdd,ALL,12,0.00016885944728854,0.000146471893212537,4.35289762608769e-06,0.000559954942606117,0.000269189782222329
crop_gddwin,IPSL-CM6A-LR,-4.5,heat,ALL,12,-0.0224339297566685,0.0149159209740648,-0.0517586270750887,-0.00228561911452093,-0.0160586831867054
crop_gddwin,IPSL-CM6A-LR,-4.5,precip,ALL,12,-0.00899545241152969,0.0483828942375152,-0.101394920180197,0.0396327967909307,-0.00539784280620023
crop_gddwin,IPSL-CM6A-LR,-4.5,precip2,ALL,12,-0.0032244739593332,0.031608671275008,-0.0418730961890299,0.0559552619311178,0.00292043145170277
crop_gddwin,IPSL-CM6A-LR,-4.5,frost,Durum wheat,12,0.000105844536680737,0.000555200927499004,-0.000905434081654418,0.000916838166868446,7.26996565543808e-05
crop_gddwin,IPSL-CM6A-LR,-4.5,gdd,Durum wheat,12,0.000827730462510001,0.000697611584369157,3.32638616148494e-05,0.00249314652685606,0.00110860302727484
crop_gddwin,IPSL-CM6A-LR,-4.5,heat,Durum wheat,12,-0.000137481233657985,0.000100772466376293,-0.000326635814455394,-1.34624805632904e-06,-0.000105648045452207
crop_gddwin,IPSL-CM6A-LR,-4.5,precip,Durum wheat,12,-0.0167935375112597,0.0691240546988264,-0.169645555455227,0.0605320116488697,-0.0125549775406148
crop_gddwin,IPSL-CM6A-LR,-4.5,precip2,Durum wheat,12,-0.00130384470495228,0.0354229338757372,-0.0455692862348884,0.0626485171815763,0.00603152754222386
crop_gddwin,IPSL-CM6A-LR,-4.5,frost,Soft wheat,12,-0.000720374886526478,0.0021820560766316,-0.00411513051639306,0.00358015892306364,-0.000811423843378673
crop_gddwin,IPSL-CM6A-LR,-4.5,gdd,Soft wheat,12,0.000215419973049183,0.000240444634461131,-8.33515508092255e-05,0.000780171088817323,0.000392966505019607
crop_gddwin,IPSL-CM6A-LR,-4.5,heat,Soft wheat,12,-0.027824513992964,0.0191474042154627,-0.0708973966530436,-0.00534768819466099,-0.0212924182607863
crop_gddwin,IPSL-CM6A-LR,-4.5,precip,Soft wheat,12,-0.00942558205129667,0.0467120959078315,-0.0951331030891569,0.044121638822526,-0.0067866001826007
crop_gddwin,IPSL-CM6A-LR,-4.5,precip2,Soft wheat,12,-0.00112992930599247,0.032484735132687,-0.0449193269535514,0.0565730266045745,0.00500259832085943
crop_gddwin,IPSL-CM6A-LR,-4.5,frost,Spring barley,12,-9.50487690007725e-05,0.00165011242134966,-0.0032276216087948,0.00228210593431819,-7.44878520815972e-06
crop_gddwin,IPSL-CM6A-LR,-4.5,gdd,Spring barley,12,-0.000197491374293102,0.000313266949813957,-0.00075991036381959,0.000242012312907265,-0.000364674894785776
crop_gddwin,IPSL-CM6A-LR,-4.5,heat,Spring barley,12,-0.033425965857036,0.0252398302470326,-0.0672777570696444,0.00512933396903512,-0.0199763877029407
crop_gddwin,IPSL-CM6A-LR,-4.5,precip,Spring barley,12,-0.00160573776276943,0.0543325607245905,-0.110794822805806,0.0653958182432468,0.00502315138408943
crop_gddwin,IPSL-CM6A-LR,-4.5,precip2,Spring barley,12,-0.0117292363195847,0.0340047607552382,-0.051276690118287,0.0606888774693192,-0.00669711597426993
crop_gddwin,IPSL-CM6A-LR,-4.5,frost,Winter barley,12,-0.00120826994524222,0.00162219883110549,-0.00369041027255962,0.00116957230481061,-0.00130876826033239
crop_gddwin,IPSL-CM6A-LR,-4.5,gdd,Winter barley,12,2.09190080419989e-05,4.99968785889465e-05,-5.09455078846865e-05,0.000131644812800811,5.39825215774692e-05
crop_gddwin,IPSL-CM6A-LR,-4.5,heat,Winter barley,12,-0.000662413545065237,0.000553275090557755,-0.0019549968188091,4.08327151755168e-05,-0.000451447828438486
crop_gddwin,IPSL-CM6A-LR,-4.5,precip,Winter barley,12,-0.012124113643192,0.0505588152860985,-0.10689820051783,0.0482141988561416,-0.00937952362118892
crop_gddwin,IPSL-CM6A-LR,-4.5,precip2,Winter barley,12,-0.00108614550814765,0.0354735063866146,-0.0484786701578661,0.0601955504531462,0.00583695806696899
crop_gddwin,IPSL-CM6A-LR,-3.5,frost,ALL,7,7.25576682368203e-05,0.00120391946433739,-0.00136081142414296,0.00233976099334267,0.000416521786559829
crop_gddwin,IPSL-CM6A-LR,-3.5,gdd,ALL,7,0.000275311877261606,0.000236155005934364,-0.000165597219486721,0.00051475546597178,0.000330183544893142
crop_gddwin,IPSL-CM6A-LR,-3.5,heat,ALL,7,-0.0258514823427461,0.0145604592877645,-0.0479446935158432,-0.00171145183957226,-0.0226905641837643
crop_gddwin,IPSL-CM6A-LR,-3.5,precip,ALL,7,-0.0106673451289653,0.0362592751624781,-0.0451975579447897,0.0639062895641879,-0.00299847126989485
crop_gddwin,IPSL-CM6A-LR,-3.5,precip2,ALL,7,0.00222823706050252,0.027569730665331,-0.0552984480514877,0.0283513520505421,0.00340523596306626
crop_gddwin,IPSL-CM6A-LR,-3.5,frost,Durum wheat,7,-0.000286848021335652,0.000755335153757878,-0.00163099016225118,0.000516644371237549,-0.000233922985532932
crop_gddwin,IPSL-CM6A-LR,-3.5,gdd,Durum wheat,7,0.00126481190167403,0.000826308067481607,-0.000311540168637762,0.00215250140309135,0.00146884275169131
crop_gddwin,IPSL-CM6A-LR,-3.5,heat,Durum wheat,7,-0.000144528866062157,8.33442661864643e-05,-0.000236750104137767,-9.48965096950259e-06,-0.000132722641294079
crop_gddwin,IPSL-CM6A-LR,-3.5,precip,Durum wheat,7,0.0306944877574339,0.0452934187930564,-0.0159698356551824,0.114832097875192,0.0323052293443618
crop_gddwin,IPSL-CM6A-LR,-3.5,precip2,Durum wheat,7,-0.0291066761329095,0.0332804901203834,-0.0920547313293553,0.0029811501653275,-0.0217915353717929
crop_gddwin,IPSL-CM6A-LR,-3.5,frost,Soft wheat,7,0.000200080021657214,0.00157888208008688,-0.00181314403778987,0.00310431379637365,0.000525399195804347
crop_gddwin,IPSL-CM6A-LR,-3.5,gdd,Soft wheat,7,0.000397938740856601,0.000401121184913097,-0.000357512767467801,0.000824457712186771,0.000518281522736468
crop_gddwin,IPSL-CM6A-LR,-3.5,heat,Soft wheat,7,-0.0321728361968754,0.016304826130013,-0.0544336727531188,-0.00481586769640685,-0.028623239719148
crop_gddwin,IPSL-CM6A-LR,-3.5,precip,Soft wheat,7,-0.0168855594026448,0.0376306899986273,-0.0513929338937799,0.0565748176218172,-0.00969418037524228
crop_gddwin,IPSL-CM6A-LR,-3.5,precip2,Soft wheat,7,0.00700908790663057,0.0290485453261576,-0.0517476684303058,0.0339489621747311,0.00779297899890229
crop_gddwin,IPSL-CM6A-LR,-3.5,frost,Spring barley,7,0.000406674713824456,0.00115974829095546,-0.000535581468891395,0.00274599561912793,0.000979891133337638
crop_gddwin,IPSL-CM6A-LR,-3.5,gdd,Spring barley,7,-0.000433634861760063,0.000426960993043216,-0.000918073942764204,0.000415748085510752,-0.000622392301049313
crop_gddwin,IPSL-CM6A-LR,-3.5,heat,Spring barley,7,-0.0381120785585942,0.0280071564790438,-0.0857265419418013,0.00514043166165179,-0.0323479152601088
crop_gddwin,IPSL-CM6A-LR,-3.5,precip,Spring barley,7,-0.0054070063737397,0.0381951508427628,-0.0641713822063265,0.0631070492254347,0.00580279362344726
crop_gddwin,IPSL-CM6A-LR,-3.5,precip2,Spring barley,7,-0.00146200675536103,0.0257038650537149,-0.0485686696154119,0.0383091379250402,-0.00150873342783349
crop_gddwin,IPSL-CM6A-LR,-3.5,frost,Winter barley,7,-0.000671393511797463,0.00123575010864742,-0.00225162244919645,0.00149528217760693,-0.000366728272181694
crop_gddwin,IPSL-CM6A-LR,-3.5,gdd,Winter barley,7,6.29912619201446e-05,8.74384955813942e-05,-9.95967186675479e-05,0.00016520026269373,8.77932155188836e-05
crop_gddwin,IPSL-CM6A-LR,-3.5,heat,Winter barley,7,-0.000902775581533172,0.000574985554948818,-0.00176956119352086,5.07525223321438e-05,-0.000783426981947215
crop_gddwin,IPSL-CM6A-LR,-3.5,precip,Winter barley,7,-0.0227002961849085,0.0417998074359346,-0.0652118672104985,0.0581846720908184,-0.0137143392967572
crop_gddwin,IPSL-CM6A-LR,-3.5,precip2,Winter barley,7,0.0106316824777777,0.0314453003180819,-0.0527981386891993,0.0392025723626639,0.0107083187834224
crop_gddwin,IPSL-CM6A-LR,-2.5,frost,ALL,6,-7.63292314734369e-05,0.00138228738755936,-0.00245557529626809,0.0012424373362502,-5.57650064675871e-05
crop_gddwin,IPSL-CM6A-LR,-2.5,gdd,ALL,6,0.000130805755135713,0.000155126952820157,-6.13234140765622e-05,0.000381552339854655,0.000177779031531314
crop_gddwin,IPSL-CM6A-LR,-2.5,heat,ALL,6,-0.015992156020384,0.0053468391916934,-0.0233335849342853,-0.00763718580253625,-0.0136709953815661
crop_gddwin,IPSL-CM6A-LR,-2.5,precip,ALL,6,0.00918136164587172,0.0183379238342308,-0.0144595932083192,0.0283962609108068,0.013240701642812
crop_gddwin,IPSL-CM6A-LR,-2.5,precip2,ALL,6,-0.0150189352042955,0.0132485498967322,-0.0296816399562914,0.00655254361219487,-0.00918460937371326
crop_gddwin,IPSL-CM6A-LR,-2.5,frost,Durum wheat,6,1.44692733851984e-05,0.000546453936436821,-0.000392870024801785,0.00105682050776595,9.2274218187508e-05
crop_gddwin,IPSL-CM6A-LR,-2.5,gdd,Durum wheat,6,0.000661261133657371,0.000762713326857967,-0.00023995361498496,0.0017748300344226,0.000893036724299744
crop_gddwin,IPSL-CM6A-LR,-2.5,heat,Durum wheat,6,-9.54755141435887e-05,6.59483664299701e-05,-0.000176207731332235,-3.49443393879649e-05,-8.4629003552518e-05
crop_gddwin,IPSL-CM6A-LR,-2.5,precip,Durum wheat,6,0.0192408876684773,0.0584094597018746,-0.067890471327422,0.0882987818174109,0.0215739056129716
crop_gddwin,IPSL-CM6A-LR,-2.5,precip2,Durum wheat,6,-0.0208579330663273,0.0360631576256815,-0.0682774972885109,0.0301824041729667,-0.0121285917614784
crop_gddwin,IPSL-CM6A-LR,-2.5,frost,Soft wheat,6,-0.000220592860964991,0.00175258059319312,-0.00314099728273108,0.00157254348561244,-0.000184619890939329
crop_gddwin,IPSL-CM6A-LR,-2.5,gdd,Soft wheat,6,0.000153857454367543,0.000246598950713455,-0.000250117556237466,0.000499049361892685,0.000256354485981756
crop_gddwin,IPSL-CM6A-LR,-2.5,heat,Soft wheat,6,-0.0198402949789684,0.00749341577435908,-0.028417879755452,-0.00736126540378341,-0.0174935782113134
crop_gddwin,IPSL-CM6A-LR,-2.5,precip,Soft wheat,6,0.000640102440538347,0.0132019862072629,-0.0143463983496113,0.0161202767352975,0.00445317940240716
crop_gddwin,IPSL-CM6A-LR,-2.5,precip2,Soft wheat,6,-0.00776966418543735,0.0114862770375796,-0.024591066238134,0.00773948046089069,-0.00345785074487928
crop_gddwin,IPSL-CM6A-LR,-2.5,frost,Spring barley,6,0.00082370152479575,0.00156253733994241,-0.00183706287078293,0.00277569243908408,0.000655795551496284
crop_gddwin,IPSL-CM6A-LR,-2.5,gdd,Spring barley,6,-0.000125917428093563,0.000239916657215747,-0.000458383155273923,0.000164284043267073,-0.000311882715578261
crop_gddwin,IPSL-CM6A-LR,-2.5,heat,Spring barley,6,-0.0238309190611279,0.00715346234130635,-0.036225622290009,-0.0175311795731613,-0.0188379283219706
crop_gddwin,IPSL-CM6A-LR,-2.5,precip,Spring barley,6,0.029651258928839,0.028593951890129,-0.0232503058168704,0.063510116328842,0.0356317187199232
crop_gddwin,IPSL-CM6A-LR,-2.5,precip2,Spring barley,6,-0.0334412378477211,0.0241570370336553,-0.0579350837122455,0.00966665018154159,-0.0246304981354172
crop_gddwin,IPSL-CM6A-LR,-2.5,frost,Winter barley,6,-0.000837150940601117,0.00140920357634039,-0.00307331524216461,0.000504409117437312,-0.000651750342627595
crop_gddwin,IPSL-CM6A-LR,-2.5,gdd,Winter barley,6,1.65371849512198e-05,5.08879199577387e-05,-6.93284445731139e-05,8.35797588742015e-05,3.3207595195199e-05
crop_gddwin,IPSL-CM6A-LR,-2.5,heat,Winter barley,6,-0.000447266345124911,0.000217546743446989,-0.000731455550523515,-0.000133209180906839,-0.000377387824890362
crop_gddwin,IPSL-CM6A-LR,-2.5,precip,Winter barley,6,0.00778438836925989,0.0256290802979533,-0.0190818616738728,0.0475531492669179,0.0113663767829185
crop_gddwin,IPSL-CM6A-LR,-2.5,precip2,Winter barley,6,-0.014299050144149,0.0222024570621701,-0.0532191973417432,0.00902920199959071,-0.00855360331873184
energy Electricity,EC-Earth3,-4.5,cdd_jja,ALL,8,0.0440306220814533,0.00979334459466365,0.0274256004483196,0.0553248948510509,0.0432321897681299
energy Electricity,EC-Earth3,-4.5,hdd_calendar,ALL,8,-0.0722899304990003,0.0143582388480199,-0.0951872494624066,-0.0498504531147573,-0.0731119716393488
energy Electricity,EC-Earth3,-3.5,cdd_jja,ALL,8,0.0533831343301941,0.0164672665255184,0.0350016899853548,0.0795652749394764,0.0520040997034746
energy Electricity,EC-Earth3,-3.5,hdd_calendar,ALL,8,-0.0769303425061768,0.011140637814754,-0.0919436011162267,-0.0612296782128673,-0.0781691746237643
energy Electricity,EC-Earth3,-2.5,cdd_jja,ALL,11,0.0389823088188943,0.00656227089504627,0.0288656164838849,0.0489669669236912,0.0380284222146859
energy Electricity,EC-Earth3,-2.5,hdd_calendar,ALL,11,-0.0612775425211595,0.0102257479162275,-0.0755141326382603,-0.0366381136593244,-0.0621931555924603
energy Electricity,IPSL-CM6A-LR,-5.5,cdd_jja,ALL,4,0.0395677515856091,0.0128670013361567,0.0252739849651008,0.0521596706751129,0.0388373498215093
energy Electricity,IPSL-CM6A-LR,-5.5,hdd_calendar,ALL,4,-0.0728581606233171,0.00759185548299593,-0.0815362961447691,-0.0650968223492832,-0.0735902193589779
energy Electricity,IPSL-CM6A-LR,-4.5,cdd_jja,ALL,12,0.0383810685467222,0.00826387184437768,0.0258551983889131,0.0492350427076389,0.037291833519872
energy Electricity,IPSL-CM6A-LR,-4.5,hdd_calendar,ALL,12,-0.0628170692322013,0.0168718347746115,-0.0851964026368915,-0.023390920778825,-0.0641568517698383
energy Electricity,IPSL-CM6A-LR,-3.5,cdd_jja,ALL,7,0.0413652817720634,0.0120869196514044,0.0299922252105137,0.0669165548521207,0.039997702217969
energy Electricity,IPSL-CM6A-LR,-3.5,hdd_calendar,ALL,7,-0.063299785364367,0.00914255428030825,-0.0694999779414452,-0.0439176787976376,-0.0641056246094196
energy Electricity,IPSL-CM6A-LR,-2.5,cdd_jja,ALL,6,0.0304486760753207,0.00887633828591583,0.0203848679351468,0.0469273100938556,0.0295698375761641
energy Electricity,IPSL-CM6A-LR,-2.5,hdd_calendar,ALL,6,-0.0561229515275425,0.0148053037284508,-0.0781317470359038,-0.0332985308787385,-0.0570929186897337
energy Natural gas,EC-Earth3,-4.5,hdd_octmar,ALL,8,-0.107355496489444,0.0281083903593614,-0.153114591044153,-0.0584148243571523,-0.107957426499651
energy Natural gas,EC-Earth3,-3.5,hdd_octmar,ALL,8,-0.114411597051962,0.0217801037625663,-0.137290027151054,-0.0764035048984703,-0.115199573895138
energy Natural gas,EC-Earth3,-2.5,hdd_octmar,ALL,11,-0.0886904287062928,0.022204946144412,-0.115554710401683,-0.0361950843475422,-0.0893419897506293
energy Natural gas,IPSL-CM6A-LR,-5.5,hdd_octmar,ALL,4,-0.109618423421614,0.0134626809902759,-0.125022387565073,-0.0944364727736039,-0.11042288987606
energy Natural gas,IPSL-CM6A-LR,-4.5,hdd_octmar,ALL,12,-0.0935803926608773,0.0304943432849483,-0.128783974801661,-0.0174457417900085,-0.0946691136795273
energy Natural gas,IPSL-CM6A-LR,-3.5,hdd_octmar,ALL,7,-0.0925391818640172,0.0166778309129096,-0.104780430330383,-0.0569354110065062,-0.0929857367380772
energy Natural gas,IPSL-CM6A-LR,-2.5,hdd_octmar,ALL,6,-0.0832937759092094,0.0256546554705365,-0.122233173664117,-0.0453965337408991,-0.0839474577083994
