NUTS_ID,cntr,crop,year,yield_t_ha,ln_yield,area_ha,production_t,gdd_aa,gdd_mj,heat_aa,heat_mj,frost_aa,frost_mj,precip_aa,precip_mj
DEG0P,DE,Soft wheat,2017,7.2,1.97408102602201,10883.39,,1477.596,1164.462,16.817,16.478,8.289,15.784,433.792,390.186
DEG0P,DE,Soft wheat,2018,5.9,1.77495235091167,10753.18,,1825.468,1389.001,85.044,42.003,3.326,24.357,165.178,207.641
DEG0P,DE,Soft wheat,2019,7.28,1.98513086220859,11192.37,,1544.018,1177.38,66.432,53.348,8.065,12.887,292.935,302.767
DEG0P,DE,Soft wheat,2020,7.37,1.99741770620125,7624,56188.88,1493.282,1081.787,37.856,3.09,9.82,24.269,247.594,234.793
DEG0P,DE,Soft wheat,2021,6.71,1.90359895098359,9952.15,,1309.994,1017.168,11.779,11.496,18.154,34.831,396.252,327.644
DEG0P,DE,Soft wheat,2022,6.73,1.90657514365664,10251.57,,1631.231,1200.565,68.029,46.454,9.772,34.326,163.17,160.952
DEG0P,DE,Spring barley,1999,4.87,1.5830939370945,1961,9550.07,1416.341,1108.884,9.019,8.348,2.373,10.05,335.367,320.092
DEG0P,DE,Spring barley,2000,4.2,1.43508452528932,809.31,,1431.27,1090.835,17.97,15.386,3.927,9.26,299.999,328.483
DEG0P,DE,Spring barley,2001,5.13,1.63510565918268,631.56,,1414.429,1043.924,24.321,7.727,6.789,21.679,294.056,349.299
DEG0P,DE,Spring barley,2002,4.32,1.46325540225602,479.17,,1453.651,1083.735,18.972,16.736,6.252,21.266,353.609,332.647
DEG0P,DE,Spring barley,2003,4.43,1.48839958405704,1614,7150.02,1698.82,1261.778,89.452,22.827,9.317,22.127,203.111,209.738
DEG0P,DE,Spring barley,2004,5.31,1.66959183525385,193.07,,1324.175,969.038,10.277,1.896,3.361,22.993,390.814,344.228
DEG0P,DE,Spring barley,2005,4.21,1.43746264769429,417.86,,1340.417,1079.14,17.205,16.671,9.268,26.322,326.156,305.362
DEG0P,DE,Spring barley,2006,4.41,1.48387468945875,419.66,,1428.333,1160.543,51.439,51.439,5.886,29.441,371.682,356.321
DEG0P,DE,Spring barley,2007,4.29,1.45628673293993,910,3903.9,1484.036,1183.949,15.095,14.585,6.163,18.288,413.811,415.796
DEG0P,DE,Spring barley,2008,4.37,1.4747630091075,1061.12,,1451.479,1102.979,26.482,21.061,4.386,19.18,240.291,276.192
DEG0P,DE,Spring barley,2009,5.04,1.61740608208328,499.1,,1485.462,1095.429,8.344,0.372,0.87,14.868,333.606,370.138
DEG0P,DE,Spring barley,2010,5.16,1.64093657949347,945.29,4877.68,1368.4,1084.751,43.313,42.975,7.793,20.824,382.723,254.297
DEG0P,DE,Spring barley,2011,5.2,1.64865862558738,545.98,,1464.279,1117.441,10.513,3.495,5.597,25.235,313.917,241.814
DEG0P,DE,Spring barley,2012,5.81,1.75958057086382,745.940000000001,,1423.632,1087.121,22.766,9.854,9.345,17.597,351.643,314.272
DEG0P,DE,Spring barley,2013,5.37,1.68082790852077,245.27,,1420.581,1037.024,38.162,25.801,7.928,35.744,379.973,361.176
DEG0P,DE,Spring barley,2014,5.71,1.74221902366792,31.2299999999996,,1419.484,1166.984,17.653,17.653,3.76,18.536,444.38,348.874
DEG0P,DE,Spring barley,2015,4.36,1.47247205736094,274.38,,1520.883,1085.61,82.996,44.487,10.687,27.393,231.997,217.28
DEG0P,DE,Spring barley,2016,5.33,1.67335123817775,921.58,4912,1453.628,1083.24,32.119,13.412,11.168,24.404,276.016,299.378
DEG0P,DE,Spring barley,2017,5.98,1.78842056796254,212.43,,1477.596,1164.462,16.817,16.478,8.289,15.784,433.792,390.186
DEG0P,DE,Spring barley,2018,4.72,1.55180879959746,387.56,,1825.468,1389.001,85.044,42.003,3.326,24.357,165.178,207.641
DEG0P,DE,Spring barley,2019,6.33,1.84530023615608,332.78,,1544.018,1177.38,66.432,53.348,8.065,12.887,292.935,302.767
DEG0P,DE,Spring barley,2020,5.5,1.70474809223843,148.38,,1493.282,1081.787,37.856,3.09,9.82,24.269,247.594,234.793
DEG0P,DE,Spring barley,2021,5.4,1.68639895357023,147.44,,1309.994,1017.168,11.779,11.496,18.154,34.831,396.252,327.644
DEG0P,DE,Spring barley,2022,5.35,1.67709656090792,450.5,,1631.231,1200.565,68.029,46.454,9.772,34.326,163.17,160.952
DEG0P,DE,Total barley,1999,5.86,1.76814960358892,5293,31008.15,1416.341,1108.884,9.019,8.348,2.373,10.05,335.367,320.092
DEG0P,DE,Total barley,2003,4.37,1.4747630091075,4399,19236.92,1698.82,1261.778,89.452,22.827,9.317,22.127,203.111,209.738
DEG0P,DE,Total barley,2007,5.87,1.76985463384001,4874,28599.62,1484.036,1183.949,15.095,14.585,6.163,18.288,413.811,415.796
DEG0P,DE,Total barley,2010,6.52,1.87487437593856,5063,33001.66,1368.4,1084.751,43.313,42.975,7.793,20.824,382.723,254.297
DEG0P,DE,Total barley,2016,7.11,1.96150224381515,4936,35100.47,1453.628,1083.24,32.119,13.412,11.168,24.404,276.016,299.378
DEG0P,DE,Winter barley,1999,6.44,1.86252854011626,3332,21458.08,1416.341,1108.884,9.019,8.348,2.373,10.05,335.367,320.092
DEG0P,DE,Winter barley,2000,6.11,1.8099267731835,3983.39,,1431.27,1090.835,17.97,15.386,3.927,9.26,299.999,328.483
DEG0P,DE,Winter barley,2001,6.34,1.84687876844913,4056.64,,1414.429,1043.924,24.321,7.727,6.789,21.679,294.056,349.299
DEG0P,DE,Winter barley,2002,5.67,1.73518911773966,3894.9,,1453.651,1083.735,18.972,16.736,6.252,21.266,353.609,332.647
DEG0P,DE,Winter barley,2003,4.34,1.46787434811231,2785,12086.9,1698.82,1261.778,89.452,22.827,9.317,22.127,203.111,209.738
DEG0P,DE,Winter barley,2004,6.75,1.90954250488444,4054.94,,1324.175,969.038,10.277,1.896,3.361,22.993,390.814,344.228
DEG0P,DE,Winter barley,2005,6.58,1.88403474533723,4061.73,,1340.417,1079.14,17.205,16.671,9.268,26.322,326.156,305.362
DEG0P,DE,Winter barley,2006,6.67,1.89761985992753,4396.5,,1428.333,1160.543,51.439,51.439,5.886,29.441,371.682,356.321
DEG0P,DE,Winter barley,2007,6.23,1.82937633279936,3964,24695.72,1484.036,1183.949,15.095,14.585,6.163,18.288,413.811,415.796
DEG0P,DE,Winter barley,2008,6.02,1.79508725932073,4412.02,,1451.479,1102.979,26.482,21.061,4.386,19.18,240.291,276.192
DEG0P,DE,Winter barley,2009,6.79,1.9154509415706,4770.29,,1485.462,1095.429,8.344,0.372,0.87,14.868,333.606,370.138
DEG0P,DE,Winter barley,2010,6.83,1.9213246735827,4117.71,28123.98,1368.4,1084.751,43.313,42.975,7.793,20.824,382.723,254.297
DEG0P,DE,Winter barley,2011,4.53,1.51072193949494,4363.38,,1464.279,1117.441,10.513,3.495,5.597,25.235,313.917,241.814
DEG0P,DE,Winter barley,2012,4.85,1.57897870494939,4455.24,,1423.632,1087.121,22.766,9.854,9.345,17.597,351.643,314.272
DEG0P,DE,Winter barley,2013,6.24,1.83098018238134,4858.53,,1420.581,1037.024,38.162,25.801,7.928,35.744,379.973,361.176
DEG0P,DE,Winter barley,2014,7.16,1.96850998097255,4925.93,,1419.484,1166.984,17.653,17.653,3.76,18.536,444.38,348.874
DEG0P,DE,Winter barley,2015,5.63,1.7281094421516,4771.04,,1520.883,1085.61,82.996,44.487,10.687,27.393,231.997,217.28
DEG0P,DE,Winter barley,2016,7.52,2.01756613796175,4014.42,30188.47,1453.628,1083.24,32.119,13.412,11.168,24.404,276.016,299.378
DEG0P,DE,Winter barley,2017,7.04,1.95160817016995,4739.58,,1477.596,1164.462,16.817,16.478,8.289,15.784,433.792,390.186
DEG0P,DE,Winter barley,2018,5.76,1.7509374747078,4782.92,,1825.468,1389.001,85.044,42.003,3.326,24.357,165.178,207.641
DEG0P,DE,Winter barley,2019,7.62,2.03077636969855,5331.89,,1544.018,1177.38,66.432,53.348,8.065,12.887,292.935,302.767
DEG0P,DE,Winter barley,2020,4.82,1.57277392806251,4693.46,,1493.282,1081.787,37.856,3.09,9.82,24.269,247.594,234.793
DEG0P,DE,Winter barley,2021,7.35,1.99470031322475,4391.01,,1309.994,1017.168,11.779,11.496,18.154,34.831,396.252,327.644
DEG0P,DE,Winter barley,2022,7.12,1.96290772542388,4227.68,,1631.231,1200.565,68.029,46.454,9.772,34.326,163.17,160.952
DK011,DK,Soft wheat,2006,6.5,1.87180217690159,354,2300,1553.48,1145.13,3.45,3.45,4,30,306.8,161.9
DK011,DK,Soft wheat,2007,6.26,1.83418018511201,288,1802,1533.84,1191.39,1.28,1.28,1,1,435,404.2
DK011,DK,Soft wheat,2008,7.19,1.97269117173296,260,1868,1515.26,1138.49,2.44,1.82,1,14,280.6,210.3
DK011,DK,Soft wheat,2009,7.01,1.9473377010465,298,2088,1571.46,1150.92,0.55,0.55,0,8,232.5,234.7
DK011,DK,Soft wheat,2010,6.9,1.93152141160321,314,2168,1448.96,1079.68,4.67,4.67,0,15,341.8,208.4
DK011,DK,Soft wheat,2011,6.33,1.84530023615608,338,2140,1439.39,1080.81,0,0,1,17,393.6,297.7
DK011,DK,Soft wheat,2012,6.79,1.9154509415706,262,1778,1300.47,972.36,5.69,0,8,14,219.7,191.6
DK011,DK,Soft wheat,2013,7.1,1.96009478404727,260,1846,1417.71,1024.73,3.52,2.44,10,40,182.7,149
DK011,DK,Soft wheat,2014,7.78,2.0515563381903,306,2380,1499.05,1174.92,7.63,7.63,0,5,237.5,150.4
DK011,DK,Soft wheat,2015,7.63,2.03208784529637,306,2336,1268.5,887.22,3.1,3.1,4,10,232,228.9
DK011,DK,Soft wheat,2016,7.3,1.98787434815435,288,2102,1427.94,1076.17,2.78,0,1,12,249.6,245
DK011,DK,Soft wheat,2017,8.19,2.10291389786498,272,2228,1317.21,971.12,0,0,4,12,301.3,278.5
DK011,DK,Soft wheat,2018,5.18,1.64480505627139,214,1108,1735.57,1299.92,27.6,16.37,3,24,164.1,118
DK011,DK,Soft wheat,2019,7.71,2.04251818757524,250,1928,1468.5,1093.47,11.66,10.77,8,15,243.7,247.7
DK011,DK,Soft wheat,2020,8.06,2.08691355651854,240,1934,1398.81,983.59,11.71,0,4,14,219.5,193.9
DK011,DK,Soft wheat,2021,6.92,1.93441576962958,258,1784,1393.06,1068.12,7.66,7.66,6,22,267.1,215
DK011,DK,Soft wheat,2022,8.01,2.08069076108027,226,1810,1439.33,1016.63,11.76,4.06,6,20,181.3,146.1
DK011,DK,Spring barley,2006,4.05,1.39871688111845,166,674,1553.48,1145.13,3.45,3.45,4,30,306.8,161.9
DK011,DK,Spring barley,2007,4.08,1.40609698841607,152,622,1533.84,1191.39,1.28,1.28,1,1,435,404.2
DK011,DK,Spring barley,2008,4.11,1.41342302850814,218,892,1515.26,1138.49,2.44,1.82,1,14,280.6,210.3
DK011,DK,Spring barley,2009,5.03,1.61541998411165,152,766,1571.46,1150.92,0.55,0.55,0,8,232.5,234.7
DK011,DK,Spring barley,2010,4.73,1.55392520250384,132,628,1448.96,1079.68,4.67,4.67,0,15,341.8,208.4
DK011,DK,Spring barley,2011,4.92,1.59330853050422,178,876,1439.39,1080.81,0,0,1,17,393.6,297.7
DK011,DK,Spring barley,2012,5.7,1.7404661748405,246,1402,1300.47,972.36,5.69,0,8,14,219.7,191.6
DK011,DK,Spring barley,2013,5.53,1.71018781553424,188,1044,1417.71,1024.73,3.52,2.44,10,40,182.7,149
DK011,DK,Spring barley,2014,5.19,1.6467336971778,186,962,1499.05,1174.92,7.63,7.63,0,5,237.5,150.4
DK011,DK,Spring barley,2015,6.22,1.82776990675109,168,1050,1268.5,887.22,3.1,3.1,4,10,232,228.9
DK011,DK,Spring barley,2016,5.29,1.66581824587021,224,1188,1427.94,1076.17,2.78,0,1,12,249.6,245
DK011,DK,Spring barley,2017,5.71,1.74221902366792,202,1158,1317.21,971.12,0,0,4,12,301.3,278.5
DK011,DK,Spring barley,2018,3.55,1.26694760348732,284,1008,1735.57,1299.92,27.6,16.37,3,24,164.1,118
DK011,DK,Spring barley,2019,5.55,1.71379792775834,194,1080,1468.5,1093.47,11.66,10.77,8,15,243.7,247.7
DK011,DK,Spring barley,2020,6.15,1.81645208181843,208,1286,1398.81,983.59,11.71,0,4,14,219.5,193.9
DK011,DK,Spring barley,2021,5.25,1.65822807660353,184,968,1393.06,1068.12,7.66,7.66,6,22,267.1,215
DK011,DK,Spring barley,2022,6.5,1.87180217690159,186,1212,1439.33,1016.63,11.76,4.06,6,20,181.3,146.1
DK011,DK,Total barley,2006,4.6,1.52605630349505,232,1068,1553.48,1145.13,3.45,3.45,4,30,306.8,161.9
DK011,DK,Total barley,2007,4.41,1.48387468945875,214,944,1533.84,1191.39,1.28,1.28,1,1,435,404.2
DK011,DK,Total barley,2008,4.44,1.49065437644413,270,1200,1515.26,1138.49,2.44,1.82,1,14,280.6,210.3
DK011,DK,Total barley,2009,5.36,1.67896397508271,214,1148,1571.46,1150.92,0.55,0.55,0,8,232.5,234.7
DK011,DK,Total barley,2010,4.87,1.5830939370945,182,886,1448.96,1079.68,4.67,4.67,0,15,341.8,208.4
DK011,DK,Total barley,2011,5.07,1.62334081760309,224,1136,1439.39,1080.81,0,0,1,17,393.6,297.7
DK011,DK,Total barley,2012,5.76,1.7509374747078,292,1682,1300.47,972.36,5.69,0,8,14,219.7,191.6
DK011,DK,Total barley,2013,5.69,1.73871024813824,230,1308,1417.71,1024.73,3.52,2.44,10,40,182.7,149
DK011,DK,Total barley,2014,5.51,1.70656462316482,230,1268,1499.05,1174.92,7.63,7.63,0,5,237.5,150.4
DK011,DK,Total barley,2015,6.19,1.8229350866965,210,1300,1268.5,887.22,3.1,3.1,4,10,232,228.9
DK011,DK,Total barley,2016,5.35,1.67709656090792,260,1392,1427.94,1076.17,2.78,0,1,12,249.6,245
DK011,DK,Total barley,2017,6.07,1.80335860507141,246,1494,1317.21,971.12,0,0,4,12,301.3,278.5
DK011,DK,Total barley,2018,3.58,1.27536280041261,318,1140,1735.57,1299.92,27.6,16.37,3,24,164.1,118
DK011,DK,Total barley,2019,5.79,1.7561322915849,224,1296,1468.5,1093.47,11.66,10.77,8,15,243.7,247.7
DK011,DK,Total barley,2020,6.28,1.83736998048011,240,1508,1398.81,983.59,11.71,0,4,14,219.5,193.9
DK011,DK,Total barley,2021,5.48,1.70110510095992,216,1184,1393.06,1068.12,7.66,7.66,6,22,267.1,215
DK011,DK,Total barley,2022,6.56,1.880990602956,212,1390,1439.33,1016.63,11.76,4.06,6,20,181.3,146.1
DK011,DK,Total wheat,2006,6.5,1.87180217690159,354,2300,1553.48,1145.13,3.45,3.45,4,30,306.8,161.9
DK011,DK,Total wheat,2007,6.26,1.83418018511201,288,1802,1533.84,1191.39,1.28,1.28,1,1,435,404.2
DK011,DK,Total wheat,2008,7.18,1.97129938306013,260,1868,1515.26,1138.49,2.44,1.82,1,14,280.6,210.3
DK011,DK,Total wheat,2009,7.01,1.9473377010465,298,2088,1571.46,1150.92,0.55,0.55,0,8,232.5,234.7
DK011,DK,Total wheat,2010,6.9,1.93152141160321,314,2168,1448.96,1079.68,4.67,4.67,0,15,341.8,208.4
DK011,DK,Total wheat,2011,6.33,1.84530023615608,338,2140,1439.39,1080.81,0,0,1,17,393.6,297.7
DK011,DK,Total wheat,2012,6.79,1.9154509415706,262,1778,1300.47,972.36,5.69,0,8,14,219.7,191.6
DK011,DK,Total wheat,2013,7.1,1.96009478404727,260,1846,1417.71,1024.73,3.52,2.44,10,40,182.7,149
DK011,DK,Total wheat,2014,7.78,2.0515563381903,306,2380,1499.05,1174.92,7.63,7.63,0,5,237.5,150.4
DK011,DK,Total wheat,2015,7.63,2.03208784529637,306,2336,1268.5,887.22,3.1,3.1,4,10,232,228.9
DK011,DK,Total wheat,2016,7.3,1.98787434815435,288,2102,1427.94,1076.17,2.78,0,1,12,249.6,245
DK011,DK,Total wheat,2017,8.19,2.10291389786498,272,2228,1317.21,971.12,0,0,4,12,301.3,278.5
DK011,DK,Total wheat,2018,5.18,1.64480505627139,214,1108,1735.57,1299.92,27.6,16.37,3,24,164.1,118
DK011,DK,Total wheat,2019,7.71,2.04251818757524,250,1928,1468.5,1093.47,11.66,10.77,8,15,243.7,247.7
DK011,DK,Total wheat,2020,8.06,2.08691355651854,240,1934,1398.81,983.59,11.71,0,4,14,219.5,193.9
DK011,DK,Winter barley,2006,5.9,1.77495235091167,66,394,1553.48,1145.13,3.45,3.45,4,30,306.8,161.9
DK011,DK,Winter barley,2007,5.1,1.62924053973028,62,322,1533.84,1191.39,1.28,1.28,1,1,435,404.2
DK011,DK,Winter barley,2008,5.87,1.76985463384001,52,308,1515.26,1138.49,2.44,1.82,1,14,280.6,210.3
DK011,DK,Winter barley,2009,6.2,1.82454929205105,62,382,1571.46,1150.92,0.55,0.55,0,8,232.5,234.7
DK011,DK,Winter barley,2010,5.25,1.65822807660353,50,258,1448.96,1079.68,4.67,4.67,0,15,341.8,208.4
DK011,DK,Winter barley,2011,5.7,1.7404661748405,46,260,1439.39,1080.81,0,0,1,17,393.6,297.7
DK011,DK,Winter barley,2012,6.1,1.80828877117927,46,280,1300.47,972.36,5.69,0,8,14,219.7,191.6
DK011,DK,Winter barley,2013,6.33,1.84530023615608,42,264,1417.71,1024.73,3.52,2.44,10,40,182.7,149
DK011,DK,Winter barley,2014,7.09,1.95868534054404,44,306,1499.05,1174.92,7.63,7.63,0,5,237.5,150.4
DK011,DK,Winter barley,2015,6.01,1.79342474854712,42,250,1268.5,887.22,3.1,3.1,4,10,232,228.9
DK011,DK,Winter barley,2016,5.75,1.74919985480926,36,204,1427.94,1076.17,2.78,0,1,12,249.6,245
DK011,DK,Winter barley,2017,7.48,2.01223279198639,44,336,1317.21,971.12,0,0,4,12,301.3,278.5
DK011,DK,Winter barley,2018,3.97,1.3787660946991,34,132,1735.57,1299.92,27.6,16.37,3,24,164.1,118
DK011,DK,Winter barley,2019,7.03,1.95018670582257,30,216,1468.5,1093.47,11.66,10.77,8,15,243.7,247.7
DK011,DK,Winter barley,2020,6.96,1.94017947434633,32,222,1398.81,983.59,11.71,0,4,14,219.5,193.9
DK011,DK,Winter barley,2021,6.67,1.89761985992753,32,216,1393.06,1068.12,7.66,7.66,6,22,267.1,215
DK011,DK,Winter barley,2022,6.76,1.91102289005487,26,178,1439.33,1016.63,11.76,4.06,6,20,181.3,146.1
DK012,DK,Soft wheat,2006,6.5,1.87180217690159,1593,10350,1539.932,1133.424,2.978,2.978,3.251,29.084,303.892,162.039
DK012,DK,Soft wheat,2007,6.26,1.83418018511201,1296,8109,1520.017,1177.45,1.056,1.056,0.833,0.957,437.243,404.553
DK012,DK,Soft wheat,2008,7.19,1.97269117173296,1170,8406,1502.137,1126.781,2.354,1.748,1,13.666,280.658,208.579
DK012,DK,Soft wheat,2009,7.01,1.9473377010465,1341,9396,1556.338,1137.776,0.406,0.406,0,7.709,234.802,236.607
DK012,DK,Soft wheat,2010,6.9,1.93152141160321,1413,9756,1436.253,1066.743,4.054,4.054,0,14.331,343.432,214.17
DK012,DK,Soft wheat,2011,6.33,1.84530023615608,1521,9630,1426.384,1069.664,0,0,1.334,18.127,394.634,296.561
DK012,DK,Soft wheat,2012,6.79,1.9154509415706,1179,8001,1288.539,961.613,5.074,0.035,8.167,14.749,226.886,198.229
DK012,DK,Soft wheat,2013,7.1,1.96009478404727,1170,8307,1404.679,1014.873,3.066,2.216,10.836,40.836,186.882,153.518
DK012,DK,Soft wheat,2014,7.78,2.0515563381903,1377,10710,1488.809,1166.376,6.986,6.986,0.669,5.712,233.545,151.638
DK012,DK,Soft wheat,2015,7.63,2.03208784529637,1377,10512,1255.421,876.365,2.848,2.848,4.254,10.799,237.583,233.094
DK012,DK,Soft wheat,2016,7.3,1.98787434815435,1296,9459,1413.706,1064.625,2.818,0,1.625,13.833,251.524,246.413
DK012,DK,Soft wheat,2017,8.19,2.10291389786498,1224,10026,1304.658,961.187,0,0,4.21,12.625,303,279.429
DK012,DK,Soft wheat,2018,5.18,1.64480505627139,963,4986,1720.223,1288.901,25.951,15.256,3,24.997,164.619,117.649
DK012,DK,Soft wheat,2019,7.71,2.04251818757524,1125,8676,1455.077,1083.363,10.736,10.105,8.793,15.96,246.069,246.344
DK012,DK,Soft wheat,2020,8.06,2.08691355651854,1080,8703,1385.305,972.373,10.711,0,4.421,14.755,216.829,190.088
DK012,DK,Soft wheat,2021,6.92,1.93441576962958,1161,8028,1378.151,1055.508,6.714,6.714,7.418,23.585,268.285,215.052
DK012,DK,Soft wheat,2022,8.01,2.08069076108027,1017,8145,1423.76,1003.115,11.324,4.345,6.669,22.168,181.544,147.933
DK012,DK,Spring barley,2006,4.05,1.39871688111845,747,3033,1539.932,1133.424,2.978,2.978,3.251,29.084,303.892,162.039
DK012,DK,Spring barley,2007,4.08,1.40609698841607,684,2799,1520.017,1177.45,1.056,1.056,0.833,0.957,437.243,404.553
DK012,DK,Spring barley,2008,4.11,1.41342302850814,981,4014,1502.137,1126.781,2.354,1.748,1,13.666,280.658,208.579
DK012,DK,Spring barley,2009,5.03,1.61541998411165,684,3447,1556.338,1137.776,0.406,0.406,0,7.709,234.802,236.607
DK012,DK,Spring barley,2010,4.73,1.55392520250384,594,2826,1436.253,1066.743,4.054,4.054,0,14.331,343.432,214.17
DK012,DK,Spring barley,2011,4.92,1.59330853050422,801,3942,1426.384,1069.664,0,0,1.334,18.127,394.634,296.561
DK012,DK,Spring barley,2012,5.7,1.7404661748405,1107,6309,1288.539,961.613,5.074,0.035,8.167,14.749,226.886,198.229
DK012,DK,Spring barley,2013,5.53,1.71018781553424,846,4698,1404.679,1014.873,3.066,2.216,10.836,40.836,186.882,153.518
DK012,DK,Spring barley,2014,5.19,1.6467336971778,837,4329,1488.809,1166.376,6.986,6.986,0.669,5.712,233.545,151.638
DK012,DK,Spring barley,2015,6.22,1.82776990675109,756,4725,1255.421,876.365,2.848,2.848,4.254,10.799,237.583,233.094
DK012,DK,Spring barley,2016,5.29,1.66581824587021,1008,5346,1413.706,1064.625,2.818,0,1.625,13.833,251.524,246.413
DK012,DK,Spring barley,2017,5.71,1.74221902366792,909,5211,1304.658,961.187,0,0,4.21,12.625,303,279.429
DK012,DK,Spring barley,2018,3.55,1.26694760348732,1278,4536,1720.223,1288.901,25.951,15.256,3,24.997,164.619,117.649
DK012,DK,Spring barley,2019,5.55,1.71379792775834,873,4860,1455.077,1083.363,10.736,10.105,8.793,15.96,246.069,246.344
DK012,DK,Spring barley,2020,6.15,1.81645208181843,936,5787,1385.305,972.373,10.711,0,4.421,14.755,216.829,190.088
DK012,DK,Spring barley,2021,5.25,1.65822807660353,828,4356,1378.151,1055.508,6.714,6.714,7.418,23.585,268.285,215.052
DK012,DK,Spring barley,2022,6.5,1.87180217690159,837,5454,1423.76,1003.115,11.324,4.345,6.669,22.168,181.544,147.933
DK012,DK,Total barley,2006,4.6,1.52605630349505,1044,4806,1539.932,1133.424,2.978,2.978,3.251,29.084,303.892,162.039
DK012,DK,Total barley,2007,4.41,1.48387468945875,963,4248,1520.017,1177.45,1.056,1.056,0.833,0.957,437.243,404.553
DK012,DK,Total barley,2008,4.44,1.49065437644413,1215,5400,1502.137,1126.781,2.354,1.748,1,13.666,280.658,208.579
DK012,DK,Total barley,2009,5.36,1.67896397508271,963,5166,1556.338,1137.776,0.406,0.406,0,7.709,234.802,236.607
DK012,DK,Total barley,2010,4.87,1.5830939370945,819,3987,1436.253,1066.743,4.054,4.054,0,14.331,343.432,214.17
DK012,DK,Total barley,2011,5.07,1.62334081760309,1008,5112,1426.384,1069.664,0,0,1.334,18.127,394.634,296.561
DK012,DK,Total barley,2012,5.76,1.7509374747078,1314,7569,1288.539,961.613,5.074,0.035,8.167,14.749,226.886,198.229
DK012,DK,Total barley,2013,5.69,1.73871024813824,1035,5886,1404.679,1014.873,3.066,2.216,10.836,40.836,186.882,153.518
DK012,DK,Total barley,2014,5.51,1.70656462316482,1035,5706,1488.809,1166.376,6.986,6.986,0.669,5.712,233.545,151.638
DK012,DK,Total barley,2015,6.19,1.8229350866965,945,5850,1255.421,876.365,2.848,2.848,4.254,10.799,237.583,233.094
DK012,DK,Total barley,2016,5.35,1.67709656090792,1170,6264,1413.706,1064.625,2.818,0,1.625,13.833,251.524,246.413
DK012,DK,Total barley,2017,6.07,1.80335860507141,1107,6723,1304.658,961.187,0,0,4.21,12.625,303,279.429
DK012,DK,Total barley,2018,3.58,1.27536280041261,1431,5130,1720.223,1288.901,25.951,15.256,3,24.997,164.619,117.649
DK012,DK,Total barley,2019,5.79,1.7561322915849,1008,5832,1455.077,1083.363,10.736,10.105,8.793,15.96,246.069,246.344
DK012,DK,Total barley,2020,6.28,1.83736998048011,1080,6786,1385.305,972.373,10.711,0,4.421,14.755,216.829,190.088
DK012,DK,Total barley,2021,5.48,1.70110510095992,972,5328,1378.151,1055.508,6.714,6.714,7.418,23.585,268.285,215.052
DK012,DK,Total barley,2022,6.56,1.880990602956,954,6255,1423.76,1003.115,11.324,4.345,6.669,22.168,181.544,147.933
DK012,DK,Total wheat,2006,6.5,1.87180217690159,1593,10350,1539.932,1133.424,2.978,2.978,3.251,29.084,303.892,162.039
DK012,DK,Total wheat,2007,6.26,1.83418018511201,1296,8109,1520.017,1177.45,1.056,1.056,0.833,0.957,437.243,404.553
DK012,DK,Total wheat,2008,7.18,1.97129938306013,1170,8406,1502.137,1126.781,2.354,1.748,1,13.666,280.658,208.579
DK012,DK,Total wheat,2009,7.01,1.9473377010465,1341,9396,1556.338,1137.776,0.406,0.406,0,7.709,234.802,236.607
DK012,DK,Total wheat,2010,6.9,1.93152141160321,1413,9756,1436.253,1066.743,4.054,4.054,0,14.331,343.432,214.17
