model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ipsl-cm6a-lr,DE40E,1996,1245.47,74.893,4.155,158.234,115,1
ipsl-cm6a-lr,DE40E,1997,1246.785,69.58,3.097,190.606,145,1
ipsl-cm6a-lr,DE40E,1998,1261.09,56.587,10.914,214.149,160,1
ipsl-cm6a-lr,DE40E,1999,1260.799,28.912,6.117,264.555,170,1
ipsl-cm6a-lr,DE40E,2000,1259.412,90.288,3.62,254.687,158,1
ipsl-cm6a-lr,DE40E,2001,1251.608,25.083,14.995,264.786,175,1
ipsl-cm6a-lr,DE40E,2002,1245.11,29.741,1.077,283.042,147,1
ipsl-cm6a-lr,DE40E,2003,1256.015,101.505,19.296,148.329,157,1
ipsl-cm6a-lr,DE40E,2004,1247.958,10.2,15.219,223.313,166,1
ipsl-cm6a-lr,DE40E,2005,1261.025,86.357,23.139,240.973,174,1
ipsl-cm6a-lr,DE40E,2006,1250.722,104.652,15.541,174.672,137,1
ipsl-cm6a-lr,DE40E,2007,1261.784,28.531,3.531,320.581,153,1
ipsl-cm6a-lr,DE40E,2008,1255.993,70.451,3.941,291.046,155,1
ipsl-cm6a-lr,DE40E,2009,1246.457,11.097,4.811,210.842,139,1
ipsl-cm6a-lr,DE40E,2010,1257.772,96.299,8,163.018,128,1
ipsl-cm6a-lr,DE40E,2011,1256.276,74.059,18.22,142.796,156,1
ipsl-cm6a-lr,DE40E,2012,1252.691,52.119,17.243,239.117,168,1
ipsl-cm6a-lr,DE40E,2013,1248.719,61.532,30.238,363.603,181,1
ipsl-cm6a-lr,DE40E,2014,1248.443,52.389,6.569,184.597,156,1
ipsl-cm6a-lr,DE40E,2015,1247.959,37.413,2.364,200.868,170,1
ipsl-cm6a-lr,DE40E,2016,1252.251,42.953,0.193,238.428,148,1
ipsl-cm6a-lr,DE40E,2017,1250.406,83.291,0.134,196.348,126,1
ipsl-cm6a-lr,DE40E,2018,1253.096,104.715,19.776,149.403,159,1
ipsl-cm6a-lr,DE40E,2019,1252.939,94.437,3.698,209.733,157,1
ipsl-cm6a-lr,DE40E,2020,1245.296,28.077,4.273,243.888,158,1
ipsl-cm6a-lr,DE40E,2021,1252.497,129.231,14.209,195.897,158,1
ipsl-cm6a-lr,DE40E,2022,1260.104,51.524,3.773,154.308,164,1
ipsl-cm6a-lr,DE40E,2023,1259.379,58.524,4.877,259.543,167,1
ipsl-cm6a-lr,DE40F,1989,1180.373,17.891,2.057,147.485,163,1
ipsl-cm6a-lr,DE40F,1990,1170.617,7.745,2.901,237.431,150,1
ipsl-cm6a-lr,DE40F,1991,1180.119,28.504,24.421,193.026,182,1
ipsl-cm6a-lr,DE40F,1992,1167.665,47.199,8.463,270.218,165,1
ipsl-cm6a-lr,DE40F,1993,1178.03,36.013,15.863,303.161,162,1
ipsl-cm6a-lr,DE40F,1994,1161.46,16.618,14.547,382.83,171,1
ipsl-cm6a-lr,DE40F,1995,1180.292,31.666,2.105,312.745,159,1
ipsl-cm6a-lr,DE40F,1996,1169.731,55.819,3.419,148.682,113,1
ipsl-cm6a-lr,DE40F,1997,1177.073,41.594,8.544,242.054,152,1
ipsl-cm6a-lr,DE40F,1998,1172.352,32.086,8.661,280.756,157,1
ipsl-cm6a-lr,DE40F,1999,1174.025,19.758,7.67,322.22,168,1
ipsl-cm6a-lr,DE40F,2000,1176.475,64.375,3.075,241.977,159,1
ipsl-cm6a-lr,DE40F,2001,1173.067,18.115,19.728,277.963,176,1
ipsl-cm6a-lr,DE40F,2002,1179.509,22.652,5.729,381.914,147,1
ipsl-cm6a-lr,DE40F,2003,1175.379,88.018,22.408,133.072,157,1
ipsl-cm6a-lr,DE40F,2004,1174.004,5.989,18.095,269.782,166,1
ipsl-cm6a-lr,DE40F,2005,1172.803,68.597,22.823,250.685,173,1
ipsl-cm6a-lr,DE40F,2006,1163.576,82.363,17.483,208.898,138,1
ipsl-cm6a-lr,DE40F,2007,1170.2,15.539,5.399,354.117,153,1
ipsl-cm6a-lr,DE40F,2008,1173.289,63.227,5.518,318.83,157,1
ipsl-cm6a-lr,DE40F,2009,1168.354,12.681,6.978,199.29,140,1
ipsl-cm6a-lr,DE40F,2010,1162.257,78.609,8,169.23,126,1
ipsl-cm6a-lr,DE40F,2011,1179.646,48.484,17.663,170.448,157,1
ipsl-cm6a-lr,DE40F,2012,1167.163,27.946,20.483,222.359,169,1
ipsl-cm6a-lr,DE40F,2013,1181.34,45.549,37.755,278.114,181,1
ipsl-cm6a-lr,DE40F,2014,1173.844,45.458,8.143,174.529,157,1
ipsl-cm6a-lr,DE40F,2015,1182.221,29.483,3.695,255.737,173,1
ipsl-cm6a-lr,DE40F,2016,1168.592,39.843,5.298,208.858,148,1
ipsl-cm6a-lr,DE40F,2017,1169.763,52.988,5.144,241.558,139,1
ipsl-cm6a-lr,DE40F,2018,1178.905,89.085,25.145,210.727,161,1
ipsl-cm6a-lr,DE40F,2019,1171.674,74.134,3.2,214.678,158,1
ipsl-cm6a-lr,DE40F,2020,1164.536,19.701,5.877,260.827,158,1
ipsl-cm6a-lr,DE40F,2021,1160.887,105.813,19.269,198.895,159,1
ipsl-cm6a-lr,DE40F,2022,1173.921,34.039,7.325,216.434,166,1
ipsl-cm6a-lr,DE40F,2023,1170.611,54.995,7.639,318.425,166,1
ipsl-cm6a-lr,DE40G,1989,1268.959,20.397,2.772,179.852,162,1
ipsl-cm6a-lr,DE40G,1990,1273.966,17.436,1.633,203.454,147,1
ipsl-cm6a-lr,DE40G,1991,1274.662,48.87,22.915,227.338,182,1
ipsl-cm6a-lr,DE40G,1992,1264.796,73.47,8.971,254.409,165,1
ipsl-cm6a-lr,DE40G,1993,1290.688,77.794,17.394,248.856,160,1
ipsl-cm6a-lr,DE40G,1994,1261.051,35.253,12.592,363.574,169,1
ipsl-cm6a-lr,DE40G,1995,1271.152,42.4,4.646,370.501,156,1
ipsl-cm6a-lr,DE40G,1996,1279.152,88.722,4.193,237.796,113,1
ipsl-cm6a-lr,DE40G,1997,1271.869,68.418,10.671,242.277,144,1
ipsl-cm6a-lr,DE40G,1998,1285.682,71.154,16.05,270.717,160,1
ipsl-cm6a-lr,DE40G,1999,1284.305,25.36,9.27,296.399,170,1
ipsl-cm6a-lr,DE40G,2000,1273.528,109.087,6.768,315.071,149,1
ipsl-cm6a-lr,DE40G,2001,1280.696,38.223,18.46,263.168,174,1
ipsl-cm6a-lr,DE40G,2002,1279.832,27.263,6.192,305.048,145,1
ipsl-cm6a-lr,DE40G,2003,1276.821,123.19,23.607,140.097,155,1
ipsl-cm6a-lr,DE40G,2004,1274.842,18.061,17.315,228.672,166,1
ipsl-cm6a-lr,DE40G,2005,1270.184,88.51,26.919,255.482,174,1
ipsl-cm6a-lr,DE40G,2006,1278.355,137.408,3.896,113.594,107,1
ipsl-cm6a-lr,DE40G,2007,1263.128,46.298,3.029,321.24,153,1
ipsl-cm6a-lr,DE40G,2008,1276.169,70.748,3.575,297.418,156,1
ipsl-cm6a-lr,DE40G,2009,1281.107,22.424,5.257,237.269,139,1
ipsl-cm6a-lr,DE40G,2010,1277.866,112.319,9.486,142.694,127,1
ipsl-cm6a-lr,DE40G,2011,1280.709,93.184,22.157,152.911,158,1
ipsl-cm6a-lr,DE40G,2012,1285.009,74.235,26.269,285.241,170,1
ipsl-cm6a-lr,DE40G,2013,1277.777,81.869,34.136,355.795,181,1
ipsl-cm6a-lr,DE40G,2014,1278.577,65.24,9.715,229.237,160,1
ipsl-cm6a-lr,DE40G,2015,1279.26,51.367,8.083,216.65,171,1
ipsl-cm6a-lr,DE40G,2016,1276.904,61.442,4.793,259.161,150,1
ipsl-cm6a-lr,DE40G,2017,1281.151,111.838,0.324,177.285,127,1
ipsl-cm6a-lr,DE40G,2018,1271.704,102.832,26.228,181.776,160,1
ipsl-cm6a-lr,DE40G,2019,1270.723,115.433,5.612,209.461,156,1
ipsl-cm6a-lr,DE40G,2020,1274.538,49.061,9.121,218.904,161,1
ipsl-cm6a-lr,DE40G,2021,1283.519,150.856,22.898,258.712,160,1
ipsl-cm6a-lr,DE40G,2022,1277.621,89.719,15.797,203.943,167,1
ipsl-cm6a-lr,DE40G,2023,1272.523,71.808,9.882,314.929,170,1
ipsl-cm6a-lr,DE40H,1989,1253.798,31.222,1.845,156.741,164,1
ipsl-cm6a-lr,DE40H,1990,1268.383,13.311,0.544,236.53,151,1
ipsl-cm6a-lr,DE40H,1991,1264.411,42.966,22.89,206.992,182,1
ipsl-cm6a-lr,DE40H,1992,1252.289,75.531,7.303,228.333,165,1
ipsl-cm6a-lr,DE40H,1993,1260.302,67.08,15.142,244.639,159,1
ipsl-cm6a-lr,DE40H,1994,1259.463,29.234,11.116,359.22,170,1
ipsl-cm6a-lr,DE40H,1995,1253.489,39.577,2.633,316.335,158,1
ipsl-cm6a-lr,DE40H,1996,1256.935,75.007,3.713,193.867,116,1
ipsl-cm6a-lr,DE40H,1997,1253.719,70.799,6.043,187.269,144,1
ipsl-cm6a-lr,DE40H,1998,1266.406,57.116,14.676,227.002,161,1
ipsl-cm6a-lr,DE40H,1999,1261.913,27.095,8.26,248.392,171,1
ipsl-cm6a-lr,DE40H,2000,1262.796,95.257,5.293,252.34,157,1
ipsl-cm6a-lr,DE40H,2001,1255.674,27.89,16.892,275.813,175,1
ipsl-cm6a-lr,DE40H,2002,1254.877,32.686,4.55,274.79,147,1
ipsl-cm6a-lr,DE40H,2003,1263.483,111.412,23.049,135.547,158,1
ipsl-cm6a-lr,DE40H,2004,1252.38,13.736,17.118,206.263,166,1
ipsl-cm6a-lr,DE40H,2005,1252.244,86.247,25.403,235.558,174,1
ipsl-cm6a-lr,DE40H,2006,1265.838,124.258,17.145,154.242,135,1
ipsl-cm6a-lr,DE40H,2007,1266.46,39.238,3.583,294.299,154,1
ipsl-cm6a-lr,DE40H,2008,1267.637,71.478,4.4,277.994,156,1
ipsl-cm6a-lr,DE40H,2009,1250.978,13.118,5.503,211.306,139,1
ipsl-cm6a-lr,DE40H,2010,1245.827,106.5,8.25,139.833,127,1
ipsl-cm6a-lr,DE40H,2011,1253.56,82.711,20.766,136.548,157,1
ipsl-cm6a-lr,DE40H,2012,1256.471,58.749,19.174,228.572,169,1
ipsl-cm6a-lr,DE40H,2013,1265.019,69.298,34.508,355.311,182,1
ipsl-cm6a-lr,DE40H,2014,1262.368,55.968,7.141,167.557,159,1
ipsl-cm6a-lr,DE40H,2015,1262.638,46.529,5.072,201.939,172,1
ipsl-cm6a-lr,DE40H,2016,1265.575,53.005,3.099,229.873,150,1
ipsl-cm6a-lr,DE40H,2017,1259.973,92.047,0.25,176.299,127,1
ipsl-cm6a-lr,DE40H,2018,1264.483,104.553,23.692,149.368,161,1
ipsl-cm6a-lr,DE40H,2019,1263.54,105.399,5.301,222.367,157,1
ipsl-cm6a-lr,DE40H,2020,1267.251,43.333,8.052,218.166,161,1
ipsl-cm6a-lr,DE40H,2021,1260.362,148.299,20.5,175.165,159,1
ipsl-cm6a-lr,DE40H,2022,1242.024,56.434,7.429,168.298,165,1
ipsl-cm6a-lr,DE40H,2023,1249.047,60.595,10.258,255.192,168,1
ipsl-cm6a-lr,DE40I,1989,1152.499,7.62,1.684,134.188,162,1
ipsl-cm6a-lr,DE40I,1990,1158.788,8.942,2.125,284.7,150,1
ipsl-cm6a-lr,DE40I,1991,1165.306,16.216,23.514,226.037,182,1
ipsl-cm6a-lr,DE40I,1992,1154.531,45.892,9.65,227.061,166,1
ipsl-cm6a-lr,DE40I,1993,1161.741,47.905,17.193,259.404,159,1
ipsl-cm6a-lr,DE40I,1994,1148.247,16.951,13.277,313.599,171,1
ipsl-cm6a-lr,DE40I,1995,1158.625,16.779,2.306,321.17,159,1
ipsl-cm6a-lr,DE40I,1996,1155.628,49.4,1.899,174.913,107,1
ipsl-cm6a-lr,DE40I,1997,1150.956,33.554,8.514,253.094,152,1
ipsl-cm6a-lr,DE40I,1998,1156.39,30.837,11.414,267.045,160,1
ipsl-cm6a-lr,DE40I,1999,1164.366,11.286,8.337,306.716,169,1
ipsl-cm6a-lr,DE40I,2000,1146.2,49.609,5.301,230.152,158,1
ipsl-cm6a-lr,DE40I,2001,1158.383,17.415,18.46,252.335,177,1
ipsl-cm6a-lr,DE40I,2002,1146.109,14.972,2.056,312.115,146,1
ipsl-cm6a-lr,DE40I,2003,1152.446,71.622,24.753,120.953,159,1
ipsl-cm6a-lr,DE40I,2004,1153.568,2.063,10.753,217.245,152,1
ipsl-cm6a-lr,DE40I,2005,1157.161,51.246,27.262,218.124,175,1
ipsl-cm6a-lr,DE40I,2006,1148.28,79.689,18.49,146.435,135,1
ipsl-cm6a-lr,DE40I,2007,1150.418,20.714,6.777,327.604,155,1
ipsl-cm6a-lr,DE40I,2008,1157.221,48.537,4.368,295.253,158,1
ipsl-cm6a-lr,DE40I,2009,1148.182,5.71,1,171.207,126,1
ipsl-cm6a-lr,DE40I,2010,1156.953,69.069,8.529,189.088,127,1
ipsl-cm6a-lr,DE40I,2011,1154.968,47.578,19.934,203.615,157,1
ipsl-cm6a-lr,DE40I,2012,1157.962,27.255,20.755,213.12,170,1
ipsl-cm6a-lr,DE40I,2013,1156.813,33.195,38.993,302.776,180,1
ipsl-cm6a-lr,DE40I,2014,1153.825,38.392,10.873,183.044,159,1
ipsl-cm6a-lr,DE40I,2015,1150.478,23.177,3.078,205.229,172,1
ipsl-cm6a-lr,DE40I,2016,1167.132,35.515,1.496,193.452,148,1
ipsl-cm6a-lr,DE40I,2017,1151.135,35.588,0.365,227.028,129,1
ipsl-cm6a-lr,DE40I,2018,1154.446,70.747,25.373,183.526,162,1
ipsl-cm6a-lr,DE40I,2019,1166.264,74.005,3.301,226.891,159,1
ipsl-cm6a-lr,DE40I,2020,1160.515,23.605,5.232,195.033,161,1
ipsl-cm6a-lr,DE40I,2021,1155.967,103.312,19.427,179.628,160,1
ipsl-cm6a-lr,DE40I,2022,1149.09,33.218,6.42,189.22,167,1
ipsl-cm6a-lr,DE40I,2023,1166.703,46.543,5.821,285.761,170,1
ipsl-cm6a-lr,DE501,1989,1156.534,12.277,0,275.106,162,1
ipsl-cm6a-lr,DE501,1990,1156.961,3.291,1.598,325.311,149,1
ipsl-cm6a-lr,DE501,1991,1155.6,30.072,16.813,251.049,181,1
ipsl-cm6a-lr,DE501,1992,1146.289,38.159,8.557,306.968,161,1
ipsl-cm6a-lr,DE501,1993,1146.479,22.208,10.878,258.582,157,1
ipsl-cm6a-lr,DE501,1994,1144.529,11.967,12.005,432.785,167,1
ipsl-cm6a-lr,DE501,1995,1141.771,19.489,1.977,460.195,160,1
ipsl-cm6a-lr,DE501,1996,1152.445,35.131,16.645,155.345,142,1
ipsl-cm6a-lr,DE501,1997,1152.762,24.053,1.958,348.029,145,1
ipsl-cm6a-lr,DE501,1998,1158.245,7.862,7.513,386.222,158,1
ipsl-cm6a-lr,DE501,1999,1164.468,10.987,4.695,334.284,165,1
ipsl-cm6a-lr,DE501,2000,1145.193,20.008,3.554,358.155,156,1
ipsl-cm6a-lr,DE501,2001,1152.379,9.663,8.942,402.584,176,1
ipsl-cm6a-lr,DE501,2002,1161.912,7.689,4.536,400.877,146,1
ipsl-cm6a-lr,DE501,2003,1150.444,44.017,15.347,268.172,156,1
ipsl-cm6a-lr,DE501,2004,1146.383,6.982,8.113,365.056,163,1
ipsl-cm6a-lr,DE501,2005,1151.242,42.849,13.075,362.939,170,1
ipsl-cm6a-lr,DE501,2006,1142.87,59.681,14.912,252.852,140,1
ipsl-cm6a-lr,DE501,2007,1142.378,1.911,4.296,419.917,150,1
ipsl-cm6a-lr,DE501,2008,1155.25,36.586,4.917,372.482,156,1
ipsl-cm6a-lr,DE501,2009,1149.94,3.972,1.956,266.008,144,1
ipsl-cm6a-lr,DE501,2010,1148.853,59.178,0.619,169.864,117,1
ipsl-cm6a-lr,DE501,2011,1152.929,24.17,11.898,174.286,156,1
ipsl-cm6a-lr,DE501,2012,1148.597,12.881,14.935,235.807,168,1
ipsl-cm6a-lr,DE501,2013,1159.786,22.266,30.285,365.64,185,1
ipsl-cm6a-lr,DE501,2014,1150.595,22.828,3.663,306.011,155,1
ipsl-cm6a-lr,DE501,2015,1149.237,17.532,4.192,332.745,172,1
ipsl-cm6a-lr,DE501,2016,1150.832,28.564,2.575,336.178,150,1
ipsl-cm6a-lr,DE501,2017,1145.761,33.459,0.64,237.197,140,1
ipsl-cm6a-lr,DE501,2018,1151.388,70.827,18.148,231.081,153,1
ipsl-cm6a-lr,DE501,2019,1154.096,22.313,3.979,306.126,159,1
ipsl-cm6a-lr,DE501,2020,1158.306,16.006,1.956,336.641,157,1
ipsl-cm6a-lr,DE501,2021,1155.863,64.699,13.134,343.605,161,1
ipsl-cm6a-lr,DE501,2022,1152.197,10.98,2.476,326.27,162,1
ipsl-cm6a-lr,DE501,2023,1159.513,36.336,2.839,325.712,163,1
ipsl-cm6a-lr,DE502,1989,1139.029,6.395,0,281.865,161,1
ipsl-cm6a-lr,DE502,1990,1140.132,2.483,0,353.768,147,1
ipsl-cm6a-lr,DE502,1991,1141.019,17.736,13.343,294.946,181,1
ipsl-cm6a-lr,DE502,1992,1137.185,27.715,5.173,290.233,160,1
ipsl-cm6a-lr,DE502,1993,1141.313,14.75,5.516,246.827,159,1
ipsl-cm6a-lr,DE502,1994,1137.666,11.925,12.173,403.438,169,1
ipsl-cm6a-lr,DE502,1995,1134.623,8.376,0.827,455.302,161,1
ipsl-cm6a-lr,DE502,1996,1136.611,28.841,5.858,156.261,144,1
ipsl-cm6a-lr,DE502,1997,1138.011,17.441,0,313.85,146,1
ipsl-cm6a-lr,DE502,1998,1136.23,2.786,2.346,395.898,157,1
ipsl-cm6a-lr,DE502,1999,1140.332,5.731,2.83,353.759,165,1
ipsl-cm6a-lr,DE502,2000,1145.899,14.363,0.003,336.597,158,1
ipsl-cm6a-lr,DE502,2001,1130.121,5.335,6.003,394.968,177,1
ipsl-cm6a-lr,DE502,2002,1144.535,6.629,0,388.688,145,1
ipsl-cm6a-lr,DE502,2003,1142.947,32.255,7.685,306.791,156,1
ipsl-cm6a-lr,DE502,2004,1138.691,0.826,1.519,388.133,164,1
ipsl-cm6a-lr,DE502,2005,1141.034,32.607,9.339,312.463,169,1
ipsl-cm6a-lr,DE502,2006,1136.369,47.05,11.17,272.555,146,1
ipsl-cm6a-lr,DE502,2007,1143.426,0.141,1.17,367.214,150,1
ipsl-cm6a-lr,DE502,2008,1143.422,24.557,1,347.321,154,1
ipsl-cm6a-lr,DE502,2009,1142.768,0.138,0.17,287.506,154,1
ipsl-cm6a-lr,DE502,2010,1142.717,42.753,0,147.154,118,1
ipsl-cm6a-lr,DE502,2011,1140.395,10.216,7.343,203.379,158,1
ipsl-cm6a-lr,DE502,2012,1144.618,4.218,12.173,279.536,171,1
ipsl-cm6a-lr,DE502,2013,1140.61,12.405,20.194,346.87,187,1
ipsl-cm6a-lr,DE502,2014,1146.156,13.075,4.824,327.491,156,1
ipsl-cm6a-lr,DE502,2015,1139.467,9.649,1.167,388.313,173,1
ipsl-cm6a-lr,DE502,2016,1136.739,10.559,0.173,388.76,151,1
ipsl-cm6a-lr,DE502,2017,1139.661,23.17,0.997,264.331,153,1
ipsl-cm6a-lr,DE502,2018,1128.615,45.634,13.509,260.863,156,1
ipsl-cm6a-lr,DE502,2019,1143.45,10.482,3.17,318.923,160,1
ipsl-cm6a-lr,DE502,2020,1136.906,8.072,0,384.328,157,1
ipsl-cm6a-lr,DE502,2021,1130.742,36.015,7.688,325.931,162,1
ipsl-cm6a-lr,DE502,2022,1136.001,3.262,0,421.009,162,1
ipsl-cm6a-lr,DE502,2023,1135.201,19.307,0,351.61,163,1
ipsl-cm6a-lr,DE600,1989,1134.128,9.94,0.339,266.886,160,1
ipsl-cm6a-lr,DE600,1990,1143.636,4.184,2.339,374.281,148,1
ipsl-cm6a-lr,DE600,1991,1135.409,13.273,19.769,291.363,180,1
ipsl-cm6a-lr,DE600,1992,1142.759,38.358,5.6,324.748,161,1
ipsl-cm6a-lr,DE600,1993,1152.557,24.848,11.873,308.346,160,1
ipsl-cm6a-lr,DE600,1994,1144.759,11.351,14,475.98,169,1
ipsl-cm6a-lr,DE600,1995,1135.183,18.337,2.343,452.072,159,1
ipsl-cm6a-lr,DE600,1996,1139.682,41.733,4.792,155.128,118,1
ipsl-cm6a-lr,DE600,1997,1144.878,26.815,3.392,348.154,150,1
ipsl-cm6a-lr,DE600,1998,1147.6,9.48,6.984,369.232,157,1
ipsl-cm6a-lr,DE600,1999,1153.285,13.77,6.76,336.713,165,1
ipsl-cm6a-lr,DE600,2000,1152.134,27.736,2.304,358.037,159,1
ipsl-cm6a-lr,DE600,2001,1146.448,11.27,12.933,375.145,176,1
ipsl-cm6a-lr,DE600,2002,1144.115,12.6,5.11,470.619,146,1
ipsl-cm6a-lr,DE600,2003,1152.364,49.13,14.909,250.128,157,1
ipsl-cm6a-lr,DE600,2004,1150.636,2.285,9.742,374.486,165,1
ipsl-cm6a-lr,DE600,2005,1137.416,50.563,14.226,307.884,169,1
ipsl-cm6a-lr,DE600,2006,1147.13,63.795,12.326,275.716,139,1
ipsl-cm6a-lr,DE600,2007,1150.996,4.477,3,414.656,152,1
ipsl-cm6a-lr,DE600,2008,1146.22,48.748,4.511,370.103,155,1
ipsl-cm6a-lr,DE600,2009,1147.984,4.634,4.176,267.603,154,1
ipsl-cm6a-lr,DE600,2010,1135.708,55.826,0,211.457,116,1
ipsl-cm6a-lr,DE600,2011,1150.876,26.493,12.05,227.69,157,1
ipsl-cm6a-lr,DE600,2012,1145.445,11.096,15.895,244.747,170,1
ipsl-cm6a-lr,DE600,2013,1144.391,23.237,29.672,368.204,183,1
ipsl-cm6a-lr,DE600,2014,1149.038,30.121,7,279.471,156,1
ipsl-cm6a-lr,DE600,2015,1154.038,16.966,2.449,317.126,173,1
ipsl-cm6a-lr,DE600,2016,1141.323,32.079,2.626,357.809,150,1
ipsl-cm6a-lr,DE600,2017,1147.172,29.037,3.807,350.889,146,1
ipsl-cm6a-lr,DE600,2018,1142.432,62.814,19.606,237.729,157,1
ipsl-cm6a-lr,DE600,2019,1144.847,21.108,4.961,324.027,160,1
ipsl-cm6a-lr,DE600,2020,1153.487,10.115,3.464,383.227,159,1
ipsl-cm6a-lr,DE600,2021,1139.541,75.466,16.676,294.771,161,1
ipsl-cm6a-lr,DE600,2022,1139.611,10.749,3.799,368.694,164,1
ipsl-cm6a-lr,DE600,2023,1139.743,40.153,4.694,322.574,164,1
ipsl-cm6a-lr,DE711,1989,1369.997,56.572,0,321.729,166,1
ipsl-cm6a-lr,DE711,1990,1372.764,15.694,0,245.122,150,1
ipsl-cm6a-lr,DE711,1991,1367.717,60.293,19,210.433,181,1
ipsl-cm6a-lr,DE711,1992,1372.436,49.099,6,287.115,166,1
ipsl-cm6a-lr,DE711,1993,1373.719,71.761,14,179.13,160,1
ipsl-cm6a-lr,DE711,1994,1379.132,48.768,10,320.392,166,1
ipsl-cm6a-lr,DE711,1995,1378.85,51.298,3,445.949,157,1
ipsl-cm6a-lr,DE711,1996,1382.76,88.571,8,202.69,139,1
ipsl-cm6a-lr,DE711,1997,1369.998,52.949,1,234.894,139,1
ipsl-cm6a-lr,DE711,1998,1384.12,59.76,17,293.209,165,1
ipsl-cm6a-lr,DE711,1999,1366.68,41.701,7,321.951,168,1
ipsl-cm6a-lr,DE711,2000,1380.371,78.611,5,325.177,154,1
ipsl-cm6a-lr,DE711,2001,1358.929,48.307,6,410.595,167,1
ipsl-cm6a-lr,DE711,2002,1381.412,64.712,2,353.704,145,1
ipsl-cm6a-lr,DE711,2003,1379.512,136.508,17,177.152,153,1
ipsl-cm6a-lr,DE711,2004,1366.385,56.689,14,223.921,167,1
ipsl-cm6a-lr,DE711,2005,1371.846,116.499,21,291.539,169,1
ipsl-cm6a-lr,DE711,2006,1377.795,127.102,15,260.149,139,1
ipsl-cm6a-lr,DE711,2007,1384.718,68.262,3,278.4,153,1
ipsl-cm6a-lr,DE711,2008,1367.707,65.107,9,338.292,159,1
ipsl-cm6a-lr,DE711,2009,1361.283,50.222,2,242.098,127,1
ipsl-cm6a-lr,DE711,2010,1386.901,127.258,10,257.33,132,1
ipsl-cm6a-lr,DE711,2011,1373.616,65.706,13,128.321,157,1
ipsl-cm6a-lr,DE711,2012,1378.979,46.508,22,233.608,171,1
ipsl-cm6a-lr,DE711,2013,1382.911,94.153,20,400.274,184,1
ipsl-cm6a-lr,DE711,2014,1377.265,69.458,0,208.878,159,1
ipsl-cm6a-lr,DE711,2015,1380.503,83.313,5,185.291,169,1
ipsl-cm6a-lr,DE711,2016,1370.292,55.668,7,405.539,168,1
ipsl-cm6a-lr,DE711,2017,1365.183,121.962,1,170.089,136,1
ipsl-cm6a-lr,DE711,2018,1373.764,110.691,19,237.727,160,1
ipsl-cm6a-lr,DE711,2019,1376.34,97.087,5,255.76,162,1
ipsl-cm6a-lr,DE711,2020,1380.274,34.741,7,285.361,159,1
ipsl-cm6a-lr,DE711,2021,1368.53,129.475,14,294.01,156,1
ipsl-cm6a-lr,DE711,2022,1374.308,112.368,10,167.132,161,1
ipsl-cm6a-lr,DE711,2023,1382.351,103.968,11,266.268,166,1
ipsl-cm6a-lr,DE712,1989,1390.32,53.243,0.133,303.836,168,1
ipsl-cm6a-lr,DE712,1990,1389.091,15.676,0,303.833,153,1
ipsl-cm6a-lr,DE712,1991,1363.77,55.628,19.954,220.567,181,1
ipsl-cm6a-lr,DE712,1992,1365.725,45.467,5,275.026,167,1
ipsl-cm6a-lr,DE712,1993,1382.926,69.34,14,197.102,161,1
ipsl-cm6a-lr,DE712,1994,1367.967,46.875,10.087,317.201,168,1
ipsl-cm6a-lr,DE712,1995,1364.002,46.433,0.954,414.611,156,1
ipsl-cm6a-lr,DE712,1996,1371.319,84,11.944,199.485,145,1
ipsl-cm6a-lr,DE712,1997,1367.65,46.204,0,238.776,139,1
ipsl-cm6a-lr,DE712,1998,1384.011,54.912,13.99,261.565,165,1
ipsl-cm6a-lr,DE712,1999,1376.572,40.638,4.077,285.143,169,1
ipsl-cm6a-lr,DE712,2000,1378.696,75.291,5.933,299.102,156,1
ipsl-cm6a-lr,DE712,2001,1369.242,49.742,5.067,419.974,170,1
ipsl-cm6a-lr,DE712,2002,1368.302,56.747,0.02,362.697,145,1
ipsl-cm6a-lr,DE712,2003,1366.38,118.668,10.984,179.13,152,1
ipsl-cm6a-lr,DE712,2004,1381.659,50.911,8.077,225.452,168,1
ipsl-cm6a-lr,DE712,2005,1374.982,100.915,14.143,268.847,168,1
ipsl-cm6a-lr,DE712,2006,1364.208,111.19,11.097,244.583,138,1
ipsl-cm6a-lr,DE712,2007,1384.862,52.924,2.067,282.299,152,1
ipsl-cm6a-lr,DE712,2008,1379.634,59.844,6.097,299.838,159,1
ipsl-cm6a-lr,DE712,2009,1371.424,42.978,1,242.445,130,1
ipsl-cm6a-lr,DE712,2010,1366.831,114.899,8.077,236.867,131,1
ipsl-cm6a-lr,DE712,2011,1381.572,56.9,8.266,139.082,157,1
ipsl-cm6a-lr,DE712,2012,1377.758,33.42,13.266,239.87,171,1
ipsl-cm6a-lr,DE712,2013,1367.624,81.273,21.974,364.936,184,1
ipsl-cm6a-lr,DE712,2014,1377.135,61.805,0,214.045,158,1
ipsl-cm6a-lr,DE712,2015,1367.224,65.538,1.02,190.573,169,1
ipsl-cm6a-lr,DE712,2016,1382.724,49.954,5.087,447.328,170,1
ipsl-cm6a-lr,DE712,2017,1377.288,108.736,0.067,196.621,137,1
ipsl-cm6a-lr,DE712,2018,1385.631,99.323,15.99,265.526,161,1
ipsl-cm6a-lr,DE712,2019,1377.222,83.341,3.99,259.493,162,1
