model,NUTS_ID,year,window,gdd,heat,frost,precip
ipsl-cm6a-lr,ITF22,2008,Apr-Aug,2550.724,421.323,0,259.392
ipsl-cm6a-lr,ITF22,2008,Mar-Jul,2063.344,213.317,0,388.373
ipsl-cm6a-lr,ITF22,2009,Apr-Aug,2571.171,397.203,0,326.337
ipsl-cm6a-lr,ITF22,2009,Mar-Jul,2049.267,176.924,0,434.931
ipsl-cm6a-lr,ITF22,2010,Apr-Aug,2441.478,343.151,0,294.983
ipsl-cm6a-lr,ITF22,2010,Mar-Jul,1959.844,174.674,0.056,375.024
ipsl-cm6a-lr,ITF22,2011,Apr-Aug,2513.203,367.29,0,180.911
ipsl-cm6a-lr,ITF22,2011,Mar-Jul,2013.612,154.624,0.987,336.782
ipsl-cm6a-lr,ITF22,2012,Apr-Aug,2558.65,520.283,0,277.697
ipsl-cm6a-lr,ITF22,2012,Mar-Jul,2108.149,272.719,0,289.909
ipsl-cm6a-lr,ITF22,2013,Apr-Aug,2473.398,349.934,0,282.846
ipsl-cm6a-lr,ITF22,2013,Mar-Jul,1984.431,160.342,0.025,401.704
ipsl-cm6a-lr,ITF22,2014,Apr-Aug,2350.707,259.283,0,336.822
ipsl-cm6a-lr,ITF22,2014,Mar-Jul,1923.273,112.529,0,408.372
ipsl-cm6a-lr,ITF22,2015,Apr-Aug,2569.415,455.808,0,164.6
ipsl-cm6a-lr,ITF22,2015,Mar-Jul,2092.099,267.795,0,237.832
ipsl-cm6a-lr,ITF22,2016,Apr-Aug,2481.727,366.458,0,334.444
ipsl-cm6a-lr,ITF22,2016,Mar-Jul,2008.715,210.259,0,355.8
ipsl-cm6a-lr,ITF22,2017,Apr-Aug,2599.285,624.614,0,152.512
ipsl-cm6a-lr,ITF22,2017,Mar-Jul,2142.181,308.047,0,192.089
ipsl-cm6a-lr,ITF22,2018,Apr-Aug,2553.305,343.398,0,229.391
ipsl-cm6a-lr,ITF22,2018,Mar-Jul,2057.379,164.071,1.056,374.174
ipsl-cm6a-lr,ITF22,2019,Apr-Aug,2457.415,532.229,0,329.4
ipsl-cm6a-lr,ITF22,2019,Mar-Jul,1972.248,282.738,0,332.574
ipsl-cm6a-lr,ITF22,2020,Apr-Aug,2572.866,415.483,0.74,188.985
ipsl-cm6a-lr,ITF22,2020,Mar-Jul,2069.467,199.044,2.019,241
ipsl-cm6a-lr,ITF22,2021,Apr-Aug,2431.83,514.611,0.45,124.457
ipsl-cm6a-lr,ITF22,2021,Mar-Jul,1900.435,287.805,0.75,177.823
ipsl-cm6a-lr,ITF22,2022,Apr-Aug,2582.034,499.369,0.025,194.381
ipsl-cm6a-lr,ITF22,2022,Mar-Jul,2034.849,339.946,1.67,180.528
ipsl-cm6a-lr,ITF22,2023,Apr-Aug,2456.889,505.521,0,388.194
ipsl-cm6a-lr,ITF22,2023,Mar-Jul,1996.661,300.776,0,422.222
ipsl-cm6a-lr,ITF31,1989,Apr-Aug,2335.7,304.931,0,207.632
ipsl-cm6a-lr,ITF31,1989,Mar-Jul,1930.749,137.401,0,236.445
ipsl-cm6a-lr,ITF31,1990,Apr-Aug,2428.427,322.727,0,228.21
ipsl-cm6a-lr,ITF31,1990,Mar-Jul,1996.107,177.452,0.306,240.8
ipsl-cm6a-lr,ITF31,1991,Apr-Aug,2174.723,316.181,0,223.897
ipsl-cm6a-lr,ITF31,1991,Mar-Jul,1762.715,148.027,0,254.8
ipsl-cm6a-lr,ITF31,1992,Apr-Aug,2337.362,348.902,0,220.333
ipsl-cm6a-lr,ITF31,1992,Mar-Jul,1814.296,122.74,0,273.807
ipsl-cm6a-lr,ITF31,1993,Apr-Aug,2364.446,401.809,0,103.196
ipsl-cm6a-lr,ITF31,1993,Mar-Jul,1814.188,187.469,0.649,171.735
ipsl-cm6a-lr,ITF31,1994,Apr-Aug,2534.283,457.352,0,259.093
ipsl-cm6a-lr,ITF31,1994,Mar-Jul,2067.27,217.943,0,252.353
ipsl-cm6a-lr,ITF31,1995,Apr-Aug,2342.479,312.906,0.158,279.317
ipsl-cm6a-lr,ITF31,1995,Mar-Jul,1855.286,185.29,0.311,316.853
ipsl-cm6a-lr,ITF31,1996,Apr-Aug,2444.838,320.471,0,154.955
ipsl-cm6a-lr,ITF31,1996,Mar-Jul,1928.568,159.25,0.893,196.833
ipsl-cm6a-lr,ITF31,1997,Apr-Aug,2431.657,374.839,0.153,101.57
ipsl-cm6a-lr,ITF31,1997,Mar-Jul,1972.473,224.216,0.153,104.087
ipsl-cm6a-lr,ITF31,1998,Apr-Aug,2580.939,483.097,0,208.906
ipsl-cm6a-lr,ITF31,1998,Mar-Jul,2049.66,265.928,0.766,205.189
ipsl-cm6a-lr,ITF31,1999,Apr-Aug,2583.95,381.208,0,138.736
ipsl-cm6a-lr,ITF31,1999,Mar-Jul,2089.894,181.482,0,165.081
ipsl-cm6a-lr,ITF31,2000,Apr-Aug,2702.883,459.194,0,124.796
ipsl-cm6a-lr,ITF31,2000,Mar-Jul,2204.047,224.577,0,166.543
ipsl-cm6a-lr,ITF31,2001,Apr-Aug,2616.069,413.485,0,96.394
ipsl-cm6a-lr,ITF31,2001,Mar-Jul,2249.632,217.982,0,137.718
ipsl-cm6a-lr,ITF31,2002,Apr-Aug,2606.626,325.138,0,202.499
ipsl-cm6a-lr,ITF31,2002,Mar-Jul,2238.64,199.689,0,154.411
ipsl-cm6a-lr,ITF31,2003,Apr-Aug,2808.593,569.969,0.83,73.28
ipsl-cm6a-lr,ITF31,2003,Mar-Jul,2319.129,324.729,0.83,82.763
ipsl-cm6a-lr,ITF31,2004,Apr-Aug,2550.221,365.464,0,266.544
ipsl-cm6a-lr,ITF31,2004,Mar-Jul,2084.661,187.498,0.153,330.25
ipsl-cm6a-lr,ITF31,2005,Apr-Aug,2728.52,418.148,0,165.416
ipsl-cm6a-lr,ITF31,2005,Mar-Jul,2300.535,277.994,2.72,205.343
ipsl-cm6a-lr,ITF31,2006,Apr-Aug,2716.746,491.659,0,174.713
ipsl-cm6a-lr,ITF31,2006,Mar-Jul,2272.801,324.513,0.153,218.94
ipsl-cm6a-lr,ITF31,2007,Apr-Aug,2799.738,513.88,0,167.401
ipsl-cm6a-lr,ITF31,2007,Mar-Jul,2391.942,284.431,0,252.472
ipsl-cm6a-lr,ITF31,2008,Apr-Aug,2741.766,521.04,0,221.26
ipsl-cm6a-lr,ITF31,2008,Mar-Jul,2282.418,286.594,0,356.067
ipsl-cm6a-lr,ITF31,2009,Apr-Aug,2739.631,499.021,0,276.908
ipsl-cm6a-lr,ITF31,2009,Mar-Jul,2260.551,241.634,0,394.053
ipsl-cm6a-lr,ITF31,2010,Apr-Aug,2626.96,444.476,0,244.73
ipsl-cm6a-lr,ITF31,2010,Mar-Jul,2169.986,238.533,0.153,316.235
ipsl-cm6a-lr,ITF31,2011,Apr-Aug,2696.596,465.728,0,150.246
ipsl-cm6a-lr,ITF31,2011,Mar-Jul,2231.187,225.301,0.397,334.251
ipsl-cm6a-lr,ITF31,2012,Apr-Aug,2675.71,557.092,0,287.958
ipsl-cm6a-lr,ITF31,2012,Mar-Jul,2256.094,290.149,0,289.811
ipsl-cm6a-lr,ITF31,2013,Apr-Aug,2627.619,444.245,0,257.081
ipsl-cm6a-lr,ITF31,2013,Mar-Jul,2167.397,219.031,0,380.176
ipsl-cm6a-lr,ITF31,2014,Apr-Aug,2490.333,330.595,0,296.153
ipsl-cm6a-lr,ITF31,2014,Mar-Jul,2067.74,160.119,0,375.367
ipsl-cm6a-lr,ITF31,2015,Apr-Aug,2670.241,526.41,0,159.577
ipsl-cm6a-lr,ITF31,2015,Mar-Jul,2219.068,312.686,0,224.585
ipsl-cm6a-lr,ITF31,2016,Apr-Aug,2575.787,442.154,0,243.007
ipsl-cm6a-lr,ITF31,2016,Mar-Jul,2123.969,249.749,0,270.412
ipsl-cm6a-lr,ITF31,2017,Apr-Aug,2718.127,674.869,0,110.91
ipsl-cm6a-lr,ITF31,2017,Mar-Jul,2288.285,367.47,0,142.924
ipsl-cm6a-lr,ITF31,2018,Apr-Aug,2705.211,490.214,0,215.981
ipsl-cm6a-lr,ITF31,2018,Mar-Jul,2243.46,279.396,0.306,375.636
ipsl-cm6a-lr,ITF31,2019,Apr-Aug,2563.404,619.711,0,312.713
ipsl-cm6a-lr,ITF31,2019,Mar-Jul,2112.236,347.225,0,324.867
ipsl-cm6a-lr,ITF31,2020,Apr-Aug,2589.184,476.478,0.157,198.501
ipsl-cm6a-lr,ITF31,2020,Mar-Jul,2108.334,236.803,0.833,253.59
ipsl-cm6a-lr,ITF31,2021,Apr-Aug,2548.695,574.878,0.306,131.261
ipsl-cm6a-lr,ITF31,2021,Mar-Jul,2051.866,326.929,0.459,200.533
ipsl-cm6a-lr,ITF31,2022,Apr-Aug,2717.117,680.894,0,182.115
ipsl-cm6a-lr,ITF31,2022,Mar-Jul,2212.067,449.872,0.307,168.913
ipsl-cm6a-lr,ITF31,2023,Apr-Aug,2469.879,446.785,0,435.481
ipsl-cm6a-lr,ITF31,2023,Mar-Jul,2054.674,253.311,0,460.568
ipsl-cm6a-lr,ITF32,1989,Apr-Aug,2147.204,208.175,0,188.079
ipsl-cm6a-lr,ITF32,1989,Mar-Jul,1741.302,79.122,0,218.272
ipsl-cm6a-lr,ITF32,1990,Apr-Aug,2203.872,245.739,0,186.386
ipsl-cm6a-lr,ITF32,1990,Mar-Jul,1776.444,131.398,0.295,194.615
ipsl-cm6a-lr,ITF32,1991,Apr-Aug,2006.456,220.569,0,196.824
ipsl-cm6a-lr,ITF32,1991,Mar-Jul,1587.836,98.948,0,212.534
ipsl-cm6a-lr,ITF32,1992,Apr-Aug,2187.633,277.123,0,180.063
ipsl-cm6a-lr,ITF32,1992,Mar-Jul,1641.901,81.169,0,208.953
ipsl-cm6a-lr,ITF32,1993,Apr-Aug,2265.744,311.433,0,109.745
ipsl-cm6a-lr,ITF32,1993,Mar-Jul,1704.1,123.167,1.823,159.599
ipsl-cm6a-lr,ITF32,1994,Apr-Aug,2363.371,352.169,0,248.302
ipsl-cm6a-lr,ITF32,1994,Mar-Jul,1864.316,147.854,0,236.811
ipsl-cm6a-lr,ITF32,1995,Apr-Aug,2136.101,212.067,0.934,201.99
ipsl-cm6a-lr,ITF32,1995,Mar-Jul,1640.673,123.751,1.423,226.901
ipsl-cm6a-lr,ITF32,1996,Apr-Aug,2234.969,232.132,0,99.65
ipsl-cm6a-lr,ITF32,1996,Mar-Jul,1706.17,100.296,3.355,127.659
ipsl-cm6a-lr,ITF32,1997,Apr-Aug,2207.828,241.338,0.112,76.992
ipsl-cm6a-lr,ITF32,1997,Mar-Jul,1738.531,149.565,0.112,69.664
ipsl-cm6a-lr,ITF32,1998,Apr-Aug,2399.414,408.636,0,156.062
ipsl-cm6a-lr,ITF32,1998,Mar-Jul,1836.004,214.883,2.199,155.28
ipsl-cm6a-lr,ITF32,1999,Apr-Aug,2384.452,286.031,0,139.155
ipsl-cm6a-lr,ITF32,1999,Mar-Jul,1859.014,105.519,0,151.187
ipsl-cm6a-lr,ITF32,2000,Apr-Aug,2519.167,355.668,0,126.469
ipsl-cm6a-lr,ITF32,2000,Mar-Jul,1982.897,151.151,0,153.881
ipsl-cm6a-lr,ITF32,2001,Apr-Aug,2402.914,355.486,0,91.074
ipsl-cm6a-lr,ITF32,2001,Mar-Jul,2015.213,174.744,0,110.775
ipsl-cm6a-lr,ITF32,2002,Apr-Aug,2397.67,263.077,0,155.572
ipsl-cm6a-lr,ITF32,2002,Mar-Jul,2024.755,161.103,0,138.936
ipsl-cm6a-lr,ITF32,2003,Apr-Aug,2638.375,494.906,1.585,70.618
ipsl-cm6a-lr,ITF32,2003,Mar-Jul,2109.363,272.036,1.585,83.88
ipsl-cm6a-lr,ITF32,2004,Apr-Aug,2368.015,285.745,0,200.944
ipsl-cm6a-lr,ITF32,2004,Mar-Jul,1882.606,144.902,0.402,232.743
ipsl-cm6a-lr,ITF32,2005,Apr-Aug,2522.119,271.994,0,115.338
ipsl-cm6a-lr,ITF32,2005,Mar-Jul,2091.302,179.641,4.41,131.011
ipsl-cm6a-lr,ITF32,2006,Apr-Aug,2531.549,350.038,0,151.352
ipsl-cm6a-lr,ITF32,2006,Mar-Jul,2072.938,232.315,0.183,198.495
ipsl-cm6a-lr,ITF32,2007,Apr-Aug,2630.743,389.423,0,143.189
ipsl-cm6a-lr,ITF32,2007,Mar-Jul,2191.401,206.271,0,223.088
ipsl-cm6a-lr,ITF32,2008,Apr-Aug,2545.798,380.103,0,228.52
ipsl-cm6a-lr,ITF32,2008,Mar-Jul,2061.542,189.611,0,367.3
ipsl-cm6a-lr,ITF32,2009,Apr-Aug,2558.391,354.744,0,321.066
ipsl-cm6a-lr,ITF32,2009,Mar-Jul,2039.453,150.21,0,439.705
ipsl-cm6a-lr,ITF32,2010,Apr-Aug,2442.458,308.599,0,285.871
ipsl-cm6a-lr,ITF32,2010,Mar-Jul,1966.544,151.492,0.025,366.294
ipsl-cm6a-lr,ITF32,2011,Apr-Aug,2499.224,325.354,0,172.008
ipsl-cm6a-lr,ITF32,2011,Mar-Jul,2009.293,132.01,0.89,332.659
ipsl-cm6a-lr,ITF32,2012,Apr-Aug,2533.115,454.451,0,297.892
ipsl-cm6a-lr,ITF32,2012,Mar-Jul,2081.733,228.507,0,312.184
ipsl-cm6a-lr,ITF32,2013,Apr-Aug,2472.565,314.029,0,268.819
ipsl-cm6a-lr,ITF32,2013,Mar-Jul,1990.072,137.046,0,392.521
ipsl-cm6a-lr,ITF32,2014,Apr-Aug,2338.717,235.913,0,330.056
ipsl-cm6a-lr,ITF32,2014,Mar-Jul,1911.883,98.926,0,409.116
ipsl-cm6a-lr,ITF32,2015,Apr-Aug,2550.434,409.339,0,160.501
ipsl-cm6a-lr,ITF32,2015,Mar-Jul,2079.036,235.817,0,241.504
ipsl-cm6a-lr,ITF32,2016,Apr-Aug,2407.371,330.698,0,345.204
ipsl-cm6a-lr,ITF32,2016,Mar-Jul,1948.933,193.004,0,371.072
ipsl-cm6a-lr,ITF32,2017,Apr-Aug,2556.048,591.882,0,128.851
ipsl-cm6a-lr,ITF32,2017,Mar-Jul,2094.839,290.194,0,170.607
ipsl-cm6a-lr,ITF32,2018,Apr-Aug,2510.564,338.283,0,256.258
ipsl-cm6a-lr,ITF32,2018,Mar-Jul,2030.825,168.909,0.717,402.085
ipsl-cm6a-lr,ITF32,2019,Apr-Aug,2421.592,520.911,0,330.299
ipsl-cm6a-lr,ITF32,2019,Mar-Jul,1936.323,276.852,0,340.223
ipsl-cm6a-lr,ITF32,2020,Apr-Aug,2475.611,400.777,1.134,198.301
ipsl-cm6a-lr,ITF32,2020,Mar-Jul,1971.001,191.841,3.063,245.363
ipsl-cm6a-lr,ITF32,2021,Apr-Aug,2407.107,493.088,0.513,127.791
ipsl-cm6a-lr,ITF32,2021,Mar-Jul,1874.25,274.746,0.538,185.941
ipsl-cm6a-lr,ITF32,2022,Apr-Aug,2546.37,521.492,0,239.677
ipsl-cm6a-lr,ITF32,2022,Mar-Jul,2015.725,348.082,2.153,223.728
ipsl-cm6a-lr,ITF32,2023,Apr-Aug,2336.9,368.94,0,391.821
ipsl-cm6a-lr,ITF32,2023,Mar-Jul,1889.699,206.783,0,431.569
ipsl-cm6a-lr,ITF33,1989,Apr-Aug,2446.553,383.066,0,219.25
ipsl-cm6a-lr,ITF33,1989,Mar-Jul,2034.616,183.78,0,228.949
ipsl-cm6a-lr,ITF33,1990,Apr-Aug,2543.958,363.628,0,240.002
ipsl-cm6a-lr,ITF33,1990,Mar-Jul,2109.301,193.53,0,251.443
ipsl-cm6a-lr,ITF33,1991,Apr-Aug,2294.493,310.406,0,219.364
ipsl-cm6a-lr,ITF33,1991,Mar-Jul,1876.858,138.331,0,256.187
ipsl-cm6a-lr,ITF33,1992,Apr-Aug,2440.992,375.305,0,227.914
ipsl-cm6a-lr,ITF33,1992,Mar-Jul,1920.729,146.746,0,277.929
ipsl-cm6a-lr,ITF33,1993,Apr-Aug,2479.03,393.846,0,108.73
ipsl-cm6a-lr,ITF33,1993,Mar-Jul,1926.866,185.894,0.076,183.114
ipsl-cm6a-lr,ITF33,1994,Apr-Aug,2629.841,481.319,0,286.48
ipsl-cm6a-lr,ITF33,1994,Mar-Jul,2172.708,238.076,0,279.036
ipsl-cm6a-lr,ITF33,1995,Apr-Aug,2452.479,353.989,0.248,341.896
ipsl-cm6a-lr,ITF33,1995,Mar-Jul,1961.678,202.491,0.248,410.32
ipsl-cm6a-lr,ITF33,1996,Apr-Aug,2543.83,351.765,0,123.305
ipsl-cm6a-lr,ITF33,1996,Mar-Jul,2017.053,174.998,0.076,171.806
ipsl-cm6a-lr,ITF33,1997,Apr-Aug,2538.065,389.795,0,96.133
ipsl-cm6a-lr,ITF33,1997,Mar-Jul,2074.274,230.71,0,92.431
ipsl-cm6a-lr,ITF33,1998,Apr-Aug,2662.353,472.388,0,180.244
ipsl-cm6a-lr,ITF33,1998,Mar-Jul,2136.432,252.65,0,174.819
ipsl-cm6a-lr,ITF33,1999,Apr-Aug,2680.437,393.493,0,116.231
ipsl-cm6a-lr,ITF33,1999,Mar-Jul,2191.751,189.901,0,137.824
ipsl-cm6a-lr,ITF33,2000,Apr-Aug,2768.125,447.914,0,122.916
ipsl-cm6a-lr,ITF33,2000,Mar-Jul,2281.715,224.987,0,152.204
ipsl-cm6a-lr,ITF33,2001,Apr-Aug,2682.027,433.303,0,96.198
ipsl-cm6a-lr,ITF33,2001,Mar-Jul,2328.473,240.987,0,132.608
ipsl-cm6a-lr,ITF33,2002,Apr-Aug,2688.789,363.42,0,194.636
ipsl-cm6a-lr,ITF33,2002,Mar-Jul,2318.359,217.563,0,150.422
ipsl-cm6a-lr,ITF33,2003,Apr-Aug,2867.932,578.524,0.713,69.587
ipsl-cm6a-lr,ITF33,2003,Mar-Jul,2391.987,328.226,0.713,72.644
ipsl-cm6a-lr,ITF33,2004,Apr-Aug,2605.069,317.016,0,237.201
ipsl-cm6a-lr,ITF33,2004,Mar-Jul,2150.553,159.981,0,286.354
ipsl-cm6a-lr,ITF33,2005,Apr-Aug,2757.998,354.951,0,142.55
ipsl-cm6a-lr,ITF33,2005,Mar-Jul,2331.195,223.28,2.03,170.899
ipsl-cm6a-lr,ITF33,2006,Apr-Aug,2749.253,446.992,0,163.815
ipsl-cm6a-lr,ITF33,2006,Mar-Jul,2311.563,289.264,0,205.545
ipsl-cm6a-lr,ITF33,2007,Apr-Aug,2827.36,474.934,0,164.868
ipsl-cm6a-lr,ITF33,2007,Mar-Jul,2432.186,256.253,0,246.753
ipsl-cm6a-lr,ITF33,2008,Apr-Aug,2796.857,480.206,0,169.437
ipsl-cm6a-lr,ITF33,2008,Mar-Jul,2356.176,265.298,0,295.952
ipsl-cm6a-lr,ITF33,2009,Apr-Aug,2791.344,457.905,0,242.805
ipsl-cm6a-lr,ITF33,2009,Mar-Jul,2328.184,218.111,0,350.581
ipsl-cm6a-lr,ITF33,2010,Apr-Aug,2706.524,411.666,0,209.112
ipsl-cm6a-lr,ITF33,2010,Mar-Jul,2262.459,221.236,0,271.113
ipsl-cm6a-lr,ITF33,2011,Apr-Aug,2748.249,405.821,0,128.631
ipsl-cm6a-lr,ITF33,2011,Mar-Jul,2304.576,193.013,0,293.36
ipsl-cm6a-lr,ITF33,2012,Apr-Aug,2735.77,500.152,0,277.304
ipsl-cm6a-lr,ITF33,2012,Mar-Jul,2327.997,257.122,0,287.49
ipsl-cm6a-lr,ITF33,2013,Apr-Aug,2714.677,410.851,0,210.86
ipsl-cm6a-lr,ITF33,2013,Mar-Jul,2275.249,197.81,0,314.657
ipsl-cm6a-lr,ITF33,2014,Apr-Aug,2590.015,323.255,0,265.852
ipsl-cm6a-lr,ITF33,2014,Mar-Jul,2170.145,156.228,0,338.009
ipsl-cm6a-lr,ITF33,2015,Apr-Aug,2749.34,490.696,0,142.204
ipsl-cm6a-lr,ITF33,2015,Mar-Jul,2315.625,285.325,0,207.283
ipsl-cm6a-lr,ITF33,2016,Apr-Aug,2574.317,398.677,0,246.318
ipsl-cm6a-lr,ITF33,2016,Mar-Jul,2141.354,233.391,0,287.285
ipsl-cm6a-lr,ITF33,2017,Apr-Aug,2779.142,637.787,0,73.074
ipsl-cm6a-lr,ITF33,2017,Mar-Jul,2357.734,349.199,0,111.518
ipsl-cm6a-lr,ITF33,2018,Apr-Aug,2784.836,488.522,0,196.799
ipsl-cm6a-lr,ITF33,2018,Mar-Jul,2342.587,278.871,0,330.76
ipsl-cm6a-lr,ITF33,2019,Apr-Aug,2653.807,621.26,0,283.375
ipsl-cm6a-lr,ITF33,2019,Mar-Jul,2213.562,351.691,0,308.944
ipsl-cm6a-lr,ITF33,2020,Apr-Aug,2678.694,478.89,0.006,168.378
ipsl-cm6a-lr,ITF33,2020,Mar-Jul,2214.546,249.349,0.012,209.09
ipsl-cm6a-lr,ITF33,2021,Apr-Aug,2637.476,572.198,0,114.004
ipsl-cm6a-lr,ITF33,2021,Mar-Jul,2151.909,320.009,0,171.738
ipsl-cm6a-lr,ITF33,2022,Apr-Aug,2773.128,653.252,0,201.347
ipsl-cm6a-lr,ITF33,2022,Mar-Jul,2276.498,425.36,0,191.328
ipsl-cm6a-lr,ITF33,2023,Apr-Aug,2545.901,438.583,0,372.602
ipsl-cm6a-lr,ITF33,2023,Mar-Jul,2139.114,248.788,0,398.141
ipsl-cm6a-lr,ITF34,1989,Apr-Aug,2083.657,157.041,0,191.529
ipsl-cm6a-lr,ITF34,1989,Mar-Jul,1676.592,54.875,0,221.398
ipsl-cm6a-lr,ITF34,1990,Apr-Aug,2147.675,185.145,0,180.543
ipsl-cm6a-lr,ITF34,1990,Mar-Jul,1722.442,98.257,0.693,194.445
ipsl-cm6a-lr,ITF34,1991,Apr-Aug,1957.158,140.494,0,180.107
ipsl-cm6a-lr,ITF34,1991,Mar-Jul,1534.205,56.302,0,196.604
ipsl-cm6a-lr,ITF34,1992,Apr-Aug,2146.236,222.335,0,151.269
ipsl-cm6a-lr,ITF34,1992,Mar-Jul,1595.245,61.221,0,174.77
ipsl-cm6a-lr,ITF34,1993,Apr-Aug,2247.909,248.423,0,115.708
ipsl-cm6a-lr,ITF34,1993,Mar-Jul,1682.348,89.535,3.027,156.557
ipsl-cm6a-lr,ITF34,1994,Apr-Aug,2323.986,283.897,0,248.098
ipsl-cm6a-lr,ITF34,1994,Mar-Jul,1819.572,109.876,0,239.084
ipsl-cm6a-lr,ITF34,1995,Apr-Aug,2089.581,151.716,0.988,160.196
ipsl-cm6a-lr,ITF34,1995,Mar-Jul,1590.893,86.465,1.619,189.09
ipsl-cm6a-lr,ITF34,1996,Apr-Aug,2181.868,175.788,0,81.855
ipsl-cm6a-lr,ITF34,1996,Mar-Jul,1645.295,66.49,4.237,112.755
ipsl-cm6a-lr,ITF34,1997,Apr-Aug,2150.5,167.719,0.245,76.472
ipsl-cm6a-lr,ITF34,1997,Mar-Jul,1677.732,107.354,0.245,73.784
ipsl-cm6a-lr,ITF34,1998,Apr-Aug,2341.859,342.82,0,174.266
ipsl-cm6a-lr,ITF34,1998,Mar-Jul,1771.66,169.624,2.657,174.295
ipsl-cm6a-lr,ITF34,1999,Apr-Aug,2331.504,213.099,0,161.464
ipsl-cm6a-lr,ITF34,1999,Mar-Jul,1798.933,56.714,0.012,177.907
ipsl-cm6a-lr,ITF34,2000,Apr-Aug,2441.287,276.414,0,134.636
ipsl-cm6a-lr,ITF34,2000,Mar-Jul,1903.569,101.226,0,159.012
ipsl-cm6a-lr,ITF34,2001,Apr-Aug,2306.203,302.49,0,77.751
ipsl-cm6a-lr,ITF34,2001,Mar-Jul,1921.393,144.027,0,96.2
ipsl-cm6a-lr,ITF34,2002,Apr-Aug,2318.86,223.934,0,141.597
ipsl-cm6a-lr,ITF34,2002,Mar-Jul,1941.768,136.199,0,126.943
ipsl-cm6a-lr,ITF34,2003,Apr-Aug,2561.421,440.151,1.204,73.672
ipsl-cm6a-lr,ITF34,2003,Mar-Jul,2023.404,234.442,1.204,85.03
ipsl-cm6a-lr,ITF34,2004,Apr-Aug,2275.368,251.623,0,178.332
ipsl-cm6a-lr,ITF34,2004,Mar-Jul,1792.431,121.624,0.001,211.052
ipsl-cm6a-lr,ITF34,2005,Apr-Aug,2413.922,221.155,0,94.587
ipsl-cm6a-lr,ITF34,2005,Mar-Jul,1982.884,141.757,4.56,100.966
ipsl-cm6a-lr,ITF34,2006,Apr-Aug,2427.23,263.753,0,139.519
ipsl-cm6a-lr,ITF34,2006,Mar-Jul,1968.336,174.258,0.199,192.166
ipsl-cm6a-lr,ITF34,2007,Apr-Aug,2535.342,320.793,0,144.605
ipsl-cm6a-lr,ITF34,2007,Mar-Jul,2090.771,167.363,0,225.178
ipsl-cm6a-lr,ITF34,2008,Apr-Aug,2451.67,302.926,0,202.283
ipsl-cm6a-lr,ITF34,2008,Mar-Jul,1967.912,144.749,0,343.378
ipsl-cm6a-lr,ITF34,2009,Apr-Aug,2467.961,281.838,0,317.572
ipsl-cm6a-lr,ITF34,2009,Mar-Jul,1944.528,111.653,0,435.456
ipsl-cm6a-lr,ITF34,2010,Apr-Aug,2367.178,239.002,0,291.467
ipsl-cm6a-lr,ITF34,2010,Mar-Jul,1888.781,112.106,0,367.729
ipsl-cm6a-lr,ITF34,2011,Apr-Aug,2404.938,249.213,0,171.287
ipsl-cm6a-lr,ITF34,2011,Mar-Jul,1917.217,90.548,0.414,317.769
ipsl-cm6a-lr,ITF34,2012,Apr-Aug,2454.223,379.331,0,310.534
ipsl-cm6a-lr,ITF34,2012,Mar-Jul,1993.555,187.481,0,328.617
ipsl-cm6a-lr,ITF34,2013,Apr-Aug,2407.739,249.114,0,220.715
ipsl-cm6a-lr,ITF34,2013,Mar-Jul,1923.732,100.863,0,359.222
ipsl-cm6a-lr,ITF34,2014,Apr-Aug,2280.102,190.052,0,301.452
ipsl-cm6a-lr,ITF34,2014,Mar-Jul,1851.875,73.836,0,378.001
ipsl-cm6a-lr,ITF34,2015,Apr-Aug,2495.697,339.93,0,143.593
ipsl-cm6a-lr,ITF34,2015,Mar-Jul,2020.564,191.99,0,230.265
ipsl-cm6a-lr,ITF34,2016,Apr-Aug,2308.689,260.705,0,309.699
ipsl-cm6a-lr,ITF34,2016,Mar-Jul,1867.679,156.614,0,351.959
ipsl-cm6a-lr,ITF34,2017,Apr-Aug,2442.205,474.334,0,87.471
ipsl-cm6a-lr,ITF34,2017,Mar-Jul,1972.705,219.781,0,131.12
ipsl-cm6a-lr,ITF34,2018,Apr-Aug,2415.487,265.296,0,225.274
ipsl-cm6a-lr,ITF34,2018,Mar-Jul,1950.768,126.133,1.062,354.378
ipsl-cm6a-lr,ITF34,2019,Apr-Aug,2352.925,432.04,0,292.545
ipsl-cm6a-lr,ITF34,2019,Mar-Jul,1868.7,226.473,0,309.773
ipsl-cm6a-lr,ITF34,2020,Apr-Aug,2357.874,341.834,1.449,201.049
ipsl-cm6a-lr,ITF34,2020,Mar-Jul,1860.13,157.708,3.418,254.127
ipsl-cm6a-lr,ITF34,2021,Apr-Aug,2359.942,447.506,0.338,168.915
ipsl-cm6a-lr,ITF34,2021,Mar-Jul,1821.847,246.636,0.676,217.889
ipsl-cm6a-lr,ITF34,2022,Apr-Aug,2446.07,443.611,0.011,271.516
ipsl-cm6a-lr,ITF34,2022,Mar-Jul,1915.918,291.02,3.567,292.865
ipsl-cm6a-lr,ITF34,2023,Apr-Aug,2251.167,341.502,0,409.331
ipsl-cm6a-lr,ITF34,2023,Mar-Jul,1807.691,194.76,0,444.9
ipsl-cm6a-lr,ITF35,1989,Apr-Aug,2177.725,167.246,0,188.842
