model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DK,DNK,hdd_calendar,0.0313028382620188,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DK,DNK,hdd_calendar,0.0271996804182172,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DK,DNK,hdd_calendar,0.0377328180877876,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DK,DNK,hdd_calendar,0.0240036364725282,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DK,DNK,hdd_calendar,0.0108962143453852,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,DK,DNK,hdd_calendar,0.00388085725281369,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DK,DNK,hdd_calendar,0.125604474877967,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DK,DNK,hdd_calendar,0.145432450002129,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,DK,DNK,hdd_calendar,0.147138649440395,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DK,DNK,hdd_calendar,0.130126680612032,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DK,DNK,hdd_calendar,0.111553556631397,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DK,DNK,hdd_calendar,0.0838991543620582,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DK,DNK,hdd_calendar,0.0800453787524663,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DK,DNK,hdd_calendar,0.0621556888349104,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DK,DNK,hdd_calendar,0.0373297060577813,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DK,DNK,hdd_calendar,0.0326882702674945,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DK,DNK,hdd_calendar,0.0293534072724487,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,DK,DNK,hdd_calendar,0.108909471242052,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,DK,DNK,hdd_calendar,0.113423830195804,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,DK,DNK,hdd_calendar,0.0893031630021544,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,DK,DNK,hdd_calendar,0.108771621391214,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,DK,DNK,hdd_calendar,0.0551401453580084,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,DK,DNK,hdd_calendar,0.0311548491036014,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,DK,DNK,hdd_calendar,0.0408036863171125,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,DK,DNK,hdd_calendar,0.0225348161175866,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,DK,DNK,hdd_calendar,0.0290353237740167,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,DK,DNK,hdd_calendar,0.00789989984826038,Electricity
EC-Earth3,-9.5,-9.1554,4,EE,EST,hdd_calendar,0.0316750477700281,Electricity
EC-Earth3,-8.5,-8.4726,15,EE,EST,hdd_calendar,0.0495184584583208,Electricity
EC-Earth3,-7.5,-7.5562,20,EE,EST,hdd_calendar,0.036163089256313,Electricity
EC-Earth3,-6.5,-6.4767,21,EE,EST,hdd_calendar,0.0176156303979881,Electricity
EC-Earth3,-5.5,-5.3342,8,EE,EST,hdd_calendar,0.0240036364725282,Electricity
EC-Earth3,-4.5,-4.5495,8,EE,EST,hdd_calendar,0.0391781912939522,Electricity
EC-Earth3,-3.5,-3.3459,9,EE,EST,hdd_calendar,0.0569387541473374,Electricity
EC-Earth3,-2.5,-2.4493,5,EE,EST,hdd_calendar,0.0477813005827577,Electricity
EC-Earth3,-1.5,-1.3807,6,EE,EST,hdd_calendar,0.00919484226127816,Electricity
EC-Earth3,-0.5,-0.6596,3,EE,EST,hdd_calendar,0.0029602304907399,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EE,EST,hdd_calendar,0.0376009511739585,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EE,EST,hdd_calendar,0.0267611367269828,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EE,EST,hdd_calendar,0.0502661578385562,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EE,EST,hdd_calendar,0.0369086824936139,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EE,EST,hdd_calendar,0.0298999234063421,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EE,EST,hdd_calendar,0.0242232344907238,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EE,EST,hdd_calendar,0.013433315129023,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EE,EST,hdd_calendar,0.00479570610064195,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,EE,EST,hdd_calendar,0.0018586990974824,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EE,EST,hdd_calendar,0.140495240917771,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EE,EST,hdd_calendar,0.174650188120406,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,EE,EST,hdd_calendar,0.172586242598177,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EE,EST,hdd_calendar,0.149170387750315,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EE,EST,hdd_calendar,0.141058009765284,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EE,EST,hdd_calendar,0.0994475029583009,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EE,EST,hdd_calendar,0.103917670187291,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EE,EST,hdd_calendar,0.0847142689546357,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EE,EST,hdd_calendar,0.050666455465172,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EE,EST,hdd_calendar,0.0444165974563988,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EE,EST,hdd_calendar,0.0340648117404054,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,EE,EST,hdd_calendar,0.126877833985512,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,EE,EST,hdd_calendar,0.125422396025501,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,EE,EST,hdd_calendar,0.103091316619584,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,EE,EST,hdd_calendar,0.118177003392226,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,EE,EST,hdd_calendar,0.0547218802819324,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,EE,EST,hdd_calendar,0.041618428141029,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,EE,EST,hdd_calendar,0.0418592180576025,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,EE,EST,hdd_calendar,0.032370764560487,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,EE,EST,hdd_calendar,0.0457494877191065,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,EE,EST,hdd_calendar,0.0200572278506775,Electricity
EC-Earth3,-9.5,-9.1554,4,EL,GRC,hdd_calendar,0.01572725891509,Electricity
EC-Earth3,-8.5,-8.4726,15,EL,GRC,hdd_calendar,0.0261485846247931,Electricity
EC-Earth3,-7.5,-7.5562,20,EL,GRC,hdd_calendar,0.0202110135617734,Electricity
EC-Earth3,-6.5,-6.4767,21,EL,GRC,hdd_calendar,0.0184640145935599,Electricity
EC-Earth3,-5.5,-5.3342,8,EL,GRC,hdd_calendar,0.0176471479882757,Electricity
EC-Earth3,-4.5,-4.5495,8,EL,GRC,hdd_calendar,0.0184354045988281,Electricity
EC-Earth3,-3.5,-3.3459,9,EL,GRC,hdd_calendar,0.0166446798666792,Electricity
EC-Earth3,-2.5,-2.4493,5,EL,GRC,hdd_calendar,0.0163454584624938,Electricity
EC-Earth3,-1.5,-1.3807,6,EL,GRC,hdd_calendar,0.00309616058297386,Electricity
EC-Earth3,-0.5,-0.6596,3,EL,GRC,hdd_calendar,-0.00547673580585745,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EL,GRC,hdd_calendar,0.0242187239899257,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EL,GRC,hdd_calendar,0.0195346807416865,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EL,GRC,hdd_calendar,0.0196743944358296,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EL,GRC,hdd_calendar,0.0101078831811006,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EL,GRC,hdd_calendar,0.0214820242267549,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EL,GRC,hdd_calendar,0.0161859507524515,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EL,GRC,hdd_calendar,0.0115431543565521,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EL,GRC,hdd_calendar,0.00206431829089047,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,EL,GRC,hdd_calendar,0.00465686841285219,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EL,GRC,hdd_calendar,0.0493809813761436,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EL,GRC,hdd_calendar,0.0548808102005501,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,EL,GRC,hdd_calendar,0.044739601501156,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EL,GRC,hdd_calendar,0.0456636204580449,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EL,GRC,hdd_calendar,0.0438736785400841,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,GRC,hdd_calendar,0.0332922300520481,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,GRC,hdd_calendar,0.0256841335116191,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,GRC,hdd_calendar,0.030108487472172,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,GRC,hdd_calendar,0.0145282485169808,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,GRC,hdd_calendar,0.0133114384153088,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,GRC,hdd_calendar,0.013090647537398,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,GRC,hdd_calendar,0.0292566178896199,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,GRC,hdd_calendar,0.0223038672936635,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,GRC,hdd_calendar,0.0213784690927289,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,GRC,hdd_calendar,0.0264413198542771,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,GRC,hdd_calendar,0.0104866534175435,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,GRC,hdd_calendar,0.00777013907736599,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,GRC,hdd_calendar,0.00778559033836447,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,GRC,hdd_calendar,0.00361365667660828,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,GRC,hdd_calendar,0.00669729223257251,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,GRC,hdd_calendar,-0.000392655869065239,Electricity
EC-Earth3,-9.5,-9.1554,4,ES,ESP,hdd_calendar,0.0269808092989106,Electricity
EC-Earth3,-8.5,-8.4726,15,ES,ESP,hdd_calendar,0.0305745787674545,Electricity
EC-Earth3,-7.5,-7.5562,20,ES,ESP,hdd_calendar,0.0237105657512493,Electricity
EC-Earth3,-6.5,-6.4767,21,ES,ESP,hdd_calendar,0.0207344180386847,Electricity
EC-Earth3,-5.5,-5.3342,8,ES,ESP,hdd_calendar,0.0161932756566402,Electricity
EC-Earth3,-4.5,-4.5495,8,ES,ESP,hdd_calendar,0.0204459323719361,Electricity
EC-Earth3,-3.5,-3.3459,9,ES,ESP,hdd_calendar,0.0227092159356358,Electricity
EC-Earth3,-2.5,-2.4493,5,ES,ESP,hdd_calendar,0.00992681080401942,Electricity
EC-Earth3,-1.5,-1.3807,6,ES,ESP,hdd_calendar,0.00604820880160479,Electricity
EC-Earth3,-0.5,-0.6596,3,ES,ESP,hdd_calendar,0.00689894143974092,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,ESP,hdd_calendar,0.0297984557768177,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,ESP,hdd_calendar,0.025706425077547,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,ESP,hdd_calendar,0.0261981628567062,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,ESP,hdd_calendar,0.0198654383745926,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,ESP,hdd_calendar,0.0156462190081884,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,ESP,hdd_calendar,0.0183606458438644,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,ESP,hdd_calendar,0.0179995821188189,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,ESP,hdd_calendar,0.00733353378316875,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,ESP,hdd_calendar,0.00163952976324696,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,ESP,hdd_calendar,0.0611215540155618,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,ESP,hdd_calendar,0.0606181672157463,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,ESP,hdd_calendar,0.0549128310285301,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,ESP,hdd_calendar,0.0511001531638134,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,ESP,hdd_calendar,0.0402042929486562,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,ESP,hdd_calendar,0.0425675903441024,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,ESP,hdd_calendar,0.0271556191624869,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,ESP,hdd_calendar,0.0268549253220906,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,ESP,hdd_calendar,0.0230159672667734,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,ESP,hdd_calendar,0.0171052169089127,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,ESP,hdd_calendar,0.00208875327661908,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,ESP,hdd_calendar,0.035267698932589,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,ESP,hdd_calendar,0.0372813952393155,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,ESP,hdd_calendar,0.0299153373904745,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,ESP,hdd_calendar,0.0310399990791471,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,ESP,hdd_calendar,0.0226949948112186,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,ESP,hdd_calendar,0.0149720855232014,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,ESP,hdd_calendar,0.0150896753973142,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,ESP,hdd_calendar,0.0110938562894478,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,ESP,hdd_calendar,0.0124248640704174,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,ESP,hdd_calendar,0.00238536530017745,Electricity
EC-Earth3,-9.5,-9.1554,4,FI,FIN,hdd_calendar,0.0348551185785933,Electricity
EC-Earth3,-8.5,-8.4726,15,FI,FIN,hdd_calendar,0.0529057513655363,Electricity
EC-Earth3,-7.5,-7.5562,20,FI,FIN,hdd_calendar,0.039116647188021,Electricity
EC-Earth3,-6.5,-6.4767,21,FI,FIN,hdd_calendar,0.0179478604671051,Electricity
EC-Earth3,-5.5,-5.3342,8,FI,FIN,hdd_calendar,0.0292942488859479,Electricity
EC-Earth3,-4.5,-4.5495,8,FI,FIN,hdd_calendar,0.0476413259505519,Electricity
EC-Earth3,-3.5,-3.3459,9,FI,FIN,hdd_calendar,0.0667102136118848,Electricity
EC-Earth3,-2.5,-2.4493,5,FI,FIN,hdd_calendar,0.0534656312559265,Electricity
EC-Earth3,-1.5,-1.3807,6,FI,FIN,hdd_calendar,0.0140684383736363,Electricity
EC-Earth3,-0.5,-0.6596,3,FI,FIN,hdd_calendar,0.00445352310827624,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FI,FIN,hdd_calendar,0.0381855642650062,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FI,FIN,hdd_calendar,0.0296749761578611,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FI,FIN,hdd_calendar,0.0499162771733409,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FI,FIN,hdd_calendar,0.0357825110918642,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FI,FIN,hdd_calendar,0.0285830435576244,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FI,FIN,hdd_calendar,0.0210497430490253,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FI,FIN,hdd_calendar,0.00904476559835923,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FI,FIN,hdd_calendar,0.00730033873390663,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,FI,FIN,hdd_calendar,0.00118234763896248,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FI,FIN,hdd_calendar,0.159318362200906,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FI,FIN,hdd_calendar,0.186346009882071,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,FI,FIN,hdd_calendar,0.18934534380535,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FI,FIN,hdd_calendar,0.163151150934883,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FI,FIN,hdd_calendar,0.151926956083117,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FI,FIN,hdd_calendar,0.111753491102725,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FI,FIN,hdd_calendar,0.1138868275112,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FI,FIN,hdd_calendar,0.0919532126900755,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FI,FIN,hdd_calendar,0.0535671920776162,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FI,FIN,hdd_calendar,0.0529965578113561,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FI,FIN,hdd_calendar,0.0303262775623618,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,FI,FIN,hdd_calendar,0.145030046232578,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,FI,FIN,hdd_calendar,0.140364231371862,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,FI,FIN,hdd_calendar,0.120354233310533,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,FI,FIN,hdd_calendar,0.126845030343344,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,FI,FIN,hdd_calendar,0.0591592811456203,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,FI,FIN,hdd_calendar,0.0503898238418433,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,FI,FIN,hdd_calendar,0.0449461339777836,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,FI,FIN,hdd_calendar,0.0369982401644193,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,FI,FIN,hdd_calendar,0.0487279093205032,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,FI,FIN,hdd_calendar,0.0258811790258242,Electricity
EC-Earth3,-9.5,-9.1554,4,FR,FRA,hdd_calendar,0.0405250417430144,Electricity
EC-Earth3,-8.5,-8.4726,15,FR,FRA,hdd_calendar,0.0533971163760345,Electricity
EC-Earth3,-7.5,-7.5562,20,FR,FRA,hdd_calendar,0.0377995064012406,Electricity
EC-Earth3,-6.5,-6.4767,21,FR,FRA,hdd_calendar,0.0312918043096531,Electricity
EC-Earth3,-5.5,-5.3342,8,FR,FRA,hdd_calendar,0.0260808339206562,Electricity
EC-Earth3,-4.5,-4.5495,8,FR,FRA,hdd_calendar,0.0370343614476703,Electricity
EC-Earth3,-3.5,-3.3459,9,FR,FRA,hdd_calendar,0.0273302240032997,Electricity
EC-Earth3,-2.5,-2.4493,5,FR,FRA,hdd_calendar,0.0157558316329557,Electricity
EC-Earth3,-1.5,-1.3807,6,FR,FRA,hdd_calendar,0.00722815208270381,Electricity
EC-Earth3,-0.5,-0.6596,3,FR,FRA,hdd_calendar,0.0077766998057996,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,FRA,hdd_calendar,0.0400998990851429,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,FRA,hdd_calendar,0.035060625941403,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,FRA,hdd_calendar,0.0363553446932242,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,FRA,hdd_calendar,0.0270229507960367,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,FRA,hdd_calendar,0.0251901777589269,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,FRA,hdd_calendar,0.033441561177645,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,FRA,hdd_calendar,0.0212379539459646,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,FRA,hdd_calendar,0.0122063657197718,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,FRA,hdd_calendar,0.0038186980785918,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,FRA,hdd_calendar,0.0889783510293913,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,FRA,hdd_calendar,0.0903342038416167,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,FRA,hdd_calendar,0.08282157335527,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,FRA,hdd_calendar,0.0806531780542281,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,FRA,hdd_calendar,0.0622361136735213,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,FRA,hdd_calendar,0.0548291817410015,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,FRA,hdd_calendar,0.0435160442867199,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,FRA,hdd_calendar,0.0423619338738282,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,FRA,hdd_calendar,0.0328528476313264,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,FRA,hdd_calendar,0.0222522015572488,Electricity
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,FRA,hdd_calendar,0.012283528832599,Electricity
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,FRA,hdd_calendar,0.0620895969513149,Electricity
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,FRA,hdd_calendar,0.0679262036225026,Electricity
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,FRA,hdd_calendar,0.0513950318130982,Electricity
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,FRA,hdd_calendar,0.0558792710590409,Electricity
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,FRA,hdd_calendar,0.0378261220836361,Electricity
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,FRA,hdd_calendar,0.0231990339561909,Electricity
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,FRA,hdd_calendar,0.0288071334381851,Electricity
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,FRA,hdd_calendar,0.0122573231957306,Electricity
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,FRA,hdd_calendar,0.0223211264826678,Electricity
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,FRA,hdd_calendar,0.00323699258309997,Electricity
EC-Earth3,-9.5,-9.1554,4,HR,HRV,hdd_calendar,0.0214473008259827,Electricity
EC-Earth3,-8.5,-8.4726,15,HR,HRV,hdd_calendar,0.043143983886175,Electricity
EC-Earth3,-7.5,-7.5562,20,HR,HRV,hdd_calendar,0.0293752887928495,Electricity
EC-Earth3,-6.5,-6.4767,21,HR,HRV,hdd_calendar,0.0238862888980451,Electricity
EC-Earth3,-5.5,-5.3342,8,HR,HRV,hdd_calendar,0.0168399547297445,Electricity
EC-Earth3,-4.5,-4.5495,8,HR,HRV,hdd_calendar,0.0256795298186558,Electricity
EC-Earth3,-3.5,-3.3459,9,HR,HRV,hdd_calendar,0.0266525119391671,Electricity
EC-Earth3,-2.5,-2.4493,5,HR,HRV,hdd_calendar,0.0177974483123912,Electricity
EC-Earth3,-1.5,-1.3807,6,HR,HRV,hdd_calendar,0.00559449342586762,Electricity
EC-Earth3,-0.5,-0.6596,3,HR,HRV,hdd_calendar,-0.0099865097050787,Electricity
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HR,HRV,hdd_calendar,0.036188400248395,Electricity
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HR,HRV,hdd_calendar,0.0210224936599061,Electricity
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HR,HRV,hdd_calendar,0.0323492930856134,Electricity
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HR,HRV,hdd_calendar,0.0175243766297751,Electricity
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HR,HRV,hdd_calendar,0.0282923958326421,Electricity
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HR,HRV,hdd_calendar,0.0256523177064027,Electricity
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HR,HRV,hdd_calendar,0.0165026736452709,Electricity
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HR,HRV,hdd_calendar,0.00757001822170769,Electricity
HadGEM3-GC3-1LL,-0.5,-0.331,6,HR,HRV,hdd_calendar,0.00565402458102945,Electricity
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HR,HRV,hdd_calendar,0.0645688440387654,Electricity
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HR,HRV,hdd_calendar,0.0773150533333986,Electricity
HadGEM3-GC3-1MM,-12.5,-12.588,13,HR,HRV,hdd_calendar,0.0651648452124066,Electricity
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HR,HRV,hdd_calendar,0.062935092189764,Electricity
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HR,HRV,hdd_calendar,0.0610217824834449,Electricity
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HR,HRV,hdd_calendar,0.0431193438776828,Electricity
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HR,HRV,hdd_calendar,0.037458478991724,Electricity
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HR,HRV,hdd_calendar,0.0320045193510537,Electricity
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HR,HRV,hdd_calendar,0.0289912438798534,Electricity
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HR,HRV,hdd_calendar,0.0193970918289111,Electricity
