model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ipsl-cm6a-lr,FRF21,2013,1153.8,53.75,29.911,362.992,175,1
ipsl-cm6a-lr,FRF21,2014,1161.05,13.614,5.822,370.636,177,1
ipsl-cm6a-lr,FRF21,2015,1172.62,68.155,20.723,327.213,180,1
ipsl-cm6a-lr,FRF21,2016,1166.777,16.288,18.8,584.958,184,1
ipsl-cm6a-lr,FRF21,2017,1158.121,58.014,10.444,231.826,139,1
ipsl-cm6a-lr,FRF21,2018,1157.197,17.066,23.984,419.007,170,1
ipsl-cm6a-lr,FRF21,2019,1158.862,60.586,8.26,332.636,150,1
ipsl-cm6a-lr,FRF21,2020,1159.523,20.74,8.373,448.233,166,1
ipsl-cm6a-lr,FRF21,2021,1165.515,24.704,21.725,469.684,164,1
ipsl-cm6a-lr,FRF21,2022,1164.021,34.513,13.651,265.506,153,1
ipsl-cm6a-lr,FRF21,2023,1159.76,51.736,21.075,412.066,174,1
ipsl-cm6a-lr,FRF22,1989,1298.965,37.024,4.226,354.418,154,1
ipsl-cm6a-lr,FRF22,1990,1295.847,10.101,5.938,315.064,162,1
ipsl-cm6a-lr,FRF22,1991,1303.849,35.241,32.066,254.302,196,1
ipsl-cm6a-lr,FRF22,1992,1301.282,28.52,9.091,286.714,157,1
ipsl-cm6a-lr,FRF22,1993,1303.048,22.735,19.292,273.835,179,1
ipsl-cm6a-lr,FRF22,1994,1299.315,47.928,10.196,411.808,170,1
ipsl-cm6a-lr,FRF22,1995,1300,60.613,10.659,447.761,170,1
ipsl-cm6a-lr,FRF22,1996,1296.638,47.554,21.203,197.794,167,1
ipsl-cm6a-lr,FRF22,1997,1303.764,15.918,9.405,328.866,150,1
ipsl-cm6a-lr,FRF22,1998,1298.306,34.792,21.533,332.438,182,1
ipsl-cm6a-lr,FRF22,1999,1312.89,20.114,11.118,442.765,177,1
ipsl-cm6a-lr,FRF22,2000,1305.07,42.571,7.603,453.37,162,1
ipsl-cm6a-lr,FRF22,2001,1310.436,34.799,10.236,548.873,171,1
ipsl-cm6a-lr,FRF22,2002,1294.902,37.216,8.267,310.19,161,1
ipsl-cm6a-lr,FRF22,2003,1303.244,67.121,20.897,213.44,145,1
ipsl-cm6a-lr,FRF22,2004,1309.907,28.94,18.93,272.024,172,1
ipsl-cm6a-lr,FRF22,2005,1300.295,85.783,28.078,328.661,175,1
ipsl-cm6a-lr,FRF22,2006,1301.23,95.721,2.937,208.021,119,1
ipsl-cm6a-lr,FRF22,2007,1306.585,20.464,4.943,305.693,165,1
ipsl-cm6a-lr,FRF22,2008,1300.776,20.064,20.72,445.934,177,1
ipsl-cm6a-lr,FRF22,2009,1298.004,36.631,3.205,245.788,131,1
ipsl-cm6a-lr,FRF22,2010,1309.399,98.184,8.359,173.4,140,1
ipsl-cm6a-lr,FRF22,2011,1304.708,38.559,16.045,176.531,167,1
ipsl-cm6a-lr,FRF22,2012,1297.964,14.879,19.663,376.397,175,1
ipsl-cm6a-lr,FRF22,2013,1294.51,84.51,22.087,434.091,172,1
ipsl-cm6a-lr,FRF22,2014,1309.048,33.468,3.75,252.36,175,1
ipsl-cm6a-lr,FRF22,2015,1296.033,105.89,9.598,220.399,148,1
ipsl-cm6a-lr,FRF22,2016,1298.79,27.671,8.806,518.288,173,1
ipsl-cm6a-lr,FRF22,2017,1291.851,91.374,7.032,240.934,141,1
ipsl-cm6a-lr,FRF22,2018,1306.046,32.334,18.257,469.799,168,1
ipsl-cm6a-lr,FRF22,2019,1298.027,104.122,6.99,217.035,149,1
ipsl-cm6a-lr,FRF22,2020,1305.306,26.217,7.919,350.314,164,1
ipsl-cm6a-lr,FRF22,2021,1301.786,36.874,15.672,334.087,164,1
ipsl-cm6a-lr,FRF22,2022,1305.98,68.113,12.842,234.411,148,1
ipsl-cm6a-lr,FRF22,2023,1299.625,64.105,13.908,321.95,174,1
ipsl-cm6a-lr,FRF23,1989,1272.406,28.532,2.186,359.486,156,1
ipsl-cm6a-lr,FRF23,1990,1268.912,11.404,5.801,339.032,166,1
ipsl-cm6a-lr,FRF23,1991,1272.895,26.639,31.179,282.625,196,1
ipsl-cm6a-lr,FRF23,1992,1273.565,18.628,6.101,348.915,157,1
ipsl-cm6a-lr,FRF23,1993,1272.704,22.345,18.015,229.256,177,1
ipsl-cm6a-lr,FRF23,1994,1267.212,47.08,10.031,370.39,171,1
ipsl-cm6a-lr,FRF23,1995,1269.832,54.022,5.687,475.29,171,1
ipsl-cm6a-lr,FRF23,1996,1266.366,39.047,15.522,147.294,154,1
ipsl-cm6a-lr,FRF23,1997,1275.253,10.471,5.875,333.951,149,1
ipsl-cm6a-lr,FRF23,1998,1265.584,26.987,20.335,327.616,182,1
ipsl-cm6a-lr,FRF23,1999,1272.754,12.347,10.05,414.704,176,1
ipsl-cm6a-lr,FRF23,2000,1280.065,32.091,4.748,447.106,163,1
ipsl-cm6a-lr,FRF23,2001,1274.614,26.695,7.529,500.657,171,1
ipsl-cm6a-lr,FRF23,2002,1274.426,25.784,4.037,367.77,162,1
ipsl-cm6a-lr,FRF23,2003,1267.41,34.77,20.533,240.899,153,1
ipsl-cm6a-lr,FRF23,2004,1272.631,22.822,17.063,259.182,171,1
ipsl-cm6a-lr,FRF23,2005,1266.864,73.558,28.001,299.634,181,1
ipsl-cm6a-lr,FRF23,2006,1274.739,75.954,3.359,225.475,120,1
ipsl-cm6a-lr,FRF23,2007,1265.261,12.98,4.393,343.543,164,1
ipsl-cm6a-lr,FRF23,2008,1274.876,15.462,17.949,452.842,177,1
ipsl-cm6a-lr,FRF23,2009,1265.164,28.949,3.423,263.612,134,1
ipsl-cm6a-lr,FRF23,2010,1272.341,85.355,9.267,183.744,139,1
ipsl-cm6a-lr,FRF23,2011,1278.817,33.699,12.86,178.376,169,1
ipsl-cm6a-lr,FRF23,2012,1271.951,8.938,20.613,380.374,177,1
ipsl-cm6a-lr,FRF23,2013,1279.524,73.901,24.393,368.856,177,1
ipsl-cm6a-lr,FRF23,2014,1278.51,22.098,5.797,264.74,177,1
ipsl-cm6a-lr,FRF23,2015,1260.91,87.45,15.662,228.298,166,1
ipsl-cm6a-lr,FRF23,2016,1263.818,23.02,9.591,458.593,174,1
ipsl-cm6a-lr,FRF23,2017,1258.583,76.5,6.63,208.098,140,1
ipsl-cm6a-lr,FRF23,2018,1270.319,33.347,21.284,394.775,170,1
ipsl-cm6a-lr,FRF23,2019,1270.584,80.872,7.373,251.069,151,1
ipsl-cm6a-lr,FRF23,2020,1272.143,24.854,8.769,353.61,165,1
ipsl-cm6a-lr,FRF23,2021,1264.559,34.441,16.825,361.839,164,1
ipsl-cm6a-lr,FRF23,2022,1273.537,50.929,12.534,223.301,151,1
ipsl-cm6a-lr,FRF23,2023,1269.926,61.7,17.492,328.912,175,1
ipsl-cm6a-lr,FRF24,1989,1218.897,21.946,8.618,363.995,167,1
ipsl-cm6a-lr,FRF24,1990,1225.304,6.434,3.156,405.027,159,1
ipsl-cm6a-lr,FRF24,1991,1228.193,23.297,34.25,278.836,192,1
ipsl-cm6a-lr,FRF24,1992,1208.034,20.914,9.817,371.638,156,1
ipsl-cm6a-lr,FRF24,1993,1216.494,21.153,27.87,334.429,181,1
ipsl-cm6a-lr,FRF24,1994,1216.924,48.173,15.404,498.663,171,1
ipsl-cm6a-lr,FRF24,1995,1210.164,45.899,14.575,578.859,174,1
ipsl-cm6a-lr,FRF24,1996,1211.856,33.517,26.284,234.303,160,1
ipsl-cm6a-lr,FRF24,1997,1217.627,11.697,15.045,425.877,156,1
ipsl-cm6a-lr,FRF24,1998,1218.845,28.252,24.504,414.297,186,1
ipsl-cm6a-lr,FRF24,1999,1212.956,17.637,14.185,576.137,179,1
ipsl-cm6a-lr,FRF24,2000,1222.339,35.753,10.336,498.644,163,1
ipsl-cm6a-lr,FRF24,2001,1214.725,31.153,19.073,647.335,182,1
ipsl-cm6a-lr,FRF24,2002,1215.238,43.967,11.181,382.309,162,1
ipsl-cm6a-lr,FRF24,2003,1215.246,86.105,32.021,254.337,155,1
ipsl-cm6a-lr,FRF24,2004,1217.106,26.5,25.569,292.797,173,1
ipsl-cm6a-lr,FRF24,2005,1214.51,80.323,35.719,383.445,181,1
ipsl-cm6a-lr,FRF24,2006,1212.03,79.279,4.681,280.759,117,1
ipsl-cm6a-lr,FRF24,2007,1217.895,14.958,8.211,434.535,167,1
ipsl-cm6a-lr,FRF24,2008,1224.656,19.427,27.724,517.372,180,1
ipsl-cm6a-lr,FRF24,2009,1216.139,29.765,4.684,291.008,126,1
ipsl-cm6a-lr,FRF24,2010,1217.642,89.351,10.542,216.279,139,1
ipsl-cm6a-lr,FRF24,2011,1224.277,32.228,19.513,204.989,172,1
ipsl-cm6a-lr,FRF24,2012,1215.434,12.631,23.139,408.903,177,1
ipsl-cm6a-lr,FRF24,2013,1215.593,72.553,30.127,544.603,175,1
ipsl-cm6a-lr,FRF24,2014,1216.342,43.223,8.15,267.572,177,1
ipsl-cm6a-lr,FRF24,2015,1217.515,97.084,24.654,341.094,176,1
ipsl-cm6a-lr,FRF24,2016,1217.565,26.061,14.218,626.773,177,1
ipsl-cm6a-lr,FRF24,2017,1215.69,80.794,9.042,289.247,144,1
ipsl-cm6a-lr,FRF24,2018,1212.189,22.423,20.321,568.22,173,1
ipsl-cm6a-lr,FRF24,2019,1210.316,96.246,9.171,272.266,145,1
ipsl-cm6a-lr,FRF24,2020,1228.108,20.148,15.13,435.405,168,1
ipsl-cm6a-lr,FRF24,2021,1219.305,30.454,22.337,496.806,168,1
ipsl-cm6a-lr,FRF24,2022,1218.903,66.048,17.178,264.395,149,1
ipsl-cm6a-lr,FRF24,2023,1221.91,61.391,22.975,351.162,176,1
ipsl-cm6a-lr,FRF31,1989,1249.802,20.078,5.055,407.785,160,1
ipsl-cm6a-lr,FRF31,1990,1244.451,9.817,5.143,422.63,165,1
ipsl-cm6a-lr,FRF31,1991,1251.839,40.058,38.88,248.913,197,1
ipsl-cm6a-lr,FRF31,1992,1252.83,15.854,6.757,341.268,157,1
ipsl-cm6a-lr,FRF31,1993,1243.493,27.23,25.182,204.719,177,1
ipsl-cm6a-lr,FRF31,1994,1251.774,54.635,14.053,398.659,171,1
ipsl-cm6a-lr,FRF31,1995,1253.622,47.072,10.886,499.371,174,1
ipsl-cm6a-lr,FRF31,1996,1240.799,37.293,20.607,206.156,151,1
ipsl-cm6a-lr,FRF31,1997,1244.479,10.834,8.531,429.208,151,1
ipsl-cm6a-lr,FRF31,1998,1248.864,26.255,22.819,372.809,185,1
ipsl-cm6a-lr,FRF31,1999,1248.936,15.922,13.687,482.669,180,1
ipsl-cm6a-lr,FRF31,2000,1251.209,37.37,6.154,480.715,162,1
ipsl-cm6a-lr,FRF31,2001,1252.722,30.244,11.563,561.212,173,1
ipsl-cm6a-lr,FRF31,2002,1250.901,41.441,9.001,402.338,162,1
ipsl-cm6a-lr,FRF31,2003,1249.508,78.754,31.327,243.902,158,1
ipsl-cm6a-lr,FRF31,2004,1254.271,26.115,22.748,278.546,172,1
ipsl-cm6a-lr,FRF31,2005,1255.332,77.051,35.064,358.544,183,1
ipsl-cm6a-lr,FRF31,2006,1246.097,81.192,3.034,229.178,115,1
ipsl-cm6a-lr,FRF31,2007,1244.157,21.194,7.253,435.869,167,1
ipsl-cm6a-lr,FRF31,2008,1242.793,24.086,20.106,458.035,177,1
ipsl-cm6a-lr,FRF31,2009,1240.88,35.193,3.687,254.772,127,1
ipsl-cm6a-lr,FRF31,2010,1254.213,97.18,9.615,244.326,140,1
ipsl-cm6a-lr,FRF31,2011,1252.332,32.128,17.405,186.195,172,1
ipsl-cm6a-lr,FRF31,2012,1245.675,10.997,28.747,362.178,184,1
ipsl-cm6a-lr,FRF31,2013,1238.908,68.802,33.262,453.628,175,1
ipsl-cm6a-lr,FRF31,2014,1253.011,38.955,7.947,224.672,178,1
ipsl-cm6a-lr,FRF31,2015,1239.785,95.491,23.7,300.646,178,1
ipsl-cm6a-lr,FRF31,2016,1241.697,23.767,10.908,577.514,175,1
ipsl-cm6a-lr,FRF31,2017,1242.904,81.224,6.779,219.599,139,1
ipsl-cm6a-lr,FRF31,2018,1246.697,29.41,25.554,411.43,173,1
ipsl-cm6a-lr,FRF31,2019,1244.571,93.273,7.831,257.796,146,1
ipsl-cm6a-lr,FRF31,2020,1242.872,20.819,13.606,410.231,169,1
ipsl-cm6a-lr,FRF31,2021,1240.747,37.385,20.195,448.422,166,1
ipsl-cm6a-lr,FRF31,2022,1239.849,66.336,15.826,246.72,151,1
ipsl-cm6a-lr,FRF31,2023,1246.462,66.05,21.722,329.434,177,1
ipsl-cm6a-lr,FRF32,1989,1197.881,16.117,13.752,453.804,178,1
ipsl-cm6a-lr,FRF32,1990,1206.913,8.271,7.959,466.562,168,1
ipsl-cm6a-lr,FRF32,1991,1209.355,25.246,41.235,329.107,198,1
ipsl-cm6a-lr,FRF32,1992,1199.179,16.078,6.578,404.999,156,1
ipsl-cm6a-lr,FRF32,1993,1200.831,22.593,25.198,242.175,176,1
ipsl-cm6a-lr,FRF32,1994,1212.398,51.015,16.55,476.68,180,1
ipsl-cm6a-lr,FRF32,1995,1211.977,51.396,11.044,629.819,173,1
ipsl-cm6a-lr,FRF32,1996,1205.69,31.275,21.947,189.621,154,1
ipsl-cm6a-lr,FRF32,1997,1202.687,8.414,7.765,421.462,151,1
ipsl-cm6a-lr,FRF32,1998,1202.093,28.096,21.753,395.04,184,1
ipsl-cm6a-lr,FRF32,1999,1210.819,12.782,13.053,509.158,179,1
ipsl-cm6a-lr,FRF32,2000,1213.339,31.951,7.446,526.145,164,1
ipsl-cm6a-lr,FRF32,2001,1206.782,27.417,11.114,615.843,173,1
ipsl-cm6a-lr,FRF32,2002,1212.238,30.503,7.064,466.473,163,1
ipsl-cm6a-lr,FRF32,2003,1203.173,45.018,29.713,280.804,158,1
ipsl-cm6a-lr,FRF32,2004,1210.027,19.82,22.612,323.842,173,1
ipsl-cm6a-lr,FRF32,2005,1206.853,66.57,33.7,386.896,183,1
ipsl-cm6a-lr,FRF32,2006,1210.053,67.621,3.591,257.828,119,1
ipsl-cm6a-lr,FRF32,2007,1204.989,13.894,5.619,473.592,166,1
ipsl-cm6a-lr,FRF32,2008,1206.019,19.528,20.099,544.369,178,1
ipsl-cm6a-lr,FRF32,2009,1196.03,27.621,2.942,276.437,130,1
ipsl-cm6a-lr,FRF32,2010,1197.354,80.653,8.934,225.386,139,1
ipsl-cm6a-lr,FRF32,2011,1206.581,30.945,16.771,184.936,170,1
ipsl-cm6a-lr,FRF32,2012,1214.508,6.29,27.498,421.507,186,1
ipsl-cm6a-lr,FRF32,2013,1207.394,63.971,30.89,441.862,176,1
ipsl-cm6a-lr,FRF32,2014,1207.669,27.205,4.603,273.176,177,1
ipsl-cm6a-lr,FRF32,2015,1206.43,85.943,21.311,332.833,179,1
ipsl-cm6a-lr,FRF32,2016,1210.285,20.173,13.152,554.208,176,1
ipsl-cm6a-lr,FRF32,2017,1199.461,70.238,9.055,239.859,139,1
ipsl-cm6a-lr,FRF32,2018,1194.597,19.938,23.741,451.892,172,1
ipsl-cm6a-lr,FRF32,2019,1205.963,80.083,8.661,302.455,150,1
ipsl-cm6a-lr,FRF32,2020,1209.442,17.244,9.561,469.276,168,1
ipsl-cm6a-lr,FRF32,2021,1208.866,29.424,19.162,478.752,166,1
ipsl-cm6a-lr,FRF32,2022,1197.795,48.942,14.045,277.764,152,1
ipsl-cm6a-lr,FRF32,2023,1211.714,56.933,18.522,394.4,176,1
ipsl-cm6a-lr,FRF33,1989,1271.343,21.848,13.155,442.914,175,1
ipsl-cm6a-lr,FRF33,1990,1266.192,9.674,3.176,382.182,165,1
ipsl-cm6a-lr,FRF33,1991,1278.728,45.112,34.61,242.722,196,1
ipsl-cm6a-lr,FRF33,1992,1271.734,15.466,5.106,345.611,158,1
ipsl-cm6a-lr,FRF33,1993,1278.639,29.202,24.189,226.722,177,1
ipsl-cm6a-lr,FRF33,1994,1260.064,49.151,15.158,406.563,177,1
ipsl-cm6a-lr,FRF33,1995,1278.933,49.851,7.938,495.973,174,1
ipsl-cm6a-lr,FRF33,1996,1276.954,39.943,6.581,216.736,132,1
ipsl-cm6a-lr,FRF33,1997,1268.705,12.274,4.801,399.809,150,1
ipsl-cm6a-lr,FRF33,1998,1269.545,29.393,21.808,370.312,185,1
ipsl-cm6a-lr,FRF33,1999,1271.94,19.953,12.787,458.565,179,1
ipsl-cm6a-lr,FRF33,2000,1275.772,40.421,5.134,463.596,161,1
ipsl-cm6a-lr,FRF33,2001,1267.978,29.12,10.062,512.02,172,1
ipsl-cm6a-lr,FRF33,2002,1284.185,40.944,7.781,398.545,163,1
ipsl-cm6a-lr,FRF33,2003,1273.375,81.169,27.031,233.131,158,1
ipsl-cm6a-lr,FRF33,2004,1272.362,28.994,19.517,266.036,170,1
ipsl-cm6a-lr,FRF33,2005,1264.101,81.276,34.499,337.151,182,1
ipsl-cm6a-lr,FRF33,2006,1272.484,84.999,2.011,216.128,116,1
ipsl-cm6a-lr,FRF33,2007,1272.448,24.909,5.038,461.593,167,1
ipsl-cm6a-lr,FRF33,2008,1268.312,28.903,16.887,412.835,176,1
ipsl-cm6a-lr,FRF33,2009,1270.546,39.743,3.256,254.903,128,1
ipsl-cm6a-lr,FRF33,2010,1273.784,102.705,9.402,259.054,140,1
ipsl-cm6a-lr,FRF33,2011,1278.856,35.475,17.157,174.395,173,1
ipsl-cm6a-lr,FRF33,2012,1279.133,12.401,27.823,356.464,187,1
ipsl-cm6a-lr,FRF33,2013,1271.754,77.862,32.034,464.121,176,1
ipsl-cm6a-lr,FRF33,2014,1279.764,41.854,6.098,237.164,179,1
ipsl-cm6a-lr,FRF33,2015,1274.151,95.358,20.87,282.349,180,1
ipsl-cm6a-lr,FRF33,2016,1266.943,29.17,10.132,579.191,176,1
ipsl-cm6a-lr,FRF33,2017,1276.066,90.566,5.408,225.416,137,1
ipsl-cm6a-lr,FRF33,2018,1269.482,36.151,25.356,398.258,175,1
ipsl-cm6a-lr,FRF33,2019,1277.099,91.976,6.842,277.045,148,1
ipsl-cm6a-lr,FRF33,2020,1265.854,20.33,12.534,402.479,172,1
ipsl-cm6a-lr,FRF33,2021,1269.354,45.593,20.509,428.922,168,1
ipsl-cm6a-lr,FRF33,2022,1276.24,72.315,16.276,261.769,154,1
ipsl-cm6a-lr,FRF33,2023,1280.008,64.216,21.786,344.279,180,1
ipsl-cm6a-lr,FRF34,1989,1168.608,17.036,4.557,502.001,155,1
ipsl-cm6a-lr,FRF34,1990,1165.715,8.094,5.993,535.321,164,1
ipsl-cm6a-lr,FRF34,1991,1170.199,30.673,42.715,305.344,196,1
ipsl-cm6a-lr,FRF34,1992,1173.683,10.514,8.752,485.331,158,1
ipsl-cm6a-lr,FRF34,1993,1170.506,15.784,28.015,328.509,181,1
ipsl-cm6a-lr,FRF34,1994,1163.641,38.79,14.814,541.295,169,1
ipsl-cm6a-lr,FRF34,1995,1162.402,32.558,13.047,669.853,175,1
ipsl-cm6a-lr,FRF34,1996,1161.3,24.803,22.002,286.191,152,1
ipsl-cm6a-lr,FRF34,1997,1172.706,7.651,13.892,519.393,157,1
ipsl-cm6a-lr,FRF34,1998,1166.474,20.723,24.763,496.932,185,1
ipsl-cm6a-lr,FRF34,1999,1165.536,14.323,18.979,756.685,187,1
ipsl-cm6a-lr,FRF34,2000,1163.536,30.49,8.83,582.482,159,1
ipsl-cm6a-lr,FRF34,2001,1172.575,21.619,20.965,798.061,184,1
ipsl-cm6a-lr,FRF34,2002,1164.221,35.37,11.163,540.976,163,1
ipsl-cm6a-lr,FRF34,2003,1163.601,80.633,34.665,271.138,154,1
ipsl-cm6a-lr,FRF34,2004,1168.391,20.244,25.15,366.721,172,1
ipsl-cm6a-lr,FRF34,2005,1174.158,66.518,38.303,491.795,182,1
ipsl-cm6a-lr,FRF34,2006,1162.277,65.086,3.676,309.11,113,1
ipsl-cm6a-lr,FRF34,2007,1173.612,9.948,7.621,557.654,168,1
ipsl-cm6a-lr,FRF34,2008,1170.782,16.54,24.884,550.535,179,1
ipsl-cm6a-lr,FRF34,2009,1161.573,22.792,2.829,293.851,123,1
ipsl-cm6a-lr,FRF34,2010,1157.788,72.13,9.842,284.22,137,1
ipsl-cm6a-lr,FRF34,2011,1164.347,23.808,18.888,265.904,171,1
ipsl-cm6a-lr,FRF34,2012,1162.502,13.514,22.494,384.673,173,1
ipsl-cm6a-lr,FRF34,2013,1156.76,58.369,13.767,458.138,142,1
ipsl-cm6a-lr,FRF34,2014,1177.444,37.448,5.573,303.018,178,1
ipsl-cm6a-lr,FRF34,2015,1171.012,82.344,23.293,419.531,176,1
ipsl-cm6a-lr,FRF34,2016,1163.96,22.958,9.785,757.977,176,1
ipsl-cm6a-lr,FRF34,2017,1161.825,61.217,6.16,329.698,140,1
ipsl-cm6a-lr,FRF34,2018,1167.01,16.23,24.378,513.029,173,1
ipsl-cm6a-lr,FRF34,2019,1168.356,84.58,5.637,336.745,143,1
ipsl-cm6a-lr,FRF34,2020,1166.331,14.875,14.22,499.416,168,1
ipsl-cm6a-lr,FRF34,2021,1164.989,29.935,20.994,569.67,166,1
ipsl-cm6a-lr,FRF34,2022,1170.958,57.816,14.418,323.492,147,1
ipsl-cm6a-lr,FRF34,2023,1166.76,53.851,23.725,415.641,177,1
ipsl-cm6a-lr,FRG01,1989,1372.579,57.055,0.096,337.412,144,1
ipsl-cm6a-lr,FRG01,1990,1374.392,5.324,2.42,284.264,158,1
ipsl-cm6a-lr,FRG01,1991,1363.89,20.725,1,237.043,149,1
ipsl-cm6a-lr,FRG01,1992,1375.464,28.543,1.124,217.665,142,1
ipsl-cm6a-lr,FRG01,1993,1373.147,10.975,8.458,256.535,177,1
ipsl-cm6a-lr,FRG01,1994,1359.359,32.594,2.212,369.052,164,1
ipsl-cm6a-lr,FRG01,1995,1365.951,52.68,2.298,312.991,160,1
ipsl-cm6a-lr,FRG01,1996,1362.274,58.039,8.859,276.046,165,1
ipsl-cm6a-lr,FRG01,1997,1368.247,5.74,0.206,227.795,145,1
ipsl-cm6a-lr,FRG01,1998,1364.504,14.326,1.508,344.651,157,1
ipsl-cm6a-lr,FRG01,1999,1364.241,17.649,5.394,349.879,164,1
ipsl-cm6a-lr,FRG01,2000,1371.433,17.409,2.796,314.529,157,1
ipsl-cm6a-lr,FRG01,2001,1376.459,42.006,3.85,451.386,160,1
ipsl-cm6a-lr,FRG01,2002,1373.36,14.471,2.331,338.195,166,1
ipsl-cm6a-lr,FRG01,2003,1367.498,51.176,1.898,185.098,134,1
ipsl-cm6a-lr,FRG01,2004,1374.218,22.157,13.57,253.185,169,1
ipsl-cm6a-lr,FRG01,2005,1372.599,75.473,12.174,191.236,164,1
ipsl-cm6a-lr,FRG01,2006,1373.456,78.187,2.227,201.707,129,1
ipsl-cm6a-lr,FRG01,2007,1364.792,0.894,1.922,461.739,164,1
ipsl-cm6a-lr,FRG01,2008,1373.147,5.6,6.805,412.25,173,1
ipsl-cm6a-lr,FRG01,2009,1372.29,27.934,0.354,261.332,142,1
ipsl-cm6a-lr,FRG01,2010,1372.074,70.461,0,166.017,125,1
ipsl-cm6a-lr,FRG01,2011,1372.782,27.277,0.19,154.322,148,1
ipsl-cm6a-lr,FRG01,2012,1370.295,8.556,14.02,342.066,176,1
ipsl-cm6a-lr,FRG01,2013,1365.905,74.203,6.23,285.027,163,1
ipsl-cm6a-lr,FRG01,2014,1375.553,16.984,0,438.343,164,1
ipsl-cm6a-lr,FRG01,2015,1373.796,35.664,1.363,254.523,147,1
ipsl-cm6a-lr,FRG01,2016,1358.731,10.535,2.963,387.534,169,1
ipsl-cm6a-lr,FRG01,2017,1361.956,65.536,0.546,208.953,138,1
ipsl-cm6a-lr,FRG01,2018,1381.842,33.062,13.469,446.321,164,1
ipsl-cm6a-lr,FRG01,2019,1367.213,77.44,0.745,205.298,146,1
ipsl-cm6a-lr,FRG01,2020,1370.004,22.657,0,412.682,149,1
ipsl-cm6a-lr,FRG01,2021,1365.999,23.605,8.222,257.143,161,1
ipsl-cm6a-lr,FRG01,2022,1372.101,49.092,3.072,205.077,145,1
ipsl-cm6a-lr,FRG01,2023,1371.387,44.798,4.314,259.77,152,1
ipsl-cm6a-lr,FRG02,1989,1398.168,57.402,0.126,341.503,144,1
ipsl-cm6a-lr,FRG02,1990,1400.198,7.908,1.838,255.484,158,1
ipsl-cm6a-lr,FRG02,1991,1402.8,26.246,0.998,217.583,152,1
ipsl-cm6a-lr,FRG02,1992,1397.321,38.551,0.803,228.627,142,1
ipsl-cm6a-lr,FRG02,1993,1411.541,12.722,11.108,256.403,177,1
ipsl-cm6a-lr,FRG02,1994,1401.756,47.35,2.359,344.678,166,1
ipsl-cm6a-lr,FRG02,1995,1402.993,62.102,1.409,329.245,162,1
ipsl-cm6a-lr,FRG02,1996,1409.346,73.796,9.391,207.797,164,1
ipsl-cm6a-lr,FRG02,1997,1405.616,6.472,0.112,242.471,147,1
ipsl-cm6a-lr,FRG02,1998,1414.173,17.967,15.089,346.78,180,1
ipsl-cm6a-lr,FRG02,1999,1408.743,25.166,6.039,350.953,167,1
ipsl-cm6a-lr,FRG02,2000,1399.378,22.713,4.758,360.621,160,1
ipsl-cm6a-lr,FRG02,2001,1408.969,52.037,5.704,434.348,161,1
ipsl-cm6a-lr,FRG02,2002,1405.656,24.955,3.558,308.307,167,1
ipsl-cm6a-lr,FRG02,2003,1409.429,66.252,3.307,179.598,134,1
ipsl-cm6a-lr,FRG02,2004,1416.602,37.623,14.86,207.462,170,1
ipsl-cm6a-lr,FRG02,2005,1405.08,97.912,13.658,193.562,163,1
ipsl-cm6a-lr,FRG02,2006,1407.44,100.102,3.145,155.008,129,1
ipsl-cm6a-lr,FRG02,2007,1400.652,2.643,2.792,403.668,166,1
ipsl-cm6a-lr,FRG02,2008,1405.539,14.151,8.904,381.377,176,1
ipsl-cm6a-lr,FRG02,2009,1411.702,39.809,0.508,207.391,138,1
ipsl-cm6a-lr,FRG02,2010,1400.994,83.814,0.536,175.98,126,1
ipsl-cm6a-lr,FRG02,2011,1400.576,30.5,0.597,146.879,148,1
ipsl-cm6a-lr,FRG02,2012,1400.935,10.372,17.051,351.671,178,1
ipsl-cm6a-lr,FRG02,2013,1398.895,69.546,8.221,322.58,160,1
ipsl-cm6a-lr,FRG02,2014,1406.174,15.063,0.156,392.345,167,1
ipsl-cm6a-lr,FRG02,2015,1399.94,56.066,1.412,233.761,144,1
ipsl-cm6a-lr,FRG02,2016,1406.825,35.256,3.363,392.702,172,1
ipsl-cm6a-lr,FRG02,2017,1396.025,91.763,1.537,206.65,140,1
ipsl-cm6a-lr,FRG02,2018,1411.813,38.957,13.976,454.428,166,1
ipsl-cm6a-lr,FRG02,2019,1402.233,106.433,0.925,186.541,145,1
ipsl-cm6a-lr,FRG02,2020,1405.44,24.867,0,344.203,153,1
ipsl-cm6a-lr,FRG02,2021,1402.681,31.537,11.145,256.858,163,1
ipsl-cm6a-lr,FRG02,2022,1407.741,61.52,4.09,171.979,144,1
ipsl-cm6a-lr,FRG02,2023,1410.013,54.161,9.79,293.959,158,1
ipsl-cm6a-lr,FRG03,1989,1253.644,34.128,0.683,370.884,145,1
ipsl-cm6a-lr,FRG03,1990,1265.313,2.037,3.973,344.528,160,1
