IDREGION;CROP_NAME;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
FR102;Durum wheat;2016;2.0;NSI;;;Yes;Yes;;Yes;t/ha
FR102;Durum wheat;2017;6.5;NSI;;;;Yes;;Yes;t/ha
FR102;Durum wheat;2018;7.2;NSI;;;;Yes;;Yes;t/ha
FR102;Durum wheat;2019;7.2;NSI;;Yes;;Yes;;Yes;t/ha
FR102;Durum wheat;2020;7.0;NSI;;Yes;;Yes;;Yes;t/ha
FR102;Durum wheat;2021;6.4;NSI;;Yes;;Yes;;Yes;t/ha
FR102;Durum wheat;2022;6.8;NSI;;Yes;;Yes;;Yes;t/ha
FR102;Durum wheat;2023;6.4;NSI;;Yes;;Yes;;Yes;t/ha
FR102;Total barley;1989;29000.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1990;28756.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1991;28503.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1992;30211.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1993;29069.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1994;26920.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1995;31059.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1996;35892.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1997;38332.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1998;34895.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;1999;35166.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2000;36379.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2001;40962.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2002;41119.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2003;46479.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2004;43152.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2005;39024.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2006;41468.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2007;43966.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2008;47549.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2009;48393.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2010;40473.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2011;42389.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2012;43680.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2013;42325.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2014;45900.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2015;47590.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2016;50090.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2017;53540.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2018;53600.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2019;63250.0;NSI;;;;Yes;;Yes;ha
FR102;Total barley;2020;61275.0;NSI;;;;Yes;;Yes;ha
IE04;Durum wheat;1990;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1991;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1992;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1993;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1994;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1995;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1996;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1997;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1998;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;1999;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2000;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2004;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2005;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2006;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2007;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2008;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2009;0.0;Eurostat;;;;Yes;;;t
IE04;Durum wheat;2010;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2011;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2012;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2013;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2014;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2015;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2016;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2017;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2018;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2019;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2020;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2021;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2022;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2023;0.0;Eurostat;;;;Yes;;Yes;t
IE04;Durum wheat;2024;0.0;Eurostat;;;;Yes;;;t
ITI13;Durum wheat;1995;2.9;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;1996;3.03;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;1997;3.2;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;1998;3.2;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;1999;3.2;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2000;3.03;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2001;3.04;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2002;3.23;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2003;3.23;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2004;3.27;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2005;3.23;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2006;3.03;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2007;3.03;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2008;2.8;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2009;3.0;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2010;2.67;NSI;;;;Yes;;Yes;t/ha
ITI13;Durum wheat;2011;2.73;NSI;;;;Yes;;Yes;t/ha
ITI13;Durum wheat;2012;3.0;NSI;;;;No;;No;t/ha
ITI13;Durum wheat;2013;3.11;NSI;;;;No;;No;t/ha
ITI13;Durum wheat;2014;2.8;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2015;2.8;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2016;2.82;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2017;2.8;NSI;;;;Yes;;Yes;t/ha
ITI13;Durum wheat;2018;2.92;NSI;;;Yes;Yes;;Yes;t/ha
ITI13;Durum wheat;2019;3.08;NSI;;;;Yes;;Yes;t/ha
ITI13;Durum wheat;2020;3.2;NSI;;;;Yes;;Yes;t/ha
ITI13;Durum wheat;2021;3.22;NSI;;;Yes;Yes;;;t/ha
ITI13;Durum wheat;2022;3.3;NSI;;;Yes;Yes;;;t/ha
ITI13;Total barley;2000;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2001;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2002;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2003;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2004;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2005;80.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2006;80.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2007;75.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2008;75.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2009;78.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2010;80.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2011;70.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2012;70.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2013;70.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2014;68.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2015;69.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2016;68.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2017;67.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2018;67.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2019;67.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2020;68.0;NSI;;;;Yes;;Yes;ha
ITI13;Total barley;2021;68.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2022;67.0;NSI;;;;Yes;;;ha
ITI13;Total barley;2000;290.0;NSI;;;;Yes;;;t
ITI13;Total barley;2001;313.6;NSI;;;;Yes;;;t
ITI13;Total barley;2002;304.0;NSI;;;;Yes;;;t
ITI13;Total barley;2003;275.0;NSI;;;;Yes;;;t
ITI13;Total barley;2004;204.0;NSI;;;;Yes;;;t
ITI13;Total barley;2005;304.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2006;304.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2007;250.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2008;285.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2009;228.6;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2010;305.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2011;270.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2012;270.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2013;270.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2014;271.7;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2015;270.8;NSI;;;;Yes;;;t
ITI13;Total barley;2016;269.8;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2017;239.8;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2018;238.7;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2019;239.7;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2020;246.0;NSI;;;;Yes;;Yes;t
ITI13;Total barley;2021;246.0;NSI;;;;Yes;;;t
ITI13;Total barley;2022;241.0;NSI;;;;Yes;;;t
ITI13;Total barley;2000;3.63;NSI;;;Yes;Yes;;;t/ha
ITI13;Total barley;2001;3.92;NSI;;;Yes;Yes;;;t/ha
ITI13;Total barley;2002;3.8;NSI;;;Yes;Yes;;;t/ha
ITI13;Total barley;2003;3.44;NSI;;;Yes;Yes;;;t/ha
ITI13;Durum wheat;1995;87.0;NSI;;;;Yes;;Yes;t
ITI13;Durum wheat;1996;105.9;NSI;;;;Yes;;Yes;t
ITI13;Durum wheat;1997;96.0;NSI;;;;Yes;;Yes;t
RO313;Durum wheat;2016;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
RO313;Durum wheat;2017;4.0;NSI;;Yes;;Yes;;Yes;t/ha
RO313;Durum wheat;2018;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
RO313;Durum wheat;2019;5.9;NSI;;Yes;;Yes;;Yes;t/ha
RO313;Durum wheat;2020;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
RO313;Total barley;1998;6387.0;NSI;;;;Yes;;;ha
RO313;Total barley;1999;4681.0;NSI;;;;Yes;;;ha
RO313;Total barley;2000;4552.0;NSI;;;;Yes;;;ha
RO313;Total barley;2001;6121.0;NSI;;;;Yes;;;ha
RO313;Total barley;2002;7702.0;NSI;;;;Yes;;;ha
RO313;Total barley;2003;5008.0;NSI;;;;Yes;;;ha
RO313;Total barley;2004;4834.0;NSI;;;;Yes;;;ha
RO313;Total barley;2005;7463.0;NSI;;;;Yes;;;ha
RO313;Total barley;2006;6989.0;NSI;;;;Yes;;;ha
RO313;Total barley;2007;6448.0;NSI;;;;Yes;;;ha
RO313;Total barley;2008;4934.0;NSI;;;;Yes;;;ha
RO313;Total barley;2009;7170.0;NSI;;;;Yes;;;ha
RO313;Total barley;2010;6874.0;NSI;;;;Yes;;;ha
RO313;Total barley;2011;8037.0;NSI;;;;Yes;;;ha
RO313;Total barley;2012;7472.0;NSI;;;;Yes;;;ha
RO313;Total barley;2013;7418.0;NSI;;;;Yes;;;ha
RO313;Total barley;2014;8527.0;NSI;;;;Yes;;;ha
RO313;Total barley;2015;8380.0;NSI;;;;Yes;;;ha
RO313;Total barley;2016;8158.0;NSI;;;;Yes;;;ha
RO313;Total barley;2017;8467.0;NSI;;;;Yes;;;ha
RO313;Total barley;2018;8086.0;NSI;;;;Yes;;;ha
RO313;Total barley;2019;8167.0;NSI;;;;Yes;;;ha
RO313;Total barley;2020;9582.0;NSI;;;;Yes;;;ha
RO313;Total barley;2021;8250.0;NSI;;;;Yes;;;ha
RO313;Total barley;2022;8099.0;NSI;;;;Yes;;;ha
RO313;Total barley;1998;12742.07;NSI;;;;Yes;;;t
RO313;Total barley;1999;11267.17;NSI;;;;Yes;;;t
RO313;Total barley;2000;8034.28;NSI;;;;Yes;;;t
RO313;Total barley;2001;22751.76;NSI;;;;Yes;;;t
RO313;Total barley;2002;10782.8;NSI;;;;Yes;;;t
RO313;Total barley;2003;5343.54;NSI;;;;Yes;;;t
RO313;Total barley;2004;16266.41;NSI;;;;Yes;;;t
RO313;Total barley;2005;20888.94;NSI;;;;Yes;;;t
RO313;Total barley;2006;15851.05;NSI;;;;Yes;;;t
RO313;Total barley;2007;10129.81;NSI;;;;Yes;;;t
RO313;Total barley;2008;13015.89;NSI;;;;Yes;;;t
RO313;Total barley;2009;15938.91;NSI;;;;Yes;;;t
RO313;Total barley;2010;15432.13;NSI;;;;Yes;;;t
RO313;Total barley;2011;21541.0;NSI;;;;Yes;;;t
RO313;Total barley;2012;13752.0;NSI;;;;Yes;;;t
RO313;Total barley;2013;20377.0;NSI;;;;Yes;;;t
RO313;Total barley;2014;24702.0;NSI;;;;Yes;;;t
RO313;Total barley;2015;20441.0;NSI;;;;Yes;;;t
RO313;Total barley;2016;24011.0;NSI;;;;Yes;;;t
RO313;Total barley;2017;27764.0;NSI;;;;Yes;;;t
RO313;Total barley;2018;24190.0;NSI;;;;Yes;;;t
RO313;Total barley;2019;27180.0;NSI;;;;Yes;;;t
RO313;Total barley;2020;26421.0;NSI;;;;Yes;;;t
RO313;Total barley;2021;25398.0;NSI;;;;Yes;;;t
RO313;Total barley;2022;32171.0;NSI;;;;Yes;;;t
RO313;Total barley;1998;2.0;NSI;;;;Yes;;;t/ha
RO313;Total barley;1999;2.41;NSI;;;;Yes;;;t/ha
RO313;Total barley;2000;1.77;NSI;;;;Yes;;;t/ha
RO313;Total barley;2001;3.72;NSI;;;;Yes;;;t/ha
RO313;Total barley;2002;1.4;NSI;;;;Yes;;;t/ha
RO313;Total barley;2003;1.07;NSI;;;;Yes;;;t/ha
RO313;Total barley;2004;3.37;NSI;;;;Yes;;;t/ha
RO313;Total barley;2005;2.8;NSI;;;;Yes;;;t/ha
RO313;Total barley;2006;2.27;NSI;;;;Yes;;;t/ha
RO313;Total barley;2007;1.57;NSI;;;;Yes;;;t/ha
RO313;Total barley;2008;2.64;NSI;;;;Yes;;;t/ha
RO313;Total barley;2009;2.22;NSI;;;;Yes;;;t/ha
RO313;Total barley;2010;2.25;NSI;;;;Yes;;;t/ha
RO313;Total barley;2011;2.68;NSI;;;;Yes;;;t/ha
RO313;Total barley;2012;1.84;NSI;;;;Yes;;;t/ha
RO313;Total barley;2013;2.75;NSI;;;;Yes;;;t/ha
RO313;Total barley;2014;2.9;NSI;;;;Yes;;;t/ha
RO313;Total barley;2015;2.44;NSI;;;;Yes;;;t/ha
RO313;Total barley;2016;2.94;NSI;;;;Yes;;;t/ha
RO313;Total barley;2017;3.28;NSI;;;;Yes;;;t/ha
RO313;Total barley;2018;2.99;NSI;;;;Yes;;;t/ha
RO313;Total barley;2019;3.33;NSI;;;;Yes;;;t/ha
RO313;Total barley;2020;2.76;NSI;;;;Yes;;;t/ha
RO313;Total barley;2021;3.08;NSI;;;;Yes;;;t/ha
RO313;Total barley;2022;3.97;NSI;;;;Yes;;;t/ha
FR103;Durum wheat;1989;7700.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1990;10050.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1991;11760.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1992;8290.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1993;3225.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1994;1590.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1995;1275.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1996;1388.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1997;1260.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1998;2268.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;1999;2280.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2000;2580.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2001;1821.5;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2002;1698.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2003;2502.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2004;2901.1;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2005;2337.4;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2006;4123.4;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2007;5191.2;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2008;5272.9;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2009;8880.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2010;9906.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2011;7224.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2012;8645.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2013;6465.5;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2014;3618.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2015;4745.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2016;1540.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2017;5208.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2018;5964.0;NSI;;;;Yes;;Yes;t
FR103;Durum wheat;2019;5143.0;NSI;;Yes;;Yes;;Yes;t
FR103;Durum wheat;2020;6934.5;NSI;;Yes;;Yes;;Yes;t
FR103;Durum wheat;2021;7378.0;NSI;;Yes;;Yes;;Yes;t
FR103;Durum wheat;2022;5928.5;NSI;;Yes;;Yes;;Yes;t
FR103;Durum wheat;2023;4524.3;NSI;;Yes;;Yes;;Yes;t
FR103;Durum wheat;1989;5.7;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1990;6.48;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1991;6.53;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1992;6.38;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1993;6.45;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1994;6.63;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1995;6.38;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1996;6.31;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1997;6.3;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1998;7.56;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;1999;6.61;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2000;6.97;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2001;6.41;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2002;7.11;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2003;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2004;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2005;5.8;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2006;5.3;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2007;6.3;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2008;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2009;7.5;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2010;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2011;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2012;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2013;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2014;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2015;7.3;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2016;2.0;NSI;;;Yes;Yes;;Yes;t/ha
FR103;Durum wheat;2017;6.2;NSI;;;;Yes;;Yes;t/ha
FR103;Durum wheat;2018;7.1;NSI;;;;Yes;;Yes;t/ha
FR103;Durum wheat;2019;7.4;NSI;;Yes;;Yes;;Yes;t/ha
FR103;Durum wheat;2020;6.9;NSI;;Yes;;Yes;;Yes;t/ha
FR103;Durum wheat;2021;6.8;NSI;;Yes;;Yes;;Yes;t/ha
FR103;Durum wheat;2022;7.1;NSI;;Yes;;Yes;;Yes;t/ha
FR103;Durum wheat;2023;6.4;NSI;;Yes;;Yes;;Yes;t/ha
FR103;Total barley;1989;5600.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1990;5650.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1991;7300.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1992;8600.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1993;6000.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1994;6550.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1995;6200.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1996;7550.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1997;8400.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1998;8400.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1999;8390.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2000;8450.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2001;10579.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2002;9267.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2003;9523.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2004;8615.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2005;8026.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2006;9240.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2007;9751.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2008;11070.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2009;11350.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2010;9624.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2011;8766.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2012;9100.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2013;10360.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2014;10180.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2015;11420.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2016;12380.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2017;13735.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2018;12535.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2019;14745.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2020;14985.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2021;12430.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2022;13025.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;2023;13350.0;NSI;;;;Yes;;Yes;ha
FR103;Total barley;1989;34200.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1990;38995.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1991;52210.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1992;55700.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1993;37350.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1994;40430.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1995;36140.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1996;50090.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1997;56400.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1998;60480.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;1999;53840.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2000;56460.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2001;62695.7;NSI;;;;Yes;;Yes;t
FR103;Total barley;2002;67482.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2003;54984.3;NSI;;;;Yes;;Yes;t
FR103;Total barley;2004;62338.4;NSI;;;;Yes;;Yes;t
FR103;Total barley;2005;56167.5;NSI;;;;Yes;;Yes;t
FR103;Total barley;2006;62078.4;NSI;;;;Yes;;Yes;t
FR103;Total barley;2007;65430.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2008;87209.4;NSI;;;;Yes;;Yes;t
FR103;Total barley;2009;86791.8;NSI;;;;Yes;;Yes;t
FR103;Total barley;2010;67732.2;NSI;;;;Yes;;Yes;t
FR103;Total barley;2011;53962.4;NSI;;;;Yes;;Yes;t
FR103;Total barley;2012;69847.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2013;72974.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2014;78546.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2015;91400.5;NSI;;;;Yes;;Yes;t
FR103;Total barley;2016;65584.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2017;100383.5;NSI;;;;Yes;;Yes;t
FR103;Total barley;2018;84633.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2019;115884.0;NSI;;;;Yes;;Yes;t
FR103;Total barley;2020;86281.5;NSI;;;;Yes;;Yes;t
FR103;Total barley;2021;91601.0;NSI;;;;Yes;;Yes;t
ITI13;Durum wheat;2003;30.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2004;30.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2005;30.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2006;30.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2007;30.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2008;25.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2009;27.0;NSI;;;;Yes;;Yes;ha
ITI13;Durum wheat;2010;30.0;NSI;;;;Yes;;Yes;ha
